#    L    TT             EE             TE             PP             TP          
    75   0.191659E+04   0.401688E+00  -0.871538E+01   0.487544E+07   0.114940E+05
    76   0.194181E+04   0.415732E+00  -0.923168E+01   0.484843E+07   0.113134E+05
    77   0.196721E+04   0.429914E+00  -0.975781E+01   0.482133E+07   0.111357E+05
    78   0.199278E+04   0.444223E+00  -0.102931E+02   0.479414E+07   0.109614E+05
    79   0.201858E+04   0.458649E+00  -0.108373E+02   0.476690E+07   0.107913E+05
    80   0.204463E+04   0.473181E+00  -0.113902E+02   0.473962E+07   0.106260E+05
    81   0.207097E+04   0.487809E+00  -0.119513E+02   0.471231E+07   0.104660E+05
    82   0.209759E+04   0.502520E+00  -0.125203E+02   0.468501E+07   0.103110E+05
    83   0.212448E+04   0.517301E+00  -0.130968E+02   0.465771E+07   0.101607E+05
    84   0.215162E+04   0.532137E+00  -0.136804E+02   0.463043E+07   0.100146E+05
    85   0.217899E+04   0.547014E+00  -0.142707E+02   0.460319E+07   0.987256E+04
    86   0.220658E+04   0.561920E+00  -0.148673E+02   0.457599E+07   0.973402E+04
    87   0.223436E+04   0.576841E+00  -0.154697E+02   0.454886E+07   0.959871E+04
    88   0.226232E+04   0.591764E+00  -0.160773E+02   0.452178E+07   0.946632E+04
    89   0.229046E+04   0.606673E+00  -0.166897E+02   0.449478E+07   0.933654E+04
    90   0.231880E+04   0.621552E+00  -0.173066E+02   0.446785E+07   0.920906E+04
    91   0.234734E+04   0.636386E+00  -0.179275E+02   0.444101E+07   0.908361E+04
    92   0.237609E+04   0.651160E+00  -0.185521E+02   0.441426E+07   0.896014E+04
    93   0.240506E+04   0.665859E+00  -0.191798E+02   0.438760E+07   0.883866E+04
    94   0.243424E+04   0.680470E+00  -0.198105E+02   0.436104E+07   0.871914E+04
    95   0.246364E+04   0.694979E+00  -0.204436E+02   0.433458E+07   0.860160E+04
    96   0.249326E+04   0.709370E+00  -0.210785E+02   0.430822E+07   0.848604E+04
    97   0.252309E+04   0.723630E+00  -0.217147E+02   0.428197E+07   0.837244E+04
    98   0.255314E+04   0.737742E+00  -0.223519E+02   0.425583E+07   0.826080E+04
    99   0.258339E+04   0.751693E+00  -0.229895E+02   0.422980E+07   0.815112E+04
   100   0.261385E+04   0.765471E+00  -0.236268E+02   0.420390E+07   0.804341E+04
   101   0.264452E+04   0.779061E+00  -0.242633E+02   0.417811E+07   0.793764E+04
   102   0.267538E+04   0.792440E+00  -0.248988E+02   0.415245E+07   0.783384E+04
   103   0.270644E+04   0.805609E+00  -0.255323E+02   0.412692E+07   0.773198E+04
   104   0.273767E+04   0.818538E+00  -0.261634E+02   0.410152E+07   0.763207E+04
   105   0.276909E+04   0.831220E+00  -0.267915E+02   0.407626E+07   0.753410E+04
   106   0.280067E+04   0.843639E+00  -0.274159E+02   0.405113E+07   0.743807E+04
   107   0.283241E+04   0.855789E+00  -0.280361E+02   0.402615E+07   0.734398E+04
   108   0.286429E+04   0.867648E+00  -0.286515E+02   0.400131E+07   0.725183E+04
   109   0.289633E+04   0.879207E+00  -0.292614E+02   0.397663E+07   0.716161E+04
   110   0.292849E+04   0.890445E+00  -0.298652E+02   0.395210E+07   0.707332E+04
   111   0.296079E+04   0.901355E+00  -0.304625E+02   0.392772E+07   0.698694E+04
   112   0.299320E+04   0.911930E+00  -0.310525E+02   0.390351E+07   0.690244E+04
   113   0.302574E+04   0.922149E+00  -0.316348E+02   0.387945E+07   0.681975E+04
   114   0.305838E+04   0.931999E+00  -0.322087E+02   0.385555E+07   0.673882E+04
   115   0.309112E+04   0.941481E+00  -0.327738E+02   0.383181E+07   0.665960E+04
   116   0.312396E+04   0.950582E+00  -0.333294E+02   0.380822E+07   0.658201E+04
   117   0.315689E+04   0.959281E+00  -0.338751E+02   0.378480E+07   0.650602E+04
   118   0.318989E+04   0.967579E+00  -0.344101E+02   0.376154E+07   0.643156E+04
   119   0.322297E+04   0.975462E+00  -0.349341E+02   0.373843E+07   0.635859E+04
   120   0.325611E+04   0.982925E+00  -0.354465E+02   0.371549E+07   0.628703E+04
   121   0.328931E+04   0.989954E+00  -0.359466E+02   0.369271E+07   0.621684E+04
   122   0.332256E+04   0.996544E+00  -0.364341E+02   0.367009E+07   0.614796E+04
   123   0.335584E+04   0.100269E+01  -0.369082E+02   0.364763E+07   0.608033E+04
   124   0.338916E+04   0.100837E+01  -0.373685E+02   0.362533E+07   0.601390E+04
   125   0.342249E+04   0.101360E+01  -0.378145E+02   0.360319E+07   0.594861E+04
   126   0.345584E+04   0.101835E+01  -0.382456E+02   0.358122E+07   0.588441E+04
   127   0.348919E+04   0.102263E+01  -0.386613E+02   0.355941E+07   0.582123E+04
   128   0.352253E+04   0.102643E+01  -0.390611E+02   0.353777E+07   0.575904E+04
   129   0.355586E+04   0.102975E+01  -0.394445E+02   0.351629E+07   0.569775E+04
   130   0.358917E+04   0.103257E+01  -0.398108E+02   0.349497E+07   0.563733E+04
   131   0.362244E+04   0.103490E+01  -0.401597E+02   0.347382E+07   0.557772E+04
   132   0.365567E+04   0.103674E+01  -0.404907E+02   0.345283E+07   0.551891E+04
   133   0.368885E+04   0.103807E+01  -0.408033E+02   0.343200E+07   0.546088E+04
   134   0.372197E+04   0.103893E+01  -0.410970E+02   0.341134E+07   0.540362E+04
   135   0.375502E+04   0.103928E+01  -0.413715E+02   0.339084E+07   0.534712E+04
   136   0.378800E+04   0.103914E+01  -0.416263E+02   0.337049E+07   0.529137E+04
   137   0.382089E+04   0.103851E+01  -0.418608E+02   0.335031E+07   0.523636E+04
   138   0.385369E+04   0.103739E+01  -0.420747E+02   0.333028E+07   0.518207E+04
   139   0.388637E+04   0.103579E+01  -0.422677E+02   0.331041E+07   0.512851E+04
   140   0.391895E+04   0.103371E+01  -0.424393E+02   0.329070E+07   0.507564E+04
   141   0.395141E+04   0.103116E+01  -0.425891E+02   0.327114E+07   0.502347E+04
   142   0.398373E+04   0.102814E+01  -0.427168E+02   0.325174E+07   0.497198E+04
   143   0.401591E+04   0.102466E+01  -0.428220E+02   0.323249E+07   0.492117E+04
   144   0.404794E+04   0.102072E+01  -0.429043E+02   0.321339E+07   0.487101E+04
   145   0.407981E+04   0.101633E+01  -0.429633E+02   0.319445E+07   0.482150E+04
   146   0.411149E+04   0.101150E+01  -0.429987E+02   0.317565E+07   0.477263E+04
   147   0.414298E+04   0.100625E+01  -0.430100E+02   0.315701E+07   0.472438E+04
   148   0.417425E+04   0.100058E+01  -0.429969E+02   0.313851E+07   0.467675E+04
   149   0.420530E+04   0.994494E+00  -0.429590E+02   0.312016E+07   0.462973E+04
   150   0.423611E+04   0.988012E+00  -0.428960E+02   0.310196E+07   0.458329E+04
   151   0.426665E+04   0.981141E+00  -0.428075E+02   0.308390E+07   0.453744E+04
   152   0.429694E+04   0.973895E+00  -0.426933E+02   0.306599E+07   0.449217E+04
   153   0.432695E+04   0.966292E+00  -0.425532E+02   0.304823E+07   0.444746E+04
   154   0.435669E+04   0.958351E+00  -0.423872E+02   0.303060E+07   0.440332E+04
   155   0.438615E+04   0.950077E+00  -0.421949E+02   0.301312E+07   0.435974E+04
   156   0.441534E+04   0.941496E+00  -0.419762E+02   0.299578E+07   0.431671E+04
   157   0.444424E+04   0.932612E+00  -0.417311E+02   0.297859E+07   0.427422E+04
   158   0.447285E+04   0.923460E+00  -0.414592E+02   0.296153E+07   0.423228E+04
   159   0.450115E+04   0.914043E+00  -0.411605E+02   0.294461E+07   0.419087E+04
   160   0.452915E+04   0.904388E+00  -0.408349E+02   0.292782E+07   0.414999E+04
   161   0.455682E+04   0.894514E+00  -0.404822E+02   0.291118E+07   0.410964E+04
   162   0.458414E+04   0.884441E+00  -0.401023E+02   0.289467E+07   0.406980E+04
   163   0.461112E+04   0.874202E+00  -0.396951E+02   0.287830E+07   0.403047E+04
   164   0.463773E+04   0.863801E+00  -0.392605E+02   0.286206E+07   0.399165E+04
   165   0.466397E+04   0.853266E+00  -0.387984E+02   0.284595E+07   0.395333E+04
   166   0.468983E+04   0.842622E+00  -0.383087E+02   0.282998E+07   0.391550E+04
   167   0.471530E+04   0.831896E+00  -0.377914E+02   0.281413E+07   0.387816E+04
   168   0.474036E+04   0.821115E+00  -0.372466E+02   0.279842E+07   0.384131E+04
   169   0.476502E+04   0.810305E+00  -0.366743E+02   0.278284E+07   0.380493E+04
   170   0.478927E+04   0.799485E+00  -0.360745E+02   0.276739E+07   0.376902E+04
   171   0.481309E+04   0.788690E+00  -0.354472E+02   0.275206E+07   0.373358E+04
   172   0.483648E+04   0.777945E+00  -0.347924E+02   0.273687E+07   0.369859E+04
   173   0.485944E+04   0.767278E+00  -0.341102E+02   0.272180E+07   0.366406E+04
   174   0.488194E+04   0.756715E+00  -0.334006E+02   0.270685E+07   0.362998E+04
   175   0.490399E+04   0.746296E+00  -0.326639E+02   0.269203E+07   0.359634E+04
   176   0.492557E+04   0.736043E+00  -0.319000E+02   0.267733E+07   0.356313E+04
   177   0.494669E+04   0.725995E+00  -0.311092E+02   0.266275E+07   0.353035E+04
   178   0.496731E+04   0.716181E+00  -0.302915E+02   0.264830E+07   0.349799E+04
   179   0.498745E+04   0.706627E+00  -0.294471E+02   0.263396E+07   0.346605E+04
   180   0.500710E+04   0.697376E+00  -0.285763E+02   0.261975E+07   0.343450E+04
   181   0.502625E+04   0.688462E+00  -0.276793E+02   0.260565E+07   0.340336E+04
   182   0.504489E+04   0.679919E+00  -0.267563E+02   0.259167E+07   0.337260E+04
   183   0.506302E+04   0.671775E+00  -0.258076E+02   0.257780E+07   0.334222E+04
   184   0.508062E+04   0.664071E+00  -0.248335E+02   0.256405E+07   0.331221E+04
   185   0.509771E+04   0.656849E+00  -0.238341E+02   0.255041E+07   0.328256E+04
   186   0.511425E+04   0.650137E+00  -0.228099E+02   0.253689E+07   0.325327E+04
   187   0.513026E+04   0.643970E+00  -0.217610E+02   0.252347E+07   0.322432E+04
   188   0.514573E+04   0.638393E+00  -0.206878E+02   0.251016E+07   0.319572E+04
   189   0.516064E+04   0.633441E+00  -0.195907E+02   0.249696E+07   0.316744E+04
   190   0.517500E+04   0.629154E+00  -0.184700E+02   0.248387E+07   0.313949E+04
   191   0.518880E+04   0.625568E+00  -0.173262E+02   0.247089E+07   0.311186E+04
   192   0.520202E+04   0.622724E+00  -0.161594E+02   0.245801E+07   0.308453E+04
   193   0.521466E+04   0.620658E+00  -0.149701E+02   0.244523E+07   0.305750E+04
   194   0.522673E+04   0.619413E+00  -0.137588E+02   0.243256E+07   0.303075E+04
   195   0.523821E+04   0.619028E+00  -0.125258E+02   0.241999E+07   0.300430E+04
   196   0.524911E+04   0.619543E+00  -0.112718E+02   0.240751E+07   0.297811E+04
   197   0.525942E+04   0.621002E+00  -0.999712E+01   0.239514E+07   0.295219E+04
   198   0.526915E+04   0.623443E+00  -0.870226E+01   0.238287E+07   0.292654E+04
   199   0.527828E+04   0.626908E+00  -0.738765E+01   0.237069E+07   0.290113E+04
   200   0.528682E+04   0.631437E+00  -0.605390E+01   0.235861E+07   0.287596E+04
   201   0.529475E+04   0.637071E+00  -0.470137E+01   0.234662E+07   0.285103E+04
   202   0.530208E+04   0.643844E+00  -0.333071E+01   0.233472E+07   0.282633E+04
   203   0.530878E+04   0.651787E+00  -0.194223E+01   0.232292E+07   0.280186E+04
   204   0.531486E+04   0.660933E+00  -0.536501E+00   0.231121E+07   0.277761E+04
   205   0.532029E+04   0.671314E+00   0.885956E+00   0.229960E+07   0.275360E+04
   206   0.532509E+04   0.682963E+00   0.232470E+01   0.228807E+07   0.272980E+04
   207   0.532923E+04   0.695912E+00   0.377929E+01   0.227663E+07   0.270623E+04
   208   0.533272E+04   0.710194E+00   0.524905E+01   0.226528E+07   0.268288E+04
   209   0.533558E+04   0.725840E+00   0.673338E+01   0.225402E+07   0.265974E+04
   210   0.533780E+04   0.742883E+00   0.823165E+01   0.224285E+07   0.263682E+04
   211   0.533940E+04   0.761356E+00   0.974326E+01   0.223177E+07   0.261412E+04
   212   0.534038E+04   0.781290E+00   0.112676E+02   0.222077E+07   0.259162E+04
   213   0.534074E+04   0.802719E+00   0.128039E+02   0.220985E+07   0.256933E+04
   214   0.534051E+04   0.825674E+00   0.143518E+02   0.219902E+07   0.254725E+04
   215   0.533968E+04   0.850182E+00   0.159104E+02   0.218828E+07   0.252537E+04
   216   0.533823E+04   0.876283E+00   0.174792E+02   0.217761E+07   0.250370E+04
   217   0.533617E+04   0.904003E+00   0.190574E+02   0.216703E+07   0.248223E+04
   218   0.533350E+04   0.933368E+00   0.206445E+02   0.215653E+07   0.246095E+04
   219   0.533021E+04   0.964416E+00   0.222397E+02   0.214611E+07   0.243987E+04
   220   0.532631E+04   0.997175E+00   0.238424E+02   0.213577E+07   0.241899E+04
   221   0.532179E+04   0.103167E+01   0.254519E+02   0.212551E+07   0.239829E+04
   222   0.531664E+04   0.106794E+01   0.270676E+02   0.211533E+07   0.237779E+04
   223   0.531088E+04   0.110600E+01   0.286886E+02   0.210523E+07   0.235748E+04
   224   0.530451E+04   0.114589E+01   0.303144E+02   0.209520E+07   0.233735E+04
   225   0.529753E+04   0.118762E+01   0.319440E+02   0.208525E+07   0.231740E+04
   226   0.528994E+04   0.123124E+01   0.335768E+02   0.207537E+07   0.229764E+04
   227   0.528175E+04   0.127676E+01   0.352122E+02   0.206557E+07   0.227805E+04
   228   0.527296E+04   0.132422E+01   0.368492E+02   0.205584E+07   0.225864E+04
   229   0.526358E+04   0.137363E+01   0.384873E+02   0.204619E+07   0.223941E+04
   230   0.525360E+04   0.142503E+01   0.401255E+02   0.203660E+07   0.222035E+04
   231   0.524303E+04   0.147842E+01   0.417632E+02   0.202709E+07   0.220146E+04
   232   0.523188E+04   0.153385E+01   0.433997E+02   0.201765E+07   0.218274E+04
   233   0.522015E+04   0.159133E+01   0.450340E+02   0.200828E+07   0.216419E+04
   234   0.520784E+04   0.165088E+01   0.466653E+02   0.199898E+07   0.214580E+04
   235   0.519495E+04   0.171253E+01   0.482931E+02   0.198974E+07   0.212758E+04
   236   0.518149E+04   0.177630E+01   0.499164E+02   0.198058E+07   0.210951E+04
   237   0.516747E+04   0.184220E+01   0.515345E+02   0.197148E+07   0.209160E+04
   238   0.515290E+04   0.191025E+01   0.531465E+02   0.196244E+07   0.207385E+04
   239   0.513776E+04   0.198046E+01   0.547517E+02   0.195347E+07   0.205626E+04
   240   0.512208E+04   0.205286E+01   0.563491E+02   0.194457E+07   0.203881E+04
   241   0.510585E+04   0.212748E+01   0.579381E+02   0.193573E+07   0.202152E+04
   242   0.508909E+04   0.220430E+01   0.595178E+02   0.192695E+07   0.200437E+04
   243   0.507179E+04   0.228336E+01   0.610873E+02   0.191824E+07   0.198737E+04
   244   0.505397E+04   0.236467E+01   0.626461E+02   0.190958E+07   0.197051E+04
   245   0.503563E+04   0.244824E+01   0.641931E+02   0.190099E+07   0.195380E+04
   246   0.501679E+04   0.253406E+01   0.657277E+02   0.189246E+07   0.193722E+04
   247   0.499745E+04   0.262217E+01   0.672491E+02   0.188398E+07   0.192078E+04
   248   0.497761E+04   0.271257E+01   0.687563E+02   0.187557E+07   0.190448E+04
   249   0.495729E+04   0.280526E+01   0.702488E+02   0.186721E+07   0.188831E+04
