#    L    TT             EE             TE             PP             TP          
    75   0.194107E+04   0.377995E+00  -0.809983E+01   0.499850E+07   0.933446E+04
    76   0.196660E+04   0.391483E+00  -0.859469E+01   0.496877E+07   0.920073E+04
    77   0.199230E+04   0.405126E+00  -0.909989E+01   0.493898E+07   0.906921E+04
    78   0.201816E+04   0.418915E+00  -0.961493E+01   0.490916E+07   0.893939E+04
    79   0.204423E+04   0.432837E+00  -0.101396E+02   0.487931E+07   0.881076E+04
    80   0.207052E+04   0.446882E+00  -0.106739E+02   0.484947E+07   0.868283E+04
    81   0.209707E+04   0.461040E+00  -0.112174E+02   0.481964E+07   0.855529E+04
    82   0.212388E+04   0.475300E+00  -0.117697E+02   0.478984E+07   0.842868E+04
    83   0.215094E+04   0.489652E+00  -0.123301E+02   0.476009E+07   0.830372E+04
    84   0.217823E+04   0.504084E+00  -0.128981E+02   0.473040E+07   0.818115E+04
    85   0.220575E+04   0.518586E+00  -0.134731E+02   0.470078E+07   0.806171E+04
    86   0.223350E+04   0.533148E+00  -0.140546E+02   0.467124E+07   0.794596E+04
    87   0.226145E+04   0.547757E+00  -0.146420E+02   0.464179E+07   0.783380E+04
    88   0.228957E+04   0.562401E+00  -0.152351E+02   0.461244E+07   0.772492E+04
    89   0.231788E+04   0.577066E+00  -0.158336E+02   0.458320E+07   0.761906E+04
    90   0.234638E+04   0.591736E+00  -0.164373E+02   0.455407E+07   0.751593E+04
    91   0.237507E+04   0.606399E+00  -0.170459E+02   0.452506E+07   0.741528E+04
    92   0.240396E+04   0.621038E+00  -0.176592E+02   0.449618E+07   0.731699E+04
    93   0.243307E+04   0.635642E+00  -0.182767E+02   0.446742E+07   0.722100E+04
    94   0.246238E+04   0.650197E+00  -0.188981E+02   0.443879E+07   0.712724E+04
    95   0.249190E+04   0.664690E+00  -0.195230E+02   0.441029E+07   0.703562E+04
    96   0.252165E+04   0.679107E+00  -0.201509E+02   0.438193E+07   0.694608E+04
    97   0.255160E+04   0.693435E+00  -0.207813E+02   0.435371E+07   0.685854E+04
    98   0.258177E+04   0.707658E+00  -0.214139E+02   0.432563E+07   0.677292E+04
    99   0.261215E+04   0.721764E+00  -0.220482E+02   0.429770E+07   0.668916E+04
   100   0.264273E+04   0.735742E+00  -0.226835E+02   0.426991E+07   0.660718E+04
   101   0.267353E+04   0.749578E+00  -0.233195E+02   0.424227E+07   0.652691E+04
   102   0.270452E+04   0.763250E+00  -0.239557E+02   0.421479E+07   0.644827E+04
   103   0.273572E+04   0.776759E+00  -0.245915E+02   0.418747E+07   0.637119E+04
   104   0.276710E+04   0.790077E+00  -0.252264E+02   0.416031E+07   0.629559E+04
   105   0.279866E+04   0.803197E+00  -0.258599E+02   0.413331E+07   0.622141E+04
   106   0.283041E+04   0.816106E+00  -0.264912E+02   0.410648E+07   0.614857E+04
   107   0.286232E+04   0.828796E+00  -0.271200E+02   0.407981E+07   0.607698E+04
   108   0.289439E+04   0.841247E+00  -0.277457E+02   0.405333E+07   0.600659E+04
   109   0.292662E+04   0.853452E+00  -0.283676E+02   0.402701E+07   0.593732E+04
   110   0.295900E+04   0.865389E+00  -0.289853E+02   0.400088E+07   0.586909E+04
   111   0.299152E+04   0.877053E+00  -0.295982E+02   0.397493E+07   0.580184E+04
   112   0.302418E+04   0.888436E+00  -0.302057E+02   0.394916E+07   0.573556E+04
   113   0.305697E+04   0.899517E+00  -0.308073E+02   0.392357E+07   0.567024E+04
   114   0.308989E+04   0.910281E+00  -0.314025E+02   0.389816E+07   0.560588E+04
   115   0.312292E+04   0.920730E+00  -0.319907E+02   0.387294E+07   0.554247E+04
   116   0.315607E+04   0.930847E+00  -0.325714E+02   0.384790E+07   0.548001E+04
   117   0.318932E+04   0.940613E+00  -0.331441E+02   0.382304E+07   0.541849E+04
   118   0.322267E+04   0.950027E+00  -0.337081E+02   0.379836E+07   0.535792E+04
   119   0.325611E+04   0.959075E+00  -0.342631E+02   0.377387E+07   0.529829E+04
   120   0.328963E+04   0.967750E+00  -0.348085E+02   0.374956E+07   0.523959E+04
   121   0.332323E+04   0.976038E+00  -0.353436E+02   0.372544E+07   0.518182E+04
   122   0.335689E+04   0.983932E+00  -0.358681E+02   0.370149E+07   0.512497E+04
   123   0.339061E+04   0.991426E+00  -0.363814E+02   0.367773E+07   0.506905E+04
   124   0.342438E+04   0.998504E+00  -0.368828E+02   0.365415E+07   0.501405E+04
