#    L    TT             EE             TE             PP             TP          
   106   0.299672E+04   0.945071E+00  -0.325445E+02   0.194986E+07   0.172135E+05
   107   0.302987E+04   0.951397E+00  -0.330312E+02   0.193900E+07   0.170074E+05
   108   0.306308E+04   0.957131E+00  -0.335004E+02   0.192819E+07   0.168045E+05
   109   0.309635E+04   0.962267E+00  -0.339509E+02   0.191742E+07   0.166046E+05
   110   0.312964E+04   0.966780E+00  -0.343822E+02   0.190671E+07   0.164078E+05
   111   0.316294E+04   0.970666E+00  -0.347933E+02   0.189604E+07   0.162139E+05
   112   0.319626E+04   0.973933E+00  -0.351835E+02   0.188543E+07   0.160229E+05
   113   0.322956E+04   0.976573E+00  -0.355524E+02   0.187487E+07   0.158348E+05
   114   0.326285E+04   0.978590E+00  -0.358992E+02   0.186436E+07   0.156496E+05
   115   0.329611E+04   0.980001E+00  -0.362234E+02   0.185391E+07   0.154671E+05
   116   0.332933E+04   0.980807E+00  -0.365245E+02   0.184351E+07   0.152874E+05
   117   0.336251E+04   0.981004E+00  -0.368017E+02   0.183317E+07   0.151104E+05
   118   0.339561E+04   0.980608E+00  -0.370545E+02   0.182288E+07   0.149360E+05
   119   0.342864E+04   0.979621E+00  -0.372824E+02   0.181265E+07   0.147642E+05
   120   0.346157E+04   0.978053E+00  -0.374847E+02   0.180247E+07   0.145950E+05
   121   0.349441E+04   0.975906E+00  -0.376608E+02   0.179236E+07   0.144283E+05
   122   0.352713E+04   0.973190E+00  -0.378103E+02   0.178230E+07   0.142640E+05
   123   0.355971E+04   0.969913E+00  -0.379324E+02   0.177230E+07   0.141022E+05
   124   0.359216E+04   0.966079E+00  -0.380266E+02   0.176236E+07   0.139427E+05
   125   0.362445E+04   0.961704E+00  -0.380923E+02   0.175248E+07   0.137856E+05
   126   0.365657E+04   0.956790E+00  -0.381291E+02   0.174266E+07   0.136307E+05
   127   0.368850E+04   0.951355E+00  -0.381362E+02   0.173290E+07   0.134781E+05
   128   0.372023E+04   0.945399E+00  -0.381132E+02   0.172321E+07   0.133277E+05
   129   0.375176E+04   0.938942E+00  -0.380595E+02   0.171358E+07   0.131794E+05
   130   0.378306E+04   0.931983E+00  -0.379745E+02   0.170401E+07   0.130332E+05
   131   0.381412E+04   0.924544E+00  -0.378578E+02   0.169450E+07   0.128891E+05
   132   0.384493E+04   0.916657E+00  -0.377091E+02   0.168506E+07   0.127469E+05
   133   0.387548E+04   0.908343E+00  -0.375282E+02   0.167568E+07   0.126068E+05
