#    L    TT             EE             TE             PP             TP          
    75   0.178292E+04   0.262208E+00  -0.471021E+01   0.637555E+07   0.303515E+04
    76   0.180568E+04   0.272359E+00  -0.507412E+01   0.634018E+07   0.301497E+04
    77   0.182859E+04   0.282682E+00  -0.544681E+01   0.630472E+07   0.299535E+04
    78   0.185160E+04   0.293174E+00  -0.582799E+01   0.626920E+07   0.297692E+04
    79   0.187477E+04   0.303833E+00  -0.621766E+01   0.623363E+07   0.296031E+04
    80   0.189810E+04   0.314656E+00  -0.661595E+01   0.619804E+07   0.294617E+04
    81   0.192160E+04   0.325640E+00  -0.702284E+01   0.616245E+07   0.293490E+04
    82   0.194532E+04   0.336781E+00  -0.743839E+01   0.612689E+07   0.292608E+04
    83   0.196922E+04   0.348072E+00  -0.786286E+01   0.609135E+07   0.291903E+04
    84   0.199333E+04   0.359505E+00  -0.829621E+01   0.605587E+07   0.291312E+04
    85   0.201765E+04   0.371075E+00  -0.873878E+01   0.602045E+07   0.290768E+04
    86   0.204219E+04   0.382776E+00  -0.919041E+01   0.598511E+07   0.290215E+04
    87   0.206692E+04   0.394602E+00  -0.965063E+01   0.594986E+07   0.289632E+04
    88   0.209180E+04   0.406548E+00  -0.101189E+02   0.591471E+07   0.289008E+04
    89   0.211685E+04   0.418607E+00  -0.105946E+02   0.587966E+07   0.288331E+04
    90   0.214205E+04   0.430770E+00  -0.110776E+02   0.584472E+07   0.287590E+04
    91   0.216742E+04   0.443031E+00  -0.115672E+02   0.580990E+07   0.286774E+04
    92   0.219296E+04   0.455381E+00  -0.120633E+02   0.577521E+07   0.285886E+04
    93   0.221868E+04   0.467810E+00  -0.125659E+02   0.574065E+07   0.284930E+04
    94   0.224458E+04   0.480312E+00  -0.130748E+02   0.570622E+07   0.283909E+04
    95   0.227068E+04   0.492878E+00  -0.135897E+02   0.567192E+07   0.282827E+04
    96   0.229698E+04   0.505500E+00  -0.141106E+02   0.563776E+07   0.281690E+04
    97   0.232347E+04   0.518168E+00  -0.146372E+02   0.560375E+07   0.280500E+04
    98   0.235017E+04   0.530872E+00  -0.151693E+02   0.556988E+07   0.279261E+04
    99   0.237706E+04   0.543605E+00  -0.157067E+02   0.553617E+07   0.277978E+04
   100   0.240416E+04   0.556361E+00  -0.162490E+02   0.550261E+07   0.276655E+04
   101   0.243146E+04   0.569131E+00  -0.167960E+02   0.546921E+07   0.275295E+04
   102   0.245897E+04   0.581898E+00  -0.173476E+02   0.543597E+07   0.273902E+04
   103   0.248668E+04   0.594668E+00  -0.179033E+02   0.540289E+07   0.272481E+04
   104   0.251458E+04   0.607418E+00  -0.184630E+02   0.536999E+07   0.271035E+04
   105   0.254267E+04   0.620146E+00  -0.190263E+02   0.533726E+07   0.269569E+04
   106   0.257096E+04   0.632844E+00  -0.195928E+02   0.530471E+07   0.268087E+04
   107   0.259943E+04   0.645509E+00  -0.201623E+02   0.527233E+07   0.266592E+04
   108   0.262808E+04   0.658125E+00  -0.207344E+02   0.524015E+07   0.265088E+04
   109   0.265691E+04   0.670692E+00  -0.213088E+02   0.520815E+07   0.263580E+04
   110   0.268591E+04   0.683192E+00  -0.218852E+02   0.517634E+07   0.262071E+04
   111   0.271508E+04   0.695623E+00  -0.224633E+02   0.514473E+07   0.260565E+04
   112   0.274442E+04   0.707980E+00  -0.230426E+02   0.511332E+07   0.259063E+04
