#    L    TT             EE             TE             PP             TP          
    27   0.813635E+03   0.942464E-02   0.143854E+01   0.660171E+07   0.752833E+04
    28   0.826794E+03   0.104406E-01   0.146483E+01   0.664329E+07   0.751789E+04
    29   0.839956E+03   0.116674E-01   0.149302E+01   0.667989E+07   0.750412E+04
    30   0.853340E+03   0.131093E-01   0.151755E+01   0.671161E+07   0.748745E+04
    31   0.866393E+03   0.147291E-01   0.154670E+01   0.673903E+07   0.747043E+04
    32   0.879960E+03   0.165159E-01   0.157320E+01   0.676274E+07   0.745469E+04
    33   0.893480E+03   0.184381E-01   0.159822E+01   0.678298E+07   0.743616E+04
    34   0.906912E+03   0.205294E-01   0.162569E+01   0.679990E+07   0.741126E+04
    35   0.920947E+03   0.227712E-01   0.164515E+01   0.681371E+07   0.738412E+04
    36   0.934771E+03   0.251634E-01   0.166455E+01   0.682465E+07   0.735980E+04
    37   0.948784E+03   0.277252E-01   0.167584E+01   0.683290E+07   0.733934E+04
    38   0.962953E+03   0.304449E-01   0.167928E+01   0.683865E+07   0.732198E+04
    39   0.977216E+03   0.333159E-01   0.167483E+01   0.684203E+07   0.730374E+04
    40   0.991567E+03   0.363356E-01   0.166140E+01   0.684315E+07   0.727987E+04
    41   0.100598E+04   0.395046E-01   0.163835E+01   0.684213E+07   0.724694E+04
    42   0.102047E+04   0.428368E-01   0.160695E+01   0.683909E+07   0.720683E+04
    43   0.103503E+04   0.463493E-01   0.156852E+01   0.683416E+07   0.716273E+04
    44   0.104969E+04   0.500570E-01   0.152281E+01   0.682748E+07   0.711786E+04
    45   0.106451E+04   0.539720E-01   0.146924E+01   0.681917E+07   0.707542E+04
    46   0.107943E+04   0.581017E-01   0.140767E+01   0.680936E+07   0.703776E+04
    47   0.109446E+04   0.624468E-01   0.133793E+01   0.679814E+07   0.700375E+04
    48   0.110955E+04   0.669994E-01   0.125981E+01   0.678561E+07   0.697142E+04
    49   0.112470E+04   0.717507E-01   0.117317E+01   0.677185E+07   0.693878E+04
    50   0.113997E+04   0.767034E-01   0.107801E+01   0.675695E+07   0.690386E+04
    51   0.115542E+04   0.818611E-01   0.974473E+00   0.674099E+07   0.686519E+04
    52   0.117100E+04   0.872277E-01   0.863077E+00   0.672404E+07   0.682342E+04
    53   0.118663E+04   0.928040E-01   0.744221E+00   0.670615E+07   0.677971E+04
    54   0.120228E+04   0.985915E-01   0.617445E+00   0.668737E+07   0.673523E+04
    55   0.121796E+04   0.104593E+00   0.481919E+00   0.666776E+07   0.669116E+04
    56   0.123377E+04   0.110806E+00   0.336319E+00   0.664737E+07   0.664832E+04
    57   0.124981E+04   0.117230E+00   0.179901E+00   0.662624E+07   0.660623E+04
    58   0.126606E+04   0.123870E+00   0.127475E-01   0.660440E+07   0.656405E+04
    59   0.128243E+04   0.130730E+00  -0.164773E+00   0.658187E+07   0.652098E+04
    60   0.129891E+04   0.137807E+00  -0.351875E+00   0.655871E+07   0.647619E+04
    61   0.131551E+04   0.145098E+00  -0.547888E+00   0.653493E+07   0.642920E+04
    62   0.133224E+04   0.152604E+00  -0.752961E+00   0.651059E+07   0.638099E+04
    63   0.134910E+04   0.160325E+00  -0.967463E+00   0.648574E+07   0.633285E+04
    64   0.136609E+04   0.168262E+00  -0.119175E+01   0.646044E+07   0.628612E+04
    65   0.138322E+04   0.176417E+00  -0.142625E+01   0.643474E+07   0.624210E+04
    66   0.140054E+04   0.184786E+00  -0.167137E+01   0.640870E+07   0.620170E+04
    67   0.141802E+04   0.193365E+00  -0.192665E+01   0.638233E+07   0.616428E+04
    68   0.143563E+04   0.202148E+00  -0.219140E+01   0.635567E+07   0.612876E+04
    69   0.145333E+04   0.211131E+00  -0.246497E+01   0.632875E+07   0.609410E+04
    70   0.147111E+04   0.220309E+00  -0.274690E+01   0.630158E+07   0.605924E+04
    71   0.148894E+04   0.229682E+00  -0.303709E+01   0.627420E+07   0.602326E+04
    72   0.150694E+04   0.239249E+00  -0.333674E+01   0.624660E+07   0.598583E+04
    73   0.152521E+04   0.249009E+00  -0.364714E+01   0.621880E+07   0.594677E+04
    74   0.154376E+04   0.258954E+00  -0.396852E+01   0.619078E+07   0.590588E+04
    75   0.156259E+04   0.269077E+00  -0.430078E+01   0.616257E+07   0.586297E+04
    76   0.158164E+04   0.279366E+00  -0.464364E+01   0.613416E+07   0.581800E+04
    77   0.160080E+04   0.289819E+00  -0.499556E+01   0.610557E+07   0.577154E+04
    78   0.162004E+04   0.300431E+00  -0.535594E+01   0.607682E+07   0.572430E+04
    79   0.163940E+04   0.311198E+00  -0.572445E+01   0.604795E+07   0.567698E+04
    80   0.165891E+04   0.322116E+00  -0.610093E+01   0.601897E+07   0.563031E+04
    81   0.167857E+04   0.333181E+00  -0.648507E+01   0.598990E+07   0.558491E+04
    82   0.169842E+04   0.344387E+00  -0.687670E+01   0.596077E+07   0.554109E+04
    83   0.171845E+04   0.355726E+00  -0.727591E+01   0.593158E+07   0.549907E+04
    84   0.173866E+04   0.367191E+00  -0.768246E+01   0.590236E+07   0.545908E+04
    85   0.175906E+04   0.378775E+00  -0.809652E+01   0.587312E+07   0.542133E+04
    86   0.177965E+04   0.390471E+00  -0.851779E+01   0.584387E+07   0.538592E+04
    87   0.180041E+04   0.402272E+00  -0.894606E+01   0.581462E+07   0.535230E+04
    88   0.182129E+04   0.414172E+00  -0.938102E+01   0.578539E+07   0.531983E+04
    89   0.184232E+04   0.426163E+00  -0.982247E+01   0.575618E+07   0.528783E+04
    90   0.186349E+04   0.438234E+00  -0.102703E+02   0.572699E+07   0.525563E+04
    91   0.188479E+04   0.450378E+00  -0.107244E+02   0.569785E+07   0.522270E+04
    92   0.190625E+04   0.462584E+00  -0.111845E+02   0.566875E+07   0.518897E+04
    93   0.192787E+04   0.474844E+00  -0.116504E+02   0.563970E+07   0.515453E+04
    94   0.194965E+04   0.487149E+00  -0.121221E+02   0.561070E+07   0.511946E+04
    95   0.197161E+04   0.499488E+00  -0.125992E+02   0.558176E+07   0.508381E+04
    96   0.199374E+04   0.511854E+00  -0.130816E+02   0.555288E+07   0.504767E+04
    97   0.201605E+04   0.524236E+00  -0.135689E+02   0.552407E+07   0.501112E+04
    98   0.203856E+04   0.536623E+00  -0.140609E+02   0.549533E+07   0.497423E+04
    99   0.206123E+04   0.549007E+00  -0.145573E+02   0.546666E+07   0.493706E+04
   100   0.208410E+04   0.561381E+00  -0.150578E+02   0.543807E+07   0.489970E+04
   101   0.210715E+04   0.573734E+00  -0.155621E+02   0.540957E+07   0.486223E+04
   102   0.213039E+04   0.586050E+00  -0.160700E+02   0.538116E+07   0.482470E+04
   103   0.215381E+04   0.598335E+00  -0.165810E+02   0.535284E+07   0.478721E+04
   104   0.217741E+04   0.610562E+00  -0.170948E+02   0.532462E+07   0.474982E+04
   105   0.220119E+04   0.622730E+00  -0.176111E+02   0.529651E+07   0.471261E+04
   106   0.222514E+04   0.634829E+00  -0.181294E+02   0.526850E+07   0.467565E+04
   107   0.224927E+04   0.646857E+00  -0.186495E+02   0.524060E+07   0.463902E+04
   108   0.227355E+04   0.658797E+00  -0.191710E+02   0.521282E+07   0.460278E+04
   109   0.229801E+04   0.670645E+00  -0.196933E+02   0.518516E+07   0.456703E+04
   110   0.232262E+04   0.682386E+00  -0.202163E+02   0.515762E+07   0.453182E+04
   111   0.234739E+04   0.694015E+00  -0.207396E+02   0.513022E+07   0.449722E+04
   112   0.237232E+04   0.705528E+00  -0.212627E+02   0.510294E+07   0.446321E+04
   113   0.239740E+04   0.716902E+00  -0.217854E+02   0.507580E+07   0.442977E+04
   114   0.242262E+04   0.728124E+00  -0.223070E+02   0.504879E+07   0.439686E+04
   115   0.244799E+04   0.739195E+00  -0.228274E+02   0.502192E+07   0.436446E+04
   116   0.247350E+04   0.750101E+00  -0.233461E+02   0.499518E+07   0.433253E+04
   117   0.249916E+04   0.760821E+00  -0.238627E+02   0.496859E+07   0.430104E+04
   118   0.252493E+04   0.771355E+00  -0.243768E+02   0.494212E+07   0.426997E+04
   119   0.255084E+04   0.781690E+00  -0.248881E+02   0.491580E+07   0.423928E+04
   120   0.257687E+04   0.791819E+00  -0.253962E+02   0.488962E+07   0.420894E+04
   121   0.260301E+04   0.801728E+00  -0.259006E+02   0.486358E+07   0.417893E+04
   122   0.262926E+04   0.811411E+00  -0.264010E+02   0.483769E+07   0.414920E+04
   123   0.265562E+04   0.820861E+00  -0.268971E+02   0.481194E+07   0.411975E+04
   124   0.268208E+04   0.830064E+00  -0.273884E+02   0.478633E+07   0.409052E+04
   125   0.270863E+04   0.839022E+00  -0.278746E+02   0.476087E+07   0.406150E+04
   126   0.273527E+04   0.847720E+00  -0.283554E+02   0.473556E+07   0.403265E+04
   127   0.276199E+04   0.856160E+00  -0.288303E+02   0.471040E+07   0.400394E+04
   128   0.278878E+04   0.864327E+00  -0.292990E+02   0.468539E+07   0.397534E+04
   129   0.281565E+04   0.872223E+00  -0.297612E+02   0.466053E+07   0.394683E+04
   130   0.284258E+04   0.879833E+00  -0.302166E+02   0.463582E+07   0.391837E+04
   131   0.286956E+04   0.887157E+00  -0.306646E+02   0.461127E+07   0.388993E+04
   132   0.289660E+04   0.894192E+00  -0.311051E+02   0.458687E+07   0.386154E+04
   133   0.292369E+04   0.900918E+00  -0.315376E+02   0.456262E+07   0.383320E+04
   134   0.295083E+04   0.907343E+00  -0.319616E+02   0.453853E+07   0.380494E+04
   135   0.297802E+04   0.913442E+00  -0.323769E+02   0.451458E+07   0.377677E+04
   136   0.300525E+04   0.919217E+00  -0.327830E+02   0.449079E+07   0.374870E+04
   137   0.303253E+04   0.924655E+00  -0.331796E+02   0.446715E+07   0.372075E+04
   138   0.305984E+04   0.929758E+00  -0.335662E+02   0.444366E+07   0.369295E+04
   139   0.308718E+04   0.934514E+00  -0.339427E+02   0.442032E+07   0.366530E+04
   140   0.311457E+04   0.938918E+00  -0.343086E+02   0.439713E+07   0.363782E+04
   141   0.314198E+04   0.942980E+00  -0.346638E+02   0.437409E+07   0.361054E+04
   142   0.316941E+04   0.946680E+00  -0.350077E+02   0.435120E+07   0.358346E+04
   143   0.319687E+04   0.950021E+00  -0.353401E+02   0.432846E+07   0.355661E+04
   144   0.322435E+04   0.953004E+00  -0.356608E+02   0.430586E+07   0.353000E+04
   145   0.325184E+04   0.955618E+00  -0.359693E+02   0.428341E+07   0.350365E+04
   146   0.327933E+04   0.957873E+00  -0.362655E+02   0.426110E+07   0.347758E+04
   147   0.330682E+04   0.959769E+00  -0.365489E+02   0.423895E+07   0.345179E+04
   148   0.333428E+04   0.961304E+00  -0.368193E+02   0.421693E+07   0.342632E+04
   149   0.336172E+04   0.962478E+00  -0.370763E+02   0.419507E+07   0.340117E+04
   150   0.338913E+04   0.963296E+00  -0.373197E+02   0.417334E+07   0.337636E+04
   151   0.341649E+04   0.963756E+00  -0.375491E+02   0.415176E+07   0.335191E+04
   152   0.344380E+04   0.963859E+00  -0.377642E+02   0.413033E+07   0.332781E+04
   153   0.347106E+04   0.963605E+00  -0.379647E+02   0.410904E+07   0.330403E+04
   154   0.349827E+04   0.963000E+00  -0.381504E+02   0.408789E+07   0.328058E+04
   155   0.352542E+04   0.962032E+00  -0.383207E+02   0.406688E+07   0.325744E+04
   156   0.355251E+04   0.960712E+00  -0.384754E+02   0.404601E+07   0.323459E+04
   157   0.357954E+04   0.959028E+00  -0.386143E+02   0.402528E+07   0.321202E+04
   158   0.360651E+04   0.957000E+00  -0.387369E+02   0.400470E+07   0.318972E+04
   159   0.363340E+04   0.954615E+00  -0.388429E+02   0.398425E+07   0.316768E+04
   160   0.366021E+04   0.951885E+00  -0.389322E+02   0.396395E+07   0.314587E+04
   161   0.368693E+04   0.948814E+00  -0.390044E+02   0.394378E+07   0.312430E+04
   162   0.371353E+04   0.945405E+00  -0.390593E+02   0.392375E+07   0.310294E+04
   163   0.374003E+04   0.941676E+00  -0.390964E+02   0.390386E+07   0.308178E+04
   164   0.376639E+04   0.937616E+00  -0.391157E+02   0.388411E+07   0.306082E+04
   165   0.379262E+04   0.933236E+00  -0.391168E+02   0.386449E+07   0.304003E+04
   166   0.381870E+04   0.928548E+00  -0.390996E+02   0.384501E+07   0.301940E+04
   167   0.384464E+04   0.923562E+00  -0.390638E+02   0.382567E+07   0.299893E+04
   168   0.387042E+04   0.918289E+00  -0.390094E+02   0.380646E+07   0.297859E+04
   169   0.389604E+04   0.912740E+00  -0.389362E+02   0.378739E+07   0.295837E+04
   170   0.392149E+04   0.906919E+00  -0.388440E+02   0.376845E+07   0.293827E+04
   171   0.394677E+04   0.900844E+00  -0.387327E+02   0.374964E+07   0.291826E+04
   172   0.397187E+04   0.894526E+00  -0.386022E+02   0.373097E+07   0.289834E+04
   173   0.399678E+04   0.887976E+00  -0.384523E+02   0.371243E+07   0.287850E+04
   174   0.402149E+04   0.881206E+00  -0.382830E+02   0.369402E+07   0.285871E+04
   175   0.404601E+04   0.874241E+00  -0.380943E+02   0.367575E+07   0.283896E+04
   176   0.407032E+04   0.867083E+00  -0.378861E+02   0.365760E+07   0.281926E+04
   177   0.409442E+04   0.859754E+00  -0.376582E+02   0.363959E+07   0.279959E+04
   178   0.411829E+04   0.852257E+00  -0.374104E+02   0.362171E+07   0.277996E+04
   179   0.414193E+04   0.844597E+00  -0.371424E+02   0.360395E+07   0.276038E+04
   180   0.416534E+04   0.836793E+00  -0.368543E+02   0.358633E+07   0.274085E+04
   181   0.418850E+04   0.828858E+00  -0.365460E+02   0.356882E+07   0.272139E+04
   182   0.421143E+04   0.820804E+00  -0.362172E+02   0.355145E+07   0.270198E+04
   183   0.423410E+04   0.812634E+00  -0.358680E+02   0.353420E+07   0.268265E+04
   184   0.425651E+04   0.804369E+00  -0.354984E+02   0.351707E+07   0.266339E+04
   185   0.427866E+04   0.796027E+00  -0.351080E+02   0.350006E+07   0.264421E+04
   186   0.430054E+04   0.787614E+00  -0.346970E+02   0.348318E+07   0.262512E+04
   187   0.432215E+04   0.779141E+00  -0.342653E+02   0.346641E+07   0.260611E+04
   188   0.434347E+04   0.770632E+00  -0.338129E+02   0.344977E+07   0.258720E+04
   189   0.436451E+04   0.762100E+00  -0.333397E+02   0.343324E+07   0.256839E+04
   190   0.438526E+04   0.753561E+00  -0.328460E+02   0.341683E+07   0.254968E+04
   191   0.440571E+04   0.745029E+00  -0.323316E+02   0.340053E+07   0.253109E+04
   192   0.442586E+04   0.736521E+00  -0.317965E+02   0.338436E+07   0.251261E+04
   193   0.444569E+04   0.728054E+00  -0.312408E+02   0.336829E+07   0.249425E+04
   194   0.446522E+04   0.719645E+00  -0.306647E+02   0.335234E+07   0.247602E+04
   195   0.448443E+04   0.711311E+00  -0.300681E+02   0.333650E+07   0.245792E+04
   196   0.450332E+04   0.703072E+00  -0.294514E+02   0.332077E+07   0.243995E+04
   197   0.452190E+04   0.694946E+00  -0.288145E+02   0.330516E+07   0.242213E+04
   198   0.454017E+04   0.686951E+00  -0.281577E+02   0.328965E+07   0.240445E+04
   199   0.455810E+04   0.679105E+00  -0.274810E+02   0.327425E+07   0.238693E+04
   200   0.457571E+04   0.671426E+00  -0.267848E+02   0.325896E+07   0.236956E+04
   201   0.459300E+04   0.663936E+00  -0.260689E+02   0.324377E+07   0.235236E+04
   202   0.460994E+04   0.656664E+00  -0.253338E+02   0.322869E+07   0.233531E+04
   203   0.462652E+04   0.649641E+00  -0.245792E+02   0.321371E+07   0.231843E+04
   204   0.464274E+04   0.642898E+00  -0.238054E+02   0.319884E+07   0.230170E+04
   205   0.465856E+04   0.636468E+00  -0.230125E+02   0.318407E+07   0.228513E+04
   206   0.467399E+04   0.630381E+00  -0.222005E+02   0.316940E+07   0.226870E+04
   207   0.468902E+04   0.624669E+00  -0.213695E+02   0.315484E+07   0.225243E+04
   208   0.470362E+04   0.619364E+00  -0.205197E+02   0.314037E+07   0.223631E+04
   209   0.471783E+04   0.614495E+00  -0.196514E+02   0.312601E+07   0.222034E+04
   210   0.473164E+04   0.610097E+00  -0.187648E+02   0.311174E+07   0.220451E+04
   211   0.474503E+04   0.606200E+00  -0.178601E+02   0.309758E+07   0.218883E+04
   212   0.475804E+04   0.602834E+00  -0.169375E+02   0.308351E+07   0.217329E+04
   213   0.477064E+04   0.600032E+00  -0.159972E+02   0.306954E+07   0.215789E+04
   214   0.478285E+04   0.597825E+00  -0.150395E+02   0.305566E+07   0.214262E+04
   215   0.479467E+04   0.596239E+00  -0.140647E+02   0.304188E+07   0.212749E+04
   216   0.480607E+04   0.595313E+00  -0.130729E+02   0.302820E+07   0.211250E+04
   217   0.481706E+04   0.595072E+00  -0.120645E+02   0.301461E+07   0.209764E+04
   218   0.482762E+04   0.595540E+00  -0.110397E+02   0.300111E+07   0.208291E+04
   219   0.483776E+04   0.596756E+00  -0.999881E+01   0.298771E+07   0.206831E+04
   220   0.484745E+04   0.598746E+00  -0.894200E+01   0.297440E+07   0.205383E+04
   221   0.485670E+04   0.601532E+00  -0.786970E+01   0.296118E+07   0.203948E+04
   222   0.486550E+04   0.605156E+00  -0.678203E+01   0.294805E+07   0.202525E+04
   223   0.487385E+04   0.609633E+00  -0.567946E+01   0.293501E+07   0.201115E+04
   224   0.488175E+04   0.614996E+00  -0.456220E+01   0.292206E+07   0.199716E+04
   225   0.488921E+04   0.621261E+00  -0.343073E+01   0.290920E+07   0.198329E+04
   226   0.489620E+04   0.628469E+00  -0.228523E+01   0.289643E+07   0.196954E+04
   227   0.490274E+04   0.636643E+00  -0.112612E+01   0.288374E+07   0.195590E+04
   228   0.490881E+04   0.645800E+00   0.462577E-01   0.287114E+07   0.194237E+04
   229   0.491444E+04   0.655973E+00   0.123157E+01   0.285862E+07   0.192895E+04
   230   0.491960E+04   0.667186E+00   0.242949E+01   0.284619E+07   0.191564E+04
   231   0.492429E+04   0.679448E+00   0.363959E+01   0.283384E+07   0.190243E+04
   232   0.492853E+04   0.692792E+00   0.486153E+01   0.282158E+07   0.188933E+04
   233   0.493230E+04   0.707241E+00   0.609491E+01   0.280940E+07   0.187634E+04
   234   0.493561E+04   0.722813E+00   0.733932E+01   0.279730E+07   0.186344E+04
   235   0.493845E+04   0.739533E+00   0.859448E+01   0.278528E+07   0.185064E+04
   236   0.494082E+04   0.757424E+00   0.985992E+01   0.277334E+07   0.183794E+04
   237   0.494273E+04   0.776489E+00   0.111352E+02   0.276148E+07   0.182533E+04
   238   0.494417E+04   0.796753E+00   0.124200E+02   0.274970E+07   0.181282E+04
   239   0.494515E+04   0.818224E+00   0.137140E+02   0.273799E+07   0.180039E+04
   240   0.494566E+04   0.840936E+00   0.150165E+02   0.272637E+07   0.178806E+04
   241   0.494570E+04   0.864897E+00   0.163273E+02   0.271482E+07   0.177581E+04
   242   0.494528E+04   0.890117E+00   0.176459E+02   0.270335E+07   0.176365E+04
   243   0.494440E+04   0.916613E+00   0.189720E+02   0.269195E+07   0.175158E+04
   244   0.494306E+04   0.944395E+00   0.203051E+02   0.268062E+07   0.173958E+04
   245   0.494126E+04   0.973480E+00   0.216449E+02   0.266937E+07   0.172767E+04
   246   0.493902E+04   0.100386E+01   0.229910E+02   0.265820E+07   0.171583E+04
   247   0.493631E+04   0.103557E+01   0.243430E+02   0.264709E+07   0.170407E+04
   248   0.493317E+04   0.106860E+01   0.257004E+02   0.263606E+07   0.169238E+04
   249   0.492958E+04   0.110297E+01   0.270629E+02   0.262509E+07   0.168077E+04
   250   0.492554E+04   0.113868E+01   0.284301E+02   0.261420E+07   0.166922E+04
   251   0.492106E+04   0.117573E+01   0.298013E+02   0.260337E+07   0.165775E+04
   252   0.491613E+04   0.121416E+01   0.311760E+02   0.259262E+07   0.164634E+04
   253   0.491075E+04   0.125399E+01   0.325535E+02   0.258193E+07   0.163500E+04
   254   0.490492E+04   0.129528E+01   0.339329E+02   0.257131E+07   0.162373E+04
   255   0.489863E+04   0.133804E+01   0.353137E+02   0.256075E+07   0.161252E+04
   256   0.489189E+04   0.138231E+01   0.366951E+02   0.255027E+07   0.160139E+04
   257   0.488470E+04   0.142812E+01   0.380765E+02   0.253985E+07   0.159032E+04
   258   0.487706E+04   0.147549E+01   0.394571E+02   0.252949E+07   0.157931E+04
   259   0.486898E+04   0.152446E+01   0.408374E+02   0.251920E+07   0.156837E+04
   260   0.486048E+04   0.157506E+01   0.422151E+02   0.250898E+07   0.155750E+04
   261   0.485156E+04   0.162730E+01   0.435912E+02   0.249882E+07   0.154669E+04
   262   0.484222E+04   0.168122E+01   0.449641E+02   0.248872E+07   0.153594E+04
   263   0.483247E+04   0.173684E+01   0.463341E+02   0.247869E+07   0.152526E+04
   264   0.482231E+04   0.179419E+01   0.476996E+02   0.246871E+07   0.151465E+04
   265   0.481174E+04   0.185328E+01   0.490615E+02   0.245880E+07   0.150410E+04
   266   0.480076E+04   0.191412E+01   0.504177E+02   0.244896E+07   0.149361E+04
   267   0.478938E+04   0.197673E+01   0.517674E+02   0.243917E+07   0.148318E+04
   268   0.477759E+04   0.204113E+01   0.531115E+02   0.242945E+07   0.147282E+04
   269   0.476539E+04   0.210734E+01   0.544479E+02   0.241978E+07   0.146252E+04
   270   0.475278E+04   0.217537E+01   0.557773E+02   0.241018E+07   0.145228E+04
   271   0.473978E+04   0.224523E+01   0.570976E+02   0.240063E+07   0.144210E+04
   272   0.472637E+04   0.231693E+01   0.584096E+02   0.239114E+07   0.143198E+04
   273   0.471258E+04   0.239048E+01   0.597120E+02   0.238172E+07   0.142192E+04
   274   0.469839E+04   0.246588E+01   0.610055E+02   0.237235E+07   0.141193E+04
   275   0.468382E+04   0.254315E+01   0.622880E+02   0.236303E+07   0.140199E+04
   276   0.466889E+04   0.262230E+01   0.635602E+02   0.235378E+07   0.139212E+04
   277   0.465358E+04   0.270333E+01   0.648209E+02   0.234458E+07   0.138230E+04
   278   0.463790E+04   0.278624E+01   0.660693E+02   0.233543E+07   0.137254E+04
   279   0.462186E+04   0.287102E+01   0.673062E+02   0.232634E+07   0.136284E+04
   280   0.460546E+04   0.295768E+01   0.685303E+02   0.231731E+07   0.135320E+04
   281   0.458871E+04   0.304623E+01   0.697416E+02   0.230833E+07   0.134362E+04
   282   0.457161E+04   0.313664E+01   0.709394E+02   0.229941E+07   0.133409E+04
   283   0.455417E+04   0.322893E+01   0.721231E+02   0.229053E+07   0.132462E+04
   284   0.453639E+04   0.332309E+01   0.732920E+02   0.228171E+07   0.131521E+04
   285   0.451828E+04   0.341911E+01   0.744462E+02   0.227295E+07   0.130585E+04
   286   0.449983E+04   0.351699E+01   0.755858E+02   0.226423E+07   0.129656E+04
   287   0.448107E+04   0.361671E+01   0.767101E+02   0.225557E+07   0.128731E+04
   288   0.446198E+04   0.371826E+01   0.778176E+02   0.224696E+07   0.127812E+04
   289   0.444258E+04   0.382164E+01   0.789100E+02   0.223840E+07   0.126899E+04
   290   0.442288E+04   0.392683E+01   0.799851E+02   0.222989E+07   0.125991E+04
   291   0.440288E+04   0.403384E+01   0.810437E+02   0.222143E+07   0.125089E+04
   292   0.438257E+04   0.414256E+01   0.820851E+02   0.221301E+07   0.124192E+04
   293   0.436197E+04   0.425310E+01   0.831095E+02   0.220465E+07   0.123300E+04
   294   0.434108E+04   0.436540E+01   0.841154E+02   0.219634E+07   0.122414E+04
   295   0.431990E+04   0.447935E+01   0.851036E+02   0.218807E+07   0.121533E+04
   296   0.429844E+04   0.459504E+01   0.860735E+02   0.217985E+07   0.120657E+04
   297   0.427669E+04   0.471236E+01   0.870237E+02   0.217167E+07   0.119786E+04
   298   0.425467E+04   0.483134E+01   0.879549E+02   0.216355E+07   0.118921E+04
   299   0.423238E+04   0.495192E+01   0.888673E+02   0.215546E+07   0.118060E+04
   300   0.420983E+04   0.507406E+01   0.897602E+02   0.214743E+07   0.117205E+04
   301   0.418702E+04   0.519786E+01   0.906335E+02   0.213943E+07   0.116355E+04
   302   0.416397E+04   0.532314E+01   0.914871E+02   0.213149E+07   0.115510E+04
   303   0.414068E+04   0.545000E+01   0.923204E+02   0.212358E+07   0.114670E+04
   304   0.411717E+04   0.557840E+01   0.931333E+02   0.211572E+07   0.113835E+04
   305   0.409344E+04   0.570831E+01   0.939244E+02   0.210791E+07   0.113005E+04
   306   0.406950E+04   0.583975E+01   0.946935E+02   0.210013E+07   0.112180E+04
   307   0.404537E+04   0.597262E+01   0.954402E+02   0.209240E+07   0.111360E+04
   308   0.402105E+04   0.610695E+01   0.961641E+02   0.208472E+07   0.110545E+04
   309   0.399655E+04   0.624270E+01   0.968648E+02   0.207707E+07   0.109736E+04
   310   0.397186E+04   0.637975E+01   0.975421E+02   0.206947E+07   0.108931E+04
   311   0.394701E+04   0.651822E+01   0.981939E+02   0.206191E+07   0.108131E+04
   312   0.392200E+04   0.665799E+01   0.988215E+02   0.205439E+07   0.107336E+04
   313   0.389685E+04   0.679910E+01   0.994236E+02   0.204691E+07   0.106546E+04
   314   0.387155E+04   0.694142E+01   0.100000E+03   0.203947E+07   0.105761E+04
   315   0.384612E+04   0.708493E+01   0.100550E+03   0.203207E+07   0.104981E+04
   316   0.382056E+04   0.722973E+01   0.101074E+03   0.202471E+07   0.104205E+04
   317   0.379489E+04   0.737564E+01   0.101572E+03   0.201739E+07   0.103435E+04
   318   0.376911E+04   0.752268E+01   0.102042E+03   0.201012E+07   0.102670E+04
   319   0.374323E+04   0.767082E+01   0.102485E+03   0.200288E+07   0.101909E+04
   320   0.371725E+04   0.782010E+01   0.102900E+03   0.199568E+07   0.101154E+04
   321   0.369120E+04   0.797039E+01   0.103288E+03   0.198852E+07   0.100403E+04
