#    L    TT             EE             TE             PP             TP          
   106   0.289262E+04   0.862228E+00  -0.272579E+02   0.445912E+07   0.586188E+04
   107   0.292515E+04   0.875797E+00  -0.279162E+02   0.443236E+07   0.579741E+04
   108   0.295784E+04   0.889119E+00  -0.285715E+02   0.440576E+07   0.573395E+04
   109   0.299071E+04   0.902186E+00  -0.292234E+02   0.437931E+07   0.567141E+04
   110   0.302374E+04   0.914976E+00  -0.298713E+02   0.435302E+07   0.560974E+04
   111   0.305692E+04   0.927481E+00  -0.305146E+02   0.432690E+07   0.554888E+04
   112   0.309025E+04   0.939695E+00  -0.311528E+02   0.430095E+07   0.548880E+04
   113   0.312373E+04   0.951595E+00  -0.317852E+02   0.427516E+07   0.542953E+04
   114   0.315734E+04   0.963165E+00  -0.324114E+02   0.424954E+07   0.537104E+04
   115   0.319108E+04   0.974406E+00  -0.330307E+02   0.422409E+07   0.531336E+04
   116   0.322495E+04   0.985302E+00  -0.336427E+02   0.419880E+07   0.525648E+04
   117   0.325894E+04   0.995832E+00  -0.342466E+02   0.417368E+07   0.520041E+04
   118   0.329303E+04   0.100599E+01  -0.348420E+02   0.414874E+07   0.514514E+04
   119   0.332722E+04   0.101577E+01  -0.354283E+02   0.412396E+07   0.509068E+04
   120   0.336151E+04   0.102516E+01  -0.360049E+02   0.409935E+07   0.503704E+04
   121   0.339588E+04   0.103415E+01  -0.365712E+02   0.407491E+07   0.498420E+04
   122   0.343033E+04   0.104272E+01  -0.371268E+02   0.405064E+07   0.493218E+04
   123   0.346484E+04   0.105088E+01  -0.376711E+02   0.402654E+07   0.488098E+04
   124   0.349942E+04   0.105859E+01  -0.382034E+02   0.400261E+07   0.483061E+04
   125   0.353405E+04   0.106588E+01  -0.387233E+02   0.397885E+07   0.478105E+04
   126   0.356872E+04   0.107271E+01  -0.392303E+02   0.395527E+07   0.473232E+04
   127   0.360342E+04   0.107909E+01  -0.397237E+02   0.393186E+07   0.468441E+04
   128   0.363814E+04   0.108501E+01  -0.402031E+02   0.390862E+07   0.463734E+04
   129   0.367288E+04   0.109046E+01  -0.406680E+02   0.388555E+07   0.459109E+04
   130   0.370763E+04   0.109543E+01  -0.411177E+02   0.386266E+07   0.454568E+04
   131   0.374237E+04   0.109992E+01  -0.415518E+02   0.383994E+07   0.450111E+04
   132   0.377711E+04   0.110393E+01  -0.419697E+02   0.381740E+07   0.445734E+04
   133   0.381182E+04   0.110745E+01  -0.423711E+02   0.379503E+07   0.441436E+04
   134   0.384651E+04   0.111048E+01  -0.427554E+02   0.377283E+07   0.437214E+04
   135   0.388117E+04   0.111302E+01  -0.431223E+02   0.375080E+07   0.433067E+04
   136   0.391578E+04   0.111506E+01  -0.434710E+02   0.372894E+07   0.428990E+04
   137   0.395035E+04   0.111659E+01  -0.438012E+02   0.370724E+07   0.424982E+04
