#    L    TT             EE             TE             PP             TP          
     2   0.173166E+04   0.216705E-01   0.506335E+01   0.508505E+06  -0.429917E+05
     3   0.124469E+04   0.429804E-01   0.580111E+01   0.826537E+06  -0.371601E+05
     4   0.102901E+04   0.614402E-01   0.611118E+01   0.105346E+07  -0.311609E+05
     5   0.900863E+03   0.707450E-01   0.589661E+01   0.121020E+07  -0.261596E+05
     6   0.819145E+03   0.695121E-01   0.530412E+01   0.131378E+07  -0.220989E+05
     7   0.767337E+03   0.601751E-01   0.449926E+01   0.137718E+07  -0.188285E+05
     8   0.738236E+03   0.470142E-01   0.363515E+01   0.141016E+07  -0.162821E+05
     9   0.725758E+03   0.342402E-01   0.280124E+01   0.142017E+07  -0.143067E+05
    10   0.727007E+03   0.246985E-01   0.206576E+01   0.141276E+07  -0.127759E+05
    11   0.739031E+03   0.193974E-01   0.146207E+01   0.139254E+07  -0.115557E+05
    12   0.759145E+03   0.178082E-01   0.100425E+01   0.136227E+07  -0.105181E+05
    13   0.786850E+03   0.185494E-01   0.691651E+00   0.132520E+07  -0.957722E+04
    14   0.821195E+03   0.201413E-01   0.511958E+00   0.128275E+07  -0.875391E+04
    15   0.860414E+03   0.215962E-01   0.440343E+00   0.123697E+07  -0.801041E+04
    16   0.905378E+03   0.225446E-01   0.452473E+00   0.118886E+07  -0.729375E+04
    17   0.955580E+03   0.232942E-01   0.516660E+00   0.113941E+07  -0.659290E+04
    18   0.100972E+04   0.243076E-01   0.601884E+00   0.108956E+07  -0.590571E+04
    19   0.106847E+04   0.260861E-01   0.681969E+00   0.103983E+07  -0.522263E+04
    20   0.113012E+04   0.290182E-01   0.724692E+00   0.990622E+06  -0.453569E+04
    21   0.119519E+04   0.330811E-01   0.715740E+00   0.942343E+06  -0.385061E+04
    22   0.126349E+04   0.381220E-01   0.641361E+00   0.895340E+06  -0.317506E+04
    23   0.133433E+04   0.438076E-01   0.495676E+00   0.849782E+06  -0.251089E+04
    24   0.140778E+04   0.498256E-01   0.275819E+00   0.805791E+06  -0.185845E+04
    25   0.148384E+04   0.560987E-01  -0.213655E-01   0.763469E+06  -0.121805E+04
    26   0.156192E+04   0.626556E-01  -0.386437E+00   0.722905E+06  -0.590768E+03
    27   0.164222E+04   0.696894E-01  -0.812243E+00   0.684130E+06   0.192114E+02
    28   0.172438E+04   0.774147E-01  -0.129618E+01   0.647150E+06   0.608169E+03
    29   0.180816E+04   0.860645E-01  -0.182236E+01   0.611927E+06   0.117744E+04
    30   0.189358E+04   0.958220E-01  -0.238713E+01   0.578418E+06   0.172911E+04
    31   0.197962E+04   0.106642E+00  -0.297530E+01   0.546611E+06   0.226330E+04
    32   0.206665E+04   0.118446E+00  -0.358803E+01   0.516492E+06   0.277933E+04
    33   0.215388E+04   0.131090E+00  -0.421914E+01   0.488005E+06   0.327541E+04
    34   0.224112E+04   0.144483E+00  -0.486015E+01   0.461081E+06   0.375021E+04
    35   0.232911E+04   0.158490E+00  -0.551747E+01   0.435661E+06   0.420543E+04
    36   0.241706E+04   0.173027E+00  -0.618055E+01   0.411683E+06   0.464301E+04
    37   0.250513E+04   0.188159E+00  -0.685993E+01   0.389085E+06   0.506299E+04
    38   0.259301E+04   0.203944E+00  -0.755837E+01   0.367802E+06   0.546474E+04
    39   0.268054E+04   0.220409E+00  -0.827614E+01   0.347768E+06   0.584705E+04
    40   0.276768E+04   0.237578E+00  -0.901386E+01   0.328917E+06   0.620851E+04
    41   0.285434E+04   0.255462E+00  -0.977186E+01   0.311186E+06   0.654803E+04
    42   0.294039E+04   0.274020E+00  -0.105493E+02   0.294515E+06   0.686566E+04
    43   0.302567E+04   0.293201E+00  -0.113454E+02   0.278851E+06   0.716173E+04
    44   0.311008E+04   0.312950E+00  -0.121610E+02   0.264136E+06   0.743658E+04
    45   0.319350E+04   0.333210E+00  -0.129974E+02   0.250316E+06   0.769054E+04
    46   0.327576E+04   0.353926E+00  -0.138550E+02   0.237335E+06   0.792405E+04
    47   0.335679E+04   0.375065E+00  -0.147334E+02   0.225148E+06   0.813784E+04
    48   0.343655E+04   0.396589E+00  -0.156321E+02   0.213709E+06   0.833277E+04
    49   0.351500E+04   0.418463E+00  -0.165505E+02   0.202973E+06   0.850966E+04
    50   0.359216E+04   0.440662E+00  -0.174878E+02   0.192895E+06   0.866936E+04
    51   0.366808E+04   0.463153E+00  -0.184429E+02   0.183433E+06   0.881275E+04
    52   0.374270E+04   0.485885E+00  -0.194127E+02   0.174549E+06   0.894091E+04
    53   0.381595E+04   0.508794E+00  -0.203942E+02   0.166210E+06   0.905498E+04
    54   0.388780E+04   0.531818E+00  -0.213851E+02   0.158381E+06   0.915608E+04
    55   0.395826E+04   0.554895E+00  -0.223836E+02   0.151028E+06   0.924535E+04
    56   0.402743E+04   0.577964E+00  -0.233885E+02   0.144118E+06   0.932377E+04
    57   0.409538E+04   0.600981E+00  -0.243994E+02   0.137625E+06   0.939169E+04
    58   0.416203E+04   0.623910E+00  -0.254152E+02   0.131523E+06   0.944932E+04
    59   0.422726E+04   0.646716E+00  -0.264348E+02   0.125787E+06   0.949688E+04
    60   0.429101E+04   0.669357E+00  -0.274564E+02   0.120392E+06   0.953458E+04
    61   0.435327E+04   0.691787E+00  -0.284781E+02   0.115314E+06   0.956270E+04
    62   0.441409E+04   0.713950E+00  -0.294972E+02   0.110534E+06   0.958188E+04
    63   0.447355E+04   0.735791E+00  -0.305108E+02   0.106035E+06   0.959283E+04
    64   0.453174E+04   0.757251E+00  -0.315162E+02   0.101798E+06   0.959627E+04
    65   0.458874E+04   0.778274E+00  -0.325105E+02   0.978066E+05   0.959291E+04
    66   0.464465E+04   0.798800E+00  -0.334913E+02   0.940435E+05   0.958341E+04
    67   0.469951E+04   0.818769E+00  -0.344567E+02   0.904952E+05   0.956814E+04
    68   0.475334E+04   0.838118E+00  -0.354047E+02   0.871486E+05   0.954742E+04
    69   0.480615E+04   0.856789E+00  -0.363337E+02   0.839910E+05   0.952155E+04
    70   0.485796E+04   0.874721E+00  -0.372419E+02   0.810094E+05   0.949085E+04
    71   0.490879E+04   0.891863E+00  -0.381281E+02   0.781916E+05   0.945565E+04
    72   0.495871E+04   0.908184E+00  -0.389913E+02   0.755276E+05   0.941627E+04
    73   0.500777E+04   0.923658E+00  -0.398306E+02   0.730083E+05   0.937308E+04
    74   0.505593E+04   0.938250E+00  -0.406440E+02   0.706246E+05   0.932641E+04
    75   0.510312E+04   0.951928E+00  -0.414292E+02   0.683671E+05   0.927662E+04
    76   0.514929E+04   0.964654E+00  -0.421840E+02   0.662272E+05   0.922404E+04
    77   0.519438E+04   0.976388E+00  -0.429059E+02   0.641981E+05   0.916894E+04
    78   0.523850E+04   0.987090E+00  -0.435934E+02   0.622733E+05   0.911159E+04
    79   0.528181E+04   0.996718E+00  -0.442458E+02   0.604465E+05   0.905226E+04
    80   0.532443E+04   0.100523E+01  -0.448620E+02   0.587113E+05   0.899119E+04
    81   0.536649E+04   0.101260E+01  -0.454407E+02   0.570617E+05   0.892862E+04
    82   0.540799E+04   0.101881E+01  -0.459798E+02   0.554931E+05   0.886460E+04
    83   0.544889E+04   0.102386E+01  -0.464767E+02   0.540010E+05   0.879918E+04
    84   0.548917E+04   0.102775E+01  -0.469290E+02   0.525813E+05   0.873238E+04
    85   0.552879E+04   0.103048E+01  -0.473342E+02   0.512297E+05   0.866424E+04
    86   0.556772E+04   0.103204E+01  -0.476900E+02   0.499418E+05   0.859480E+04
    87   0.560596E+04   0.103242E+01  -0.479942E+02   0.487137E+05   0.852425E+04
    88   0.564348E+04   0.103159E+01  -0.482452E+02   0.475412E+05   0.845279E+04
    89   0.568034E+04   0.102954E+01  -0.484412E+02   0.464203E+05   0.838061E+04
    90   0.571653E+04   0.102624E+01  -0.485806E+02   0.453471E+05   0.830793E+04
    91   0.575208E+04   0.102167E+01  -0.486619E+02   0.443179E+05   0.823492E+04
    92   0.578699E+04   0.101590E+01  -0.486844E+02   0.433308E+05   0.816163E+04
    93   0.582124E+04   0.100899E+01  -0.486476E+02   0.423844E+05   0.808811E+04
    94   0.585483E+04   0.100101E+01  -0.485511E+02   0.414771E+05   0.801440E+04
    95   0.588775E+04   0.992030E+00  -0.483943E+02   0.406074E+05   0.794051E+04
    96   0.591997E+04   0.982111E+00  -0.481766E+02   0.397739E+05   0.786651E+04
    97   0.595148E+04   0.971322E+00  -0.478975E+02   0.389751E+05   0.779241E+04
    98   0.598227E+04   0.959731E+00  -0.475563E+02   0.382096E+05   0.771825E+04
    99   0.601231E+04   0.947406E+00  -0.471526E+02   0.374757E+05   0.764407E+04
   100   0.604159E+04   0.934416E+00  -0.466855E+02   0.367721E+05   0.756991E+04
   101   0.607010E+04   0.920828E+00  -0.461546E+02   0.360972E+05   0.749580E+04
   102   0.609780E+04   0.906703E+00  -0.455594E+02   0.354497E+05   0.742177E+04
   103   0.612469E+04   0.892122E+00  -0.448989E+02   0.348279E+05   0.734786E+04
   104   0.615074E+04   0.877138E+00  -0.441727E+02   0.342304E+05   0.727411E+04
   105   0.617592E+04   0.861824E+00  -0.433800E+02   0.336558E+05   0.720055E+04
   106   0.620022E+04   0.846249E+00  -0.425202E+02   0.331025E+05   0.712722E+04
   107   0.622360E+04   0.830486E+00  -0.415926E+02   0.325691E+05   0.705415E+04
   108   0.624606E+04   0.814596E+00  -0.405965E+02   0.320540E+05   0.698138E+04
   109   0.626756E+04   0.798653E+00  -0.395311E+02   0.315558E+05   0.690895E+04
   110   0.628809E+04   0.782717E+00  -0.383959E+02   0.310731E+05   0.683688E+04
   111   0.630762E+04   0.766873E+00  -0.371905E+02   0.306044E+05   0.676521E+04
   112   0.632613E+04   0.751255E+00  -0.359158E+02   0.301494E+05   0.669396E+04
   113   0.634362E+04   0.735993E+00  -0.345731E+02   0.297075E+05   0.662312E+04
   114   0.636005E+04   0.721223E+00  -0.331636E+02   0.292784E+05   0.655271E+04
   115   0.637541E+04   0.707098E+00  -0.316885E+02   0.288617E+05   0.648272E+04
   116   0.638968E+04   0.693754E+00  -0.301491E+02   0.284571E+05   0.641317E+04
   117   0.640284E+04   0.681322E+00  -0.285467E+02   0.280641E+05   0.634406E+04
   118   0.641487E+04   0.669953E+00  -0.268825E+02   0.276825E+05   0.627540E+04
   119   0.642575E+04   0.659785E+00  -0.251578E+02   0.273118E+05   0.620719E+04
   120   0.643546E+04   0.650961E+00  -0.233737E+02   0.269517E+05   0.613944E+04
   121   0.644398E+04   0.643620E+00  -0.215317E+02   0.266017E+05   0.607216E+04
   122   0.645129E+04   0.637906E+00  -0.196329E+02   0.262616E+05   0.600535E+04
   123   0.645737E+04   0.633963E+00  -0.176786E+02   0.259309E+05   0.593901E+04
   124   0.646220E+04   0.631928E+00  -0.156700E+02   0.256092E+05   0.587316E+04
   125   0.646575E+04   0.631953E+00  -0.136085E+02   0.252963E+05   0.580780E+04
   126   0.646801E+04   0.634177E+00  -0.114953E+02   0.249916E+05   0.574294E+04
   127   0.646895E+04   0.638749E+00  -0.933168E+01   0.246949E+05   0.567858E+04
   128   0.646855E+04   0.645809E+00  -0.711898E+01   0.244057E+05   0.561472E+04
   129   0.646680E+04   0.655507E+00  -0.485847E+01   0.241238E+05   0.555138E+04
   130   0.646367E+04   0.667980E+00  -0.255138E+01   0.238486E+05   0.548856E+04
   131   0.645913E+04   0.683378E+00  -0.199294E+00   0.235799E+05   0.542627E+04
   132   0.645322E+04   0.701831E+00   0.219530E+01   0.233175E+05   0.536450E+04
   133   0.644590E+04   0.723454E+00   0.462959E+01   0.230612E+05   0.530326E+04
   134   0.643721E+04   0.748390E+00   0.710093E+01   0.228108E+05   0.524254E+04
   135   0.642714E+04   0.776744E+00   0.960637E+01   0.225662E+05   0.518235E+04
   136   0.641570E+04   0.808653E+00   0.121433E+02   0.223273E+05   0.512269E+04
   137   0.640289E+04   0.844237E+00   0.147090E+02   0.220937E+05   0.506356E+04
   138   0.638872E+04   0.883632E+00   0.173005E+02   0.218655E+05   0.500495E+04
   139   0.637320E+04   0.926959E+00   0.199150E+02   0.216424E+05   0.494687E+04
   140   0.635633E+04   0.974346E+00   0.225498E+02   0.214243E+05   0.488932E+04
   141   0.633812E+04   0.102594E+01   0.252019E+02   0.212109E+05   0.483230E+04
   142   0.631857E+04   0.108184E+01   0.278687E+02   0.210022E+05   0.477580E+04
   143   0.629769E+04   0.114220E+01   0.305471E+02   0.207979E+05   0.471984E+04
   144   0.627548E+04   0.120715E+01   0.332344E+02   0.205980E+05   0.466440E+04
   145   0.625195E+04   0.127681E+01   0.359278E+02   0.204022E+05   0.460949E+04
   146   0.622708E+04   0.135132E+01   0.386243E+02   0.202103E+05   0.455510E+04
   147   0.620089E+04   0.143082E+01   0.413213E+02   0.200223E+05   0.450125E+04
   148   0.617336E+04   0.151543E+01   0.440158E+02   0.198379E+05   0.444793E+04
   149   0.614451E+04   0.160530E+01   0.467050E+02   0.196570E+05   0.439513E+04
   150   0.611433E+04   0.170056E+01   0.493862E+02   0.194794E+05   0.434286E+04
   151   0.608281E+04   0.180131E+01   0.520563E+02   0.193050E+05   0.429113E+04
   152   0.605000E+04   0.190757E+01   0.547129E+02   0.191337E+05   0.423991E+04
   153   0.601592E+04   0.201933E+01   0.573535E+02   0.189654E+05   0.418923E+04
   154   0.598060E+04   0.213657E+01   0.599754E+02   0.188001E+05   0.413906E+04
   155   0.594408E+04   0.225927E+01   0.625762E+02   0.186377E+05   0.408941E+04
   156   0.590639E+04   0.238743E+01   0.651534E+02   0.184782E+05   0.404028E+04
   157   0.586755E+04   0.252103E+01   0.677043E+02   0.183215E+05   0.399166E+04
   158   0.582761E+04   0.266006E+01   0.702264E+02   0.181675E+05   0.394354E+04
   159   0.578658E+04   0.280451E+01   0.727172E+02   0.180163E+05   0.389594E+04
   160   0.574450E+04   0.295437E+01   0.751741E+02   0.178676E+05   0.384884E+04
   161   0.570137E+04   0.310963E+01   0.775944E+02   0.177216E+05   0.380224E+04
   162   0.565724E+04   0.327028E+01   0.799757E+02   0.175780E+05   0.375613E+04
   163   0.561212E+04   0.343633E+01   0.823153E+02   0.174369E+05   0.371053E+04
   164   0.556603E+04   0.360775E+01   0.846106E+02   0.172983E+05   0.366541E+04
   165   0.551901E+04   0.378453E+01   0.868590E+02   0.171619E+05   0.362079E+04
   166   0.547108E+04   0.396669E+01   0.890578E+02   0.170279E+05   0.357665E+04
   167   0.542227E+04   0.415420E+01   0.912044E+02   0.168960E+05   0.353299E+04
   168   0.537261E+04   0.434708E+01   0.932960E+02   0.167664E+05   0.348982E+04
   169   0.532212E+04   0.454531E+01   0.953298E+02   0.166388E+05   0.344713E+04
   170   0.527084E+04   0.474889E+01   0.973032E+02   0.165133E+05   0.340491E+04
   171   0.521878E+04   0.495783E+01   0.992135E+02   0.163898E+05   0.336316E+04
   172   0.516599E+04   0.517211E+01   0.101058E+03   0.162683E+05   0.332188E+04
   173   0.511249E+04   0.539175E+01   0.102834E+03   0.161486E+05   0.328107E+04
   174   0.505830E+04   0.561672E+01   0.104538E+03   0.160308E+05   0.324073E+04
   175   0.500346E+04   0.584706E+01   0.106168E+03   0.159147E+05   0.320084E+04
   176   0.494800E+04   0.608270E+01   0.107721E+03   0.158003E+05   0.316142E+04
   177   0.489195E+04   0.632343E+01   0.109196E+03   0.156876E+05   0.312244E+04
   178   0.483537E+04   0.656901E+01   0.110591E+03   0.155766E+05   0.308392E+04
   179   0.477831E+04   0.681916E+01   0.111906E+03   0.154672E+05   0.304586E+04
   180   0.472082E+04   0.707363E+01   0.113138E+03   0.153594E+05   0.300823E+04
   181   0.466294E+04   0.733217E+01   0.114287E+03   0.152531E+05   0.297105E+04
   182   0.460473E+04   0.759453E+01   0.115350E+03   0.151484E+05   0.293431E+04
   183   0.454624E+04   0.786045E+01   0.116328E+03   0.150452E+05   0.289800E+04
   184   0.448751E+04   0.812966E+01   0.117217E+03   0.149434E+05   0.286213E+04
   185   0.442859E+04   0.840193E+01   0.118018E+03   0.148431E+05   0.282669E+04
   186   0.436953E+04   0.867700E+01   0.118728E+03   0.147443E+05   0.279168E+04
   187   0.431039E+04   0.895460E+01   0.119346E+03   0.146468E+05   0.275709E+04
   188   0.425122E+04   0.923450E+01   0.119871E+03   0.145507E+05   0.272292E+04
   189   0.419205E+04   0.951644E+01   0.120301E+03   0.144559E+05   0.268918E+04
   190   0.413295E+04   0.980017E+01   0.120634E+03   0.143624E+05   0.265584E+04
   191   0.407396E+04   0.100854E+02   0.120870E+03   0.142702E+05   0.262292E+04
   192   0.401512E+04   0.103720E+02   0.121007E+03   0.141793E+05   0.259041E+04
   193   0.395650E+04   0.106596E+02   0.121043E+03   0.140895E+05   0.255830E+04
   194   0.389814E+04   0.109479E+02   0.120977E+03   0.140010E+05   0.252659E+04
   195   0.384009E+04   0.112368E+02   0.120806E+03   0.139136E+05   0.249529E+04
   196   0.378242E+04   0.115260E+02   0.120531E+03   0.138273E+05   0.246438E+04
   197   0.372517E+04   0.118153E+02   0.120148E+03   0.137422E+05   0.243386E+04
   198   0.366840E+04   0.121043E+02   0.119656E+03   0.136581E+05   0.240373E+04
   199   0.361215E+04   0.123928E+02   0.119054E+03   0.135751E+05   0.237400E+04
   200   0.355649E+04   0.126807E+02   0.118341E+03   0.134931E+05   0.234464E+04
   201   0.350146E+04   0.129676E+02   0.117514E+03   0.134120E+05   0.231567E+04
   202   0.344706E+04   0.132533E+02   0.116578E+03   0.133320E+05   0.228707E+04
   203   0.339328E+04   0.135376E+02   0.115534E+03   0.132529E+05   0.225885E+04
   204   0.334016E+04   0.138203E+02   0.114386E+03   0.131748E+05   0.223100E+04
   205   0.328766E+04   0.141011E+02   0.113136E+03   0.130976E+05   0.220351E+04
   206   0.323581E+04   0.143798E+02   0.111789E+03   0.130213E+05   0.217639E+04
   207   0.318461E+04   0.146562E+02   0.110348E+03   0.129460E+05   0.214964E+04
   208   0.313406E+04   0.149301E+02   0.108814E+03   0.128715E+05   0.212324E+04
   209   0.308421E+04   0.152012E+02   0.107192E+03   0.127979E+05   0.209719E+04
   210   0.303505E+04   0.154693E+02   0.105484E+03   0.127253E+05   0.207150E+04
   211   0.298660E+04   0.157342E+02   0.103693E+03   0.126534E+05   0.204615E+04
   212   0.293888E+04   0.159957E+02   0.101822E+03   0.125825E+05   0.202115E+04
   213   0.289192E+04   0.162535E+02   0.998741E+02   0.125123E+05   0.199649E+04
   214   0.284573E+04   0.165075E+02   0.978525E+02   0.124430E+05   0.197217E+04
   215   0.280033E+04   0.167573E+02   0.957600E+02   0.123746E+05   0.194818E+04
   216   0.275570E+04   0.170027E+02   0.935995E+02   0.123069E+05   0.192453E+04
   217   0.271187E+04   0.172436E+02   0.913739E+02   0.122400E+05   0.190120E+04
   218   0.266884E+04   0.174797E+02   0.890863E+02   0.121739E+05   0.187820E+04
   219   0.262663E+04   0.177108E+02   0.867396E+02   0.121086E+05   0.185552E+04
   220   0.258523E+04   0.179366E+02   0.843366E+02   0.120440E+05   0.183316E+04
   221   0.254467E+04   0.181570E+02   0.818803E+02   0.119801E+05   0.181111E+04
   222   0.250494E+04   0.183716E+02   0.793737E+02   0.119170E+05   0.178937E+04
   223   0.246607E+04   0.185803E+02   0.768196E+02   0.118546E+05   0.176795E+04
   224   0.242807E+04   0.187828E+02   0.742209E+02   0.117930E+05   0.174683E+04
   225   0.239096E+04   0.189790E+02   0.715804E+02   0.117320E+05   0.172601E+04
   226   0.235473E+04   0.191685E+02   0.689012E+02   0.116717E+05   0.170549E+04
   227   0.231942E+04   0.193511E+02   0.661859E+02   0.116120E+05   0.168526E+04
   228   0.228503E+04   0.195267E+02   0.634374E+02   0.115531E+05   0.166533E+04
   229   0.225159E+04   0.196949E+02   0.606588E+02   0.114947E+05   0.164569E+04
   230   0.221909E+04   0.198556E+02   0.578527E+02   0.114370E+05   0.162633E+04
   231   0.218756E+04   0.200084E+02   0.550220E+02   0.113799E+05   0.160726E+04
   232   0.215702E+04   0.201533E+02   0.521695E+02   0.113235E+05   0.158846E+04
   233   0.212747E+04   0.202899E+02   0.492982E+02   0.112676E+05   0.156994E+04
   234   0.209893E+04   0.204180E+02   0.464107E+02   0.112123E+05   0.155169E+04
   235   0.207142E+04   0.205373E+02   0.435100E+02   0.111576E+05   0.153371E+04
   236   0.204494E+04   0.206477E+02   0.405988E+02   0.111034E+05   0.151600E+04
   237   0.201953E+04   0.207489E+02   0.376799E+02   0.110498E+05   0.149855E+04
   238   0.199519E+04   0.208407E+02   0.347562E+02   0.109968E+05   0.148136E+04
   239   0.197194E+04   0.209227E+02   0.318305E+02   0.109442E+05   0.146442E+04
   240   0.194979E+04   0.209948E+02   0.289055E+02   0.108922E+05   0.144774E+04
   241   0.192875E+04   0.210567E+02   0.259840E+02   0.108406E+05   0.143131E+04
   242   0.190886E+04   0.211083E+02   0.230689E+02   0.107896E+05   0.141512E+04
   243   0.189012E+04   0.211491E+02   0.201628E+02   0.107390E+05   0.139918E+04
   244   0.187255E+04   0.211791E+02   0.172688E+02   0.106889E+05   0.138347E+04
   245   0.185618E+04   0.211979E+02   0.143895E+02   0.106392E+05   0.136800E+04
   246   0.184102E+04   0.212053E+02   0.115279E+02   0.105900E+05   0.135277E+04
   247   0.182707E+04   0.212011E+02   0.868660E+01   0.105412E+05   0.133776E+04
   248   0.181439E+04   0.211850E+02   0.586848E+01   0.104928E+05   0.132299E+04
   249   0.180296E+04   0.211568E+02   0.307643E+01   0.104448E+05   0.130843E+04
   250   0.179282E+04   0.211161E+02   0.313185E+00   0.103972E+05   0.129410E+04
   251   0.178396E+04   0.210629E+02  -0.241888E+01   0.103500E+05   0.127998E+04
   252   0.177636E+04   0.209975E+02  -0.511817E+01   0.103031E+05   0.126607E+04
   253   0.176998E+04   0.209201E+02  -0.778351E+01   0.102567E+05   0.125238E+04
   254   0.176479E+04   0.208313E+02  -0.104138E+02   0.102105E+05   0.123890E+04
   255   0.176073E+04   0.207313E+02  -0.130077E+02   0.101648E+05   0.122563E+04
   256   0.175778E+04   0.206205E+02  -0.155641E+02   0.101194E+05   0.121256E+04
   257   0.175591E+04   0.204994E+02  -0.180814E+02   0.100743E+05   0.119969E+04
   258   0.175508E+04   0.203682E+02  -0.205589E+02   0.100296E+05   0.118703E+04
   259   0.175527E+04   0.202274E+02  -0.229940E+02   0.998527E+04   0.117457E+04
   260   0.175645E+04   0.200773E+02  -0.253870E+02   0.994125E+04   0.116230E+04
   261   0.175859E+04   0.199183E+02  -0.277351E+02   0.989756E+04   0.115023E+04
   262   0.176166E+04   0.197507E+02  -0.300379E+02   0.985420E+04   0.113835E+04
   263   0.176564E+04   0.195750E+02  -0.322933E+02   0.981116E+04   0.112667E+04
   264   0.177048E+04   0.193914E+02  -0.345008E+02   0.976845E+04   0.111517E+04
   265   0.177615E+04   0.192005E+02  -0.366577E+02   0.972605E+04   0.110386E+04
   266   0.178261E+04   0.190024E+02  -0.387642E+02   0.968397E+04   0.109273E+04
   267   0.178984E+04   0.187976E+02  -0.408190E+02   0.964219E+04   0.108179E+04
   268   0.179780E+04   0.185864E+02  -0.428195E+02   0.960072E+04   0.107102E+04
   269   0.180644E+04   0.183692E+02  -0.447658E+02   0.955955E+04   0.106043E+04
   270   0.181573E+04   0.181463E+02  -0.466553E+02   0.951868E+04   0.105002E+04
   271   0.182565E+04   0.179182E+02  -0.484881E+02   0.947809E+04   0.103978E+04
   272   0.183616E+04   0.176851E+02  -0.502615E+02   0.943780E+04   0.102972E+04
   273   0.184723E+04   0.174474E+02  -0.519750E+02   0.939778E+04   0.101982E+04
   274   0.185883E+04   0.172055E+02  -0.536259E+02   0.935805E+04   0.101009E+04
   275   0.187093E+04   0.169596E+02  -0.552144E+02   0.931859E+04   0.100053E+04
   276   0.188351E+04   0.167102E+02  -0.567377E+02   0.927940E+04   0.991126E+03
   277   0.189652E+04   0.164577E+02  -0.581954E+02   0.924047E+04   0.981885E+03
   278   0.190994E+04   0.162022E+02  -0.595861E+02   0.920181E+04   0.972802E+03
   279   0.192373E+04   0.159443E+02  -0.609073E+02   0.916340E+04   0.963876E+03
   280   0.193787E+04   0.156842E+02  -0.621582E+02   0.912525E+04   0.955104E+03
   281   0.195232E+04   0.154222E+02  -0.633371E+02   0.908734E+04   0.946485E+03
   282   0.196706E+04   0.151588E+02  -0.644425E+02   0.904968E+04   0.938015E+03
   283   0.198205E+04   0.148942E+02  -0.654732E+02   0.901226E+04   0.929693E+03
   284   0.199726E+04   0.146289E+02  -0.664281E+02   0.897508E+04   0.921517E+03
   285   0.201265E+04   0.143630E+02  -0.673050E+02   0.893813E+04   0.913484E+03
   286   0.202821E+04   0.140970E+02  -0.681020E+02   0.890140E+04   0.905593E+03
   287   0.204390E+04   0.138312E+02  -0.688179E+02   0.886490E+04   0.897841E+03
   288   0.205968E+04   0.135660E+02  -0.694522E+02   0.882862E+04   0.890226E+03
   289   0.207553E+04   0.133016E+02  -0.700012E+02   0.879255E+04   0.882746E+03
   290   0.209141E+04   0.130384E+02  -0.704654E+02   0.875669E+04   0.875398E+03
   291   0.210731E+04   0.127767E+02  -0.708419E+02   0.872104E+04   0.868182E+03
   292   0.212318E+04   0.125168E+02  -0.711295E+02   0.868559E+04   0.861094E+03
   293   0.213898E+04   0.122591E+02  -0.713262E+02   0.865034E+04   0.854132E+03
   294   0.215471E+04   0.120040E+02  -0.714315E+02   0.861528E+04   0.847294E+03
   295   0.217030E+04   0.117515E+02  -0.714426E+02   0.858041E+04   0.840578E+03
   296   0.218575E+04   0.115023E+02  -0.713584E+02   0.854573E+04   0.833983E+03
   297   0.220100E+04   0.112565E+02  -0.711782E+02   0.851123E+04   0.827505E+03
   298   0.221604E+04   0.110144E+02  -0.708994E+02   0.847690E+04   0.821142E+03
   299   0.223083E+04   0.107765E+02  -0.705199E+02   0.844274E+04   0.814893E+03
   300   0.224534E+04   0.105429E+02  -0.700385E+02   0.840875E+04   0.808755E+03
   301   0.225956E+04   0.103140E+02  -0.694542E+02   0.837493E+04   0.802727E+03
   302   0.227346E+04   0.100901E+02  -0.687695E+02   0.834127E+04   0.796806E+03
   303   0.228705E+04   0.987134E+01  -0.679879E+02   0.830777E+04   0.790990E+03
   304   0.230033E+04   0.965801E+01  -0.671129E+02   0.827443E+04   0.785279E+03
   305   0.231330E+04   0.945029E+01  -0.661488E+02   0.824124E+04   0.779671E+03
   306   0.232593E+04   0.924845E+01  -0.650991E+02   0.820822E+04   0.774163E+03
   307   0.233825E+04   0.905263E+01  -0.639673E+02   0.817535E+04   0.768755E+03
   308   0.235023E+04   0.886308E+01  -0.627569E+02   0.814263E+04   0.763445E+03
   309   0.236188E+04   0.868002E+01  -0.614714E+02   0.811007E+04   0.758230E+03
   310   0.237318E+04   0.850357E+01  -0.601144E+02   0.807765E+04   0.753110E+03
   311   0.238414E+04   0.833407E+01  -0.586907E+02   0.804539E+04   0.748083E+03
   312   0.239475E+04   0.817166E+01  -0.572026E+02   0.801328E+04   0.743147E+03
   313   0.240500E+04   0.801660E+01  -0.556541E+02   0.798132E+04   0.738300E+03
   314   0.241489E+04   0.786902E+01  -0.540488E+02   0.794950E+04   0.733541E+03
   315   0.242441E+04   0.772913E+01  -0.523902E+02   0.791782E+04   0.728869E+03
   316   0.243357E+04   0.759726E+01  -0.506819E+02   0.788629E+04   0.724281E+03
   317   0.244235E+04   0.747347E+01  -0.489266E+02   0.785491E+04   0.719776E+03
   318   0.245076E+04   0.735804E+01  -0.471284E+02   0.782366E+04   0.715352E+03
   319   0.245877E+04   0.725116E+01  -0.452911E+02   0.779255E+04   0.711008E+03
   320   0.246639E+04   0.715311E+01  -0.434173E+02   0.776159E+04   0.706742E+03
   321   0.247364E+04   0.706401E+01  -0.415104E+02   0.773076E+04   0.702553E+03
