#    L    TT             EE             TE             PP             TP          
    48   0.136631E+04   0.107415E+00   0.551961E+00   0.537429E+07   0.179435E+05
    49   0.138630E+04   0.114737E+00   0.368500E+00   0.535677E+07   0.175721E+05
    50   0.140652E+04   0.122326E+00   0.171468E+00   0.533832E+07   0.172094E+05
    51   0.142703E+04   0.130179E+00  -0.385843E-01   0.531901E+07   0.168554E+05
    52   0.144777E+04   0.138308E+00  -0.260721E+00   0.529890E+07   0.165110E+05
    53   0.146868E+04   0.146721E+00  -0.494116E+00   0.527803E+07   0.161776E+05
    54   0.148973E+04   0.155426E+00  -0.738804E+00   0.525646E+07   0.158564E+05
    55   0.151091E+04   0.164437E+00  -0.995190E+00   0.523424E+07   0.155487E+05
    56   0.153234E+04   0.173754E+00  -0.126435E+01   0.521141E+07   0.152551E+05
    57   0.155412E+04   0.183372E+00  -0.154746E+01   0.518802E+07   0.149732E+05
    58   0.157619E+04   0.193284E+00  -0.184508E+01   0.516408E+07   0.146999E+05
    59   0.159846E+04   0.203487E+00  -0.215745E+01   0.513964E+07   0.144320E+05
    60   0.162092E+04   0.213966E+00  -0.248441E+01   0.511471E+07   0.141666E+05
    61   0.164356E+04   0.224712E+00  -0.282567E+01   0.508934E+07   0.139014E+05
    62   0.166639E+04   0.235718E+00  -0.318083E+01   0.506357E+07   0.136381E+05
    63   0.168943E+04   0.246982E+00  -0.354949E+01   0.503744E+07   0.133792E+05
    64   0.171270E+04   0.258501E+00  -0.393122E+01   0.501100E+07   0.131274E+05
    65   0.173623E+04   0.270272E+00  -0.432566E+01   0.498430E+07   0.128851E+05
    66   0.176005E+04   0.282289E+00  -0.473259E+01   0.495737E+07   0.126544E+05
    67   0.178415E+04   0.294544E+00  -0.515154E+01   0.493025E+07   0.124344E+05
    68   0.180848E+04   0.307028E+00  -0.558194E+01   0.490296E+07   0.122240E+05
    69   0.183300E+04   0.319734E+00  -0.602329E+01   0.487552E+07   0.120216E+05
    70   0.185767E+04   0.332655E+00  -0.647524E+01   0.484795E+07   0.118260E+05
    71   0.188246E+04   0.345787E+00  -0.693778E+01   0.482028E+07   0.116358E+05
    72   0.190750E+04   0.359123E+00  -0.741194E+01   0.479250E+07   0.114501E+05
    73   0.193287E+04   0.372658E+00  -0.789880E+01   0.476463E+07   0.112682E+05
    74   0.195860E+04   0.386377E+00  -0.839837E+01   0.473667E+07   0.110891E+05
    75   0.198468E+04   0.400267E+00  -0.891032E+01   0.470861E+07   0.109120E+05
    76   0.201107E+04   0.414311E+00  -0.943417E+01   0.468048E+07   0.107363E+05
    77   0.203764E+04   0.428500E+00  -0.996826E+01   0.465229E+07   0.105626E+05
    78   0.206438E+04   0.442820E+00  -0.105119E+02   0.462405E+07   0.103916E+05
    79   0.209135E+04   0.457261E+00  -0.110646E+02   0.459579E+07   0.102241E+05
    80   0.211858E+04   0.471813E+00  -0.116262E+02   0.456752E+07   0.100608E+05
    81   0.214608E+04   0.486462E+00  -0.121961E+02   0.453926E+07   0.990239E+04
    82   0.217388E+04   0.501198E+00  -0.127739E+02   0.451103E+07   0.974888E+04
    83   0.220193E+04   0.516007E+00  -0.133594E+02   0.448284E+07   0.960016E+04
    84   0.223023E+04   0.530877E+00  -0.139519E+02   0.445471E+07   0.945611E+04
    85   0.225877E+04   0.545795E+00  -0.145513E+02   0.442663E+07   0.931662E+04
    86   0.228754E+04   0.560748E+00  -0.151570E+02   0.439863E+07   0.918151E+04
    87   0.231650E+04   0.575723E+00  -0.157685E+02   0.437072E+07   0.905036E+04
    88   0.234564E+04   0.590707E+00  -0.163853E+02   0.434290E+07   0.892266E+04
    89   0.237497E+04   0.605686E+00  -0.170071E+02   0.431518E+07   0.879792E+04
    90   0.240449E+04   0.620642E+00  -0.176336E+02   0.428756E+07   0.867564E+04
    91   0.243422E+04   0.635561E+00  -0.182644E+02   0.426005E+07   0.855541E+04
    92   0.246416E+04   0.650429E+00  -0.188991E+02   0.423266E+07   0.843715E+04
    93   0.249431E+04   0.665230E+00  -0.195373E+02   0.420539E+07   0.832083E+04
    94   0.252468E+04   0.679952E+00  -0.201787E+02   0.417824E+07   0.820647E+04
    95   0.255527E+04   0.694581E+00  -0.208226E+02   0.415122E+07   0.809405E+04
    96   0.258607E+04   0.709101E+00  -0.214687E+02   0.412432E+07   0.798357E+04
    97   0.261710E+04   0.723498E+00  -0.221164E+02   0.409755E+07   0.787502E+04
    98   0.264834E+04   0.737756E+00  -0.227652E+02   0.407092E+07   0.776840E+04
    99   0.267978E+04   0.751863E+00  -0.234147E+02   0.404443E+07   0.766369E+04
   100   0.271144E+04   0.765805E+00  -0.240642E+02   0.401807E+07   0.756090E+04
   101   0.274330E+04   0.779568E+00  -0.247131E+02   0.399186E+07   0.746002E+04
   102   0.277537E+04   0.793130E+00  -0.253612E+02   0.396580E+07   0.736104E+04
   103   0.280762E+04   0.806492E+00  -0.260076E+02   0.393989E+07   0.726396E+04
   104   0.284006E+04   0.819623E+00  -0.266518E+02   0.391413E+07   0.716877E+04
   105   0.287268E+04   0.832516E+00  -0.272933E+02   0.388852E+07   0.707546E+04
   106   0.290547E+04   0.845157E+00  -0.279313E+02   0.386308E+07   0.698403E+04
   107   0.293842E+04   0.857539E+00  -0.285653E+02   0.383779E+07   0.689448E+04
   108   0.297152E+04   0.869638E+00  -0.291947E+02   0.381268E+07   0.680679E+04
   109   0.300477E+04   0.881449E+00  -0.298188E+02   0.378773E+07   0.672097E+04
   110   0.303816E+04   0.892948E+00  -0.304372E+02   0.376295E+07   0.663700E+04
   111   0.307167E+04   0.904129E+00  -0.310491E+02   0.373835E+07   0.655487E+04
   112   0.310531E+04   0.914985E+00  -0.316540E+02   0.371392E+07   0.647454E+04
   113   0.313908E+04   0.925495E+00  -0.322514E+02   0.368966E+07   0.639595E+04
   114   0.317295E+04   0.935646E+00  -0.328407E+02   0.366558E+07   0.631905E+04
   115   0.320692E+04   0.945437E+00  -0.334212E+02   0.364168E+07   0.624379E+04
   116   0.324100E+04   0.954857E+00  -0.339926E+02   0.361795E+07   0.617012E+04
   117   0.327517E+04   0.963883E+00  -0.345541E+02   0.359440E+07   0.609798E+04
   118   0.330942E+04   0.972516E+00  -0.351052E+02   0.357102E+07   0.602731E+04
   119   0.334374E+04   0.980743E+00  -0.356455E+02   0.354781E+07   0.595807E+04
   120   0.337813E+04   0.988558E+00  -0.361743E+02   0.352479E+07   0.589021E+04
   121   0.341258E+04   0.995947E+00  -0.366910E+02   0.350193E+07   0.582366E+04
   122   0.344707E+04   0.100290E+01  -0.371951E+02   0.347926E+07   0.575838E+04
   123   0.348160E+04   0.100942E+01  -0.376862E+02   0.345675E+07   0.569431E+04
   124   0.351617E+04   0.101548E+01  -0.381635E+02   0.343443E+07   0.563140E+04
   125   0.355076E+04   0.102110E+01  -0.386266E+02   0.341227E+07   0.556960E+04
   126   0.358536E+04   0.102624E+01  -0.390750E+02   0.339030E+07   0.550885E+04
   127   0.361996E+04   0.103093E+01  -0.395081E+02   0.336850E+07   0.544911E+04
   128   0.365456E+04   0.103513E+01  -0.399254E+02   0.334687E+07   0.539031E+04
   129   0.368915E+04   0.103886E+01  -0.403264E+02   0.332542E+07   0.533240E+04
   130   0.372371E+04   0.104210E+01  -0.407106E+02   0.330415E+07   0.527534E+04
   131   0.375823E+04   0.104485E+01  -0.410773E+02   0.328305E+07   0.521908E+04
   132   0.379272E+04   0.104711E+01  -0.414263E+02   0.326213E+07   0.516359E+04
   133   0.382716E+04   0.104888E+01  -0.417569E+02   0.324138E+07   0.510886E+04
   134   0.386153E+04   0.105017E+01  -0.420687E+02   0.322080E+07   0.505489E+04
   135   0.389584E+04   0.105095E+01  -0.423614E+02   0.320040E+07   0.500165E+04
   136   0.393008E+04   0.105125E+01  -0.426344E+02   0.318016E+07   0.494915E+04
   137   0.396423E+04   0.105105E+01  -0.428872E+02   0.316009E+07   0.489736E+04
   138   0.399828E+04   0.105038E+01  -0.431195E+02   0.314019E+07   0.484627E+04
   139   0.403223E+04   0.104921E+01  -0.433308E+02   0.312046E+07   0.479588E+04
   140   0.406607E+04   0.104757E+01  -0.435208E+02   0.310089E+07   0.474617E+04
   141   0.409979E+04   0.104546E+01  -0.436891E+02   0.308149E+07   0.469712E+04
   142   0.413338E+04   0.104287E+01  -0.438352E+02   0.306225E+07   0.464873E+04
   143   0.416684E+04   0.103981E+01  -0.439588E+02   0.304317E+07   0.460098E+04
   144   0.420014E+04   0.103630E+01  -0.440596E+02   0.302426E+07   0.455387E+04
   145   0.423328E+04   0.103233E+01  -0.441370E+02   0.300550E+07   0.450737E+04
   146   0.426624E+04   0.102792E+01  -0.441908E+02   0.298690E+07   0.446148E+04
   147   0.429901E+04   0.102307E+01  -0.442204E+02   0.296846E+07   0.441618E+04
   148   0.433157E+04   0.101780E+01  -0.442257E+02   0.295018E+07   0.437147E+04
   149   0.436390E+04   0.101211E+01  -0.442061E+02   0.293205E+07   0.432733E+04
   150   0.439600E+04   0.100602E+01  -0.441612E+02   0.291407E+07   0.428375E+04
   151   0.442783E+04   0.999523E+00  -0.440909E+02   0.289625E+07   0.424072E+04
   152   0.445942E+04   0.992644E+00  -0.439947E+02   0.287858E+07   0.419822E+04
   153   0.449073E+04   0.985398E+00  -0.438726E+02   0.286106E+07   0.415627E+04
   154   0.452177E+04   0.977803E+00  -0.437244E+02   0.284369E+07   0.411484E+04
   155   0.455254E+04   0.969863E+00  -0.435498E+02   0.282647E+07   0.407395E+04
   156   0.458304E+04   0.961603E+00  -0.433487E+02   0.280940E+07   0.403357E+04
   157   0.461324E+04   0.953027E+00  -0.431209E+02   0.279247E+07   0.399371E+04
   158   0.464316E+04   0.944168E+00  -0.428662E+02   0.277569E+07   0.395437E+04
   159   0.467278E+04   0.935029E+00  -0.425844E+02   0.275906E+07   0.391553E+04
   160   0.470210E+04   0.925636E+00  -0.422755E+02   0.274256E+07   0.387719E+04
   161   0.473108E+04   0.916008E+00  -0.419392E+02   0.272621E+07   0.383935E+04
   162   0.475972E+04   0.906163E+00  -0.415755E+02   0.271000E+07   0.380201E+04
   163   0.478802E+04   0.896134E+00  -0.411841E+02   0.269393E+07   0.376515E+04
   164   0.481595E+04   0.885924E+00  -0.407651E+02   0.267801E+07   0.372877E+04
   165   0.484352E+04   0.875560E+00  -0.403182E+02   0.266221E+07   0.369288E+04
   166   0.487070E+04   0.865067E+00  -0.398434E+02   0.264656E+07   0.365745E+04
   167   0.489748E+04   0.854470E+00  -0.393406E+02   0.263104E+07   0.362249E+04
   168   0.492387E+04   0.843796E+00  -0.388100E+02   0.261566E+07   0.358800E+04
   169   0.494986E+04   0.833070E+00  -0.382514E+02   0.260041E+07   0.355396E+04
   170   0.497542E+04   0.822311E+00  -0.376648E+02   0.258530E+07   0.352038E+04
   171   0.500056E+04   0.811551E+00  -0.370503E+02   0.257031E+07   0.348724E+04
   172   0.502528E+04   0.800817E+00  -0.364079E+02   0.255546E+07   0.345455E+04
   173   0.504955E+04   0.790135E+00  -0.357376E+02   0.254074E+07   0.342230E+04
   174   0.507338E+04   0.779529E+00  -0.350393E+02   0.252614E+07   0.339048E+04
   175   0.509674E+04   0.769041E+00  -0.343135E+02   0.251168E+07   0.335909E+04
   176   0.511964E+04   0.758689E+00  -0.335599E+02   0.249734E+07   0.332812E+04
   177   0.514207E+04   0.748514E+00  -0.327788E+02   0.248312E+07   0.329756E+04
   178   0.516401E+04   0.738543E+00  -0.319703E+02   0.246903E+07   0.326742E+04
   179   0.518546E+04   0.728801E+00  -0.311345E+02   0.245507E+07   0.323767E+04
   180   0.520642E+04   0.719330E+00  -0.302716E+02   0.244122E+07   0.320830E+04
   181   0.522687E+04   0.710163E+00  -0.293818E+02   0.242750E+07   0.317932E+04
   182   0.524681E+04   0.701334E+00  -0.284654E+02   0.241389E+07   0.315071E+04
   183   0.526624E+04   0.692870E+00  -0.275225E+02   0.240041E+07   0.312246E+04
   184   0.528514E+04   0.684811E+00  -0.265535E+02   0.238704E+07   0.309456E+04
   185   0.530351E+04   0.677199E+00  -0.255585E+02   0.237378E+07   0.306701E+04
   186   0.532135E+04   0.670060E+00  -0.245377E+02   0.236064E+07   0.303979E+04
   187   0.533864E+04   0.663428E+00  -0.234916E+02   0.234761E+07   0.301289E+04
   188   0.535539E+04   0.657348E+00  -0.224203E+02   0.233470E+07   0.298632E+04
   189   0.537158E+04   0.651854E+00  -0.213242E+02   0.232189E+07   0.296005E+04
   190   0.538721E+04   0.646985E+00  -0.202037E+02   0.230920E+07   0.293409E+04
   191   0.540227E+04   0.642776E+00  -0.190591E+02   0.229661E+07   0.290841E+04
   192   0.541675E+04   0.639267E+00  -0.178906E+02   0.228413E+07   0.288302E+04
   193   0.543064E+04   0.636495E+00  -0.166986E+02   0.227175E+07   0.285790E+04
   194   0.544396E+04   0.634500E+00  -0.154837E+02   0.225948E+07   0.283304E+04
   195   0.545668E+04   0.633320E+00  -0.142461E+02   0.224731E+07   0.280844E+04
   196   0.546882E+04   0.632997E+00  -0.129864E+02   0.223525E+07   0.278409E+04
   197   0.548036E+04   0.633570E+00  -0.117049E+02   0.222328E+07   0.275997E+04
   198   0.549131E+04   0.635081E+00  -0.104022E+02   0.221142E+07   0.273609E+04
   199   0.550165E+04   0.637567E+00  -0.907867E+01   0.219965E+07   0.271242E+04
   200   0.551140E+04   0.641069E+00  -0.773486E+01   0.218798E+07   0.268896E+04
   201   0.552054E+04   0.645628E+00  -0.637110E+01   0.217640E+07   0.266571E+04
   202   0.552906E+04   0.651277E+00  -0.498805E+01   0.216492E+07   0.264266E+04
   203   0.553694E+04   0.658052E+00  -0.358601E+01   0.215353E+07   0.261981E+04
   204   0.554420E+04   0.665985E+00  -0.216554E+01   0.214224E+07   0.259716E+04
   205   0.555080E+04   0.675111E+00  -0.727152E+00   0.213104E+07   0.257470E+04
   206   0.555675E+04   0.685463E+00   0.728716E+00   0.211993E+07   0.255244E+04
   207   0.556204E+04   0.697075E+00   0.220163E+01   0.210891E+07   0.253037E+04
   208   0.556667E+04   0.709983E+00   0.369092E+01   0.209798E+07   0.250849E+04
   209   0.557065E+04   0.724217E+00   0.519600E+01   0.208714E+07   0.248681E+04
   210   0.557399E+04   0.739815E+00   0.671625E+01   0.207639E+07   0.246531E+04
   211   0.557669E+04   0.756809E+00   0.825105E+01   0.206573E+07   0.244400E+04
   212   0.557876E+04   0.775232E+00   0.979980E+01   0.205515E+07   0.242287E+04
   213   0.558021E+04   0.795119E+00   0.113619E+02   0.204466E+07   0.240193E+04
   214   0.558104E+04   0.816505E+00   0.129366E+02   0.203425E+07   0.238117E+04
   215   0.558126E+04   0.839416E+00   0.145235E+02   0.202393E+07   0.236059E+04
   216   0.558085E+04   0.863895E+00   0.161217E+02   0.201369E+07   0.234019E+04
   217   0.557982E+04   0.889969E+00   0.177307E+02   0.200354E+07   0.231997E+04
   218   0.557816E+04   0.917665E+00   0.193498E+02   0.199346E+07   0.229993E+04
   219   0.557587E+04   0.947025E+00   0.209783E+02   0.198347E+07   0.228006E+04
   220   0.557295E+04   0.978075E+00   0.226157E+02   0.197356E+07   0.226036E+04
   221   0.556939E+04   0.101084E+01   0.242611E+02   0.196373E+07   0.224084E+04
   222   0.556520E+04   0.104537E+01   0.259140E+02   0.195397E+07   0.222148E+04
   223   0.556037E+04   0.108168E+01   0.275736E+02   0.194430E+07   0.220229E+04
   224   0.555492E+04   0.111979E+01   0.292392E+02   0.193470E+07   0.218327E+04
   225   0.554884E+04   0.115975E+01   0.309100E+02   0.192517E+07   0.216442E+04
   226   0.554213E+04   0.120157E+01   0.325855E+02   0.191573E+07   0.214573E+04
   227   0.553481E+04   0.124530E+01   0.342647E+02   0.190635E+07   0.212720E+04
   228   0.552686E+04   0.129095E+01   0.359470E+02   0.189705E+07   0.210883E+04
   229   0.551831E+04   0.133855E+01   0.376317E+02   0.188783E+07   0.209063E+04
   230   0.550913E+04   0.138814E+01   0.393179E+02   0.187868E+07   0.207258E+04
   231   0.549935E+04   0.143972E+01   0.410050E+02   0.186959E+07   0.205468E+04
   232   0.548897E+04   0.149332E+01   0.426922E+02   0.186058E+07   0.203694E+04
   233   0.547799E+04   0.154899E+01   0.443787E+02   0.185164E+07   0.201936E+04
   234   0.546640E+04   0.160673E+01   0.460636E+02   0.184277E+07   0.200192E+04
   235   0.545423E+04   0.166657E+01   0.477463E+02   0.183396E+07   0.198464E+04
   236   0.544145E+04   0.172854E+01   0.494260E+02   0.182522E+07   0.196750E+04
   237   0.542809E+04   0.179264E+01   0.511019E+02   0.181655E+07   0.195051E+04
   238   0.541415E+04   0.185891E+01   0.527731E+02   0.180795E+07   0.193367E+04
   239   0.539964E+04   0.192734E+01   0.544390E+02   0.179941E+07   0.191697E+04
   240   0.538455E+04   0.199799E+01   0.560985E+02   0.179093E+07   0.190041E+04
   241   0.536889E+04   0.207085E+01   0.577511E+02   0.178252E+07   0.188399E+04
   242   0.535267E+04   0.214594E+01   0.593958E+02   0.177417E+07   0.186771E+04
   243   0.533589E+04   0.222329E+01   0.610319E+02   0.176588E+07   0.185157E+04
   244   0.531857E+04   0.230289E+01   0.626586E+02   0.175766E+07   0.183557E+04
   245   0.530070E+04   0.238478E+01   0.642751E+02   0.174949E+07   0.181970E+04
   246   0.528231E+04   0.246895E+01   0.658806E+02   0.174138E+07   0.180396E+04
   247   0.526338E+04   0.255543E+01   0.674744E+02   0.173333E+07   0.178836E+04
   248   0.524394E+04   0.264422E+01   0.690556E+02   0.172534E+07   0.177288E+04
   249   0.522398E+04   0.273533E+01   0.706235E+02   0.171740E+07   0.175753E+04
   250   0.520352E+04   0.282878E+01   0.721773E+02   0.170953E+07   0.174232E+04
   251   0.518255E+04   0.292456E+01   0.737160E+02   0.170170E+07   0.172722E+04
   252   0.516108E+04   0.302267E+01   0.752389E+02   0.169393E+07   0.171225E+04
   253   0.513911E+04   0.312311E+01   0.767454E+02   0.168622E+07   0.169740E+04
   254   0.511666E+04   0.322587E+01   0.782346E+02   0.167856E+07   0.168268E+04
   255   0.509372E+04   0.333095E+01   0.797059E+02   0.167095E+07   0.166807E+04
   256   0.507029E+04   0.343835E+01   0.811586E+02   0.166340E+07   0.165359E+04
   257   0.504640E+04   0.354805E+01   0.825921E+02   0.165590E+07   0.163922E+04
   258   0.502204E+04   0.366004E+01   0.840054E+02   0.164845E+07   0.162497E+04
   259   0.499724E+04   0.377432E+01   0.853991E+02   0.164105E+07   0.161084E+04
   260   0.497201E+04   0.389087E+01   0.867709E+02   0.163371E+07   0.159682E+04
   261   0.494636E+04   0.400969E+01   0.881218E+02   0.162641E+07   0.158292E+04
   262   0.492031E+04   0.413075E+01   0.894503E+02   0.161917E+07   0.156913E+04
   263   0.489387E+04   0.425406E+01   0.907564E+02   0.161198E+07   0.155545E+04
   264   0.486704E+04   0.437959E+01   0.920387E+02   0.160483E+07   0.154189E+04
   265   0.483984E+04   0.450732E+01   0.932980E+02   0.159774E+07   0.152843E+04
   266   0.481225E+04   0.463723E+01   0.945322E+02   0.159069E+07   0.151508E+04
   267   0.478431E+04   0.476929E+01   0.957406E+02   0.158369E+07   0.150184E+04
   268   0.475602E+04   0.490349E+01   0.969240E+02   0.157674E+07   0.148870E+04
   269   0.472736E+04   0.503981E+01   0.980802E+02   0.156984E+07   0.147567E+04
   270   0.469836E+04   0.517821E+01   0.992101E+02   0.156298E+07   0.146275E+04
   271   0.466904E+04   0.531867E+01   0.100311E+03   0.155617E+07   0.144992E+04
   272   0.463938E+04   0.546118E+01   0.101385E+03   0.154941E+07   0.143720E+04
   273   0.460942E+04   0.560568E+01   0.102429E+03   0.154269E+07   0.142458E+04
   274   0.457916E+04   0.575216E+01   0.103446E+03   0.153602E+07   0.141206E+04
   275   0.454860E+04   0.590059E+01   0.104431E+03   0.152939E+07   0.139964E+04
   276   0.451778E+04   0.605093E+01   0.105387E+03   0.152281E+07   0.138731E+04
   277   0.448669E+04   0.620315E+01   0.106312E+03   0.151627E+07   0.137508E+04
   278   0.445535E+04   0.635723E+01   0.107205E+03   0.150977E+07   0.136295E+04
   279   0.442376E+04   0.651311E+01   0.108067E+03   0.150332E+07   0.135091E+04
   280   0.439194E+04   0.667075E+01   0.108897E+03   0.149691E+07   0.133896E+04
   281   0.435990E+04   0.683012E+01   0.109694E+03   0.149054E+07   0.132711E+04
   282   0.432765E+04   0.699118E+01   0.110458E+03   0.148421E+07   0.131534E+04
   283   0.429521E+04   0.715389E+01   0.111189E+03   0.147793E+07   0.130367E+04
   284   0.426258E+04   0.731820E+01   0.111885E+03   0.147168E+07   0.129208E+04
   285   0.422976E+04   0.748408E+01   0.112547E+03   0.146548E+07   0.128058E+04
   286   0.419678E+04   0.765147E+01   0.113174E+03   0.145932E+07   0.126917E+04
   287   0.416365E+04   0.782032E+01   0.113767E+03   0.145319E+07   0.125784E+04
   288   0.413038E+04   0.799060E+01   0.114324E+03   0.144711E+07   0.124660E+04
   289   0.409698E+04   0.816224E+01   0.114845E+03   0.144106E+07   0.123544E+04
   290   0.406346E+04   0.833521E+01   0.115330E+03   0.143505E+07   0.122436E+04
   291   0.402984E+04   0.850946E+01   0.115778E+03   0.142908E+07   0.121336E+04
   292   0.399611E+04   0.868486E+01   0.116190E+03   0.142315E+07   0.120244E+04
   293   0.396230E+04   0.886147E+01   0.116565E+03   0.141725E+07   0.119160E+04
   294   0.392841E+04   0.903919E+01   0.116901E+03   0.141139E+07   0.118084E+04
   295   0.389446E+04   0.921788E+01   0.117200E+03   0.140556E+07   0.117015E+04
   296   0.386045E+04   0.939760E+01   0.117462E+03   0.139978E+07   0.115954E+04
   297   0.382639E+04   0.957818E+01   0.117683E+03   0.139402E+07   0.114900E+04
   298   0.379230E+04   0.975962E+01   0.117866E+03   0.138830E+07   0.113853E+04
   299   0.375818E+04   0.994183E+01   0.118011E+03   0.138262E+07   0.112814E+04
   300   0.372406E+04   0.101247E+02   0.118116E+03   0.137697E+07   0.111782E+04
   301   0.368993E+04   0.103084E+02   0.118182E+03   0.137135E+07   0.110756E+04
   302   0.365582E+04   0.104926E+02   0.118209E+03   0.136577E+07   0.109738E+04
   303   0.362174E+04   0.106773E+02   0.118197E+03   0.136022E+07   0.108726E+04
   304   0.358769E+04   0.108626E+02   0.118146E+03   0.135470E+07   0.107722E+04
   305   0.355369E+04   0.110483E+02   0.118055E+03   0.134921E+07   0.106724E+04
   306   0.351975E+04   0.112345E+02   0.117926E+03   0.134376E+07   0.105734E+04
   307   0.348588E+04   0.114209E+02   0.117757E+03   0.133833E+07   0.104751E+04
   308   0.345208E+04   0.116076E+02   0.117550E+03   0.133294E+07   0.103774E+04
   309   0.341838E+04   0.117945E+02   0.117303E+03   0.132759E+07   0.102805E+04
   310   0.338476E+04   0.119815E+02   0.117018E+03   0.132226E+07   0.101842E+04
   311   0.335125E+04   0.121685E+02   0.116693E+03   0.131696E+07   0.100887E+04
   312   0.331785E+04   0.123555E+02   0.116330E+03   0.131170E+07   0.999389E+03
   313   0.328458E+04   0.125425E+02   0.115928E+03   0.130646E+07   0.989977E+03
   314   0.325144E+04   0.127293E+02   0.115486E+03   0.130126E+07   0.980637E+03
   315   0.321844E+04   0.129158E+02   0.115007E+03   0.129608E+07   0.971368E+03
   316   0.318559E+04   0.131021E+02   0.114488E+03   0.129094E+07   0.962170E+03
   317   0.315290E+04   0.132880E+02   0.113932E+03   0.128582E+07   0.953044E+03
   318   0.312040E+04   0.134735E+02   0.113338E+03   0.128073E+07   0.943989E+03
   319   0.308806E+04   0.136584E+02   0.112706E+03   0.127568E+07   0.935006E+03
   320   0.305591E+04   0.138428E+02   0.112036E+03   0.127065E+07   0.926094E+03
   321   0.302397E+04   0.140265E+02   0.111329E+03   0.126565E+07   0.917254E+03
   322   0.299223E+04   0.142095E+02   0.110585E+03   0.126068E+07   0.908487E+03
