#    L    TT             EE             TE             PP             TP          
    75   0.197666E+04   0.431937E+00  -0.982000E+01   0.430413E+07   0.157410E+05
    76   0.200293E+04   0.446675E+00  -0.103729E+02   0.428097E+07   0.154822E+05
    77   0.202938E+04   0.461533E+00  -0.109346E+02   0.425769E+07   0.152302E+05
    78   0.205603E+04   0.476497E+00  -0.115046E+02   0.423430E+07   0.149850E+05
    79   0.208292E+04   0.491557E+00  -0.120828E+02   0.421084E+07   0.147469E+05
    80   0.211010E+04   0.506701E+00  -0.126691E+02   0.418732E+07   0.145158E+05
    81   0.213759E+04   0.521914E+00  -0.132632E+02   0.416375E+07   0.142916E+05
    82   0.216541E+04   0.537185E+00  -0.138649E+02   0.414014E+07   0.140737E+05
    83   0.219351E+04   0.552497E+00  -0.144737E+02   0.411652E+07   0.138615E+05
    84   0.222188E+04   0.567834E+00  -0.150892E+02   0.409289E+07   0.136541E+05
    85   0.225049E+04   0.583183E+00  -0.157112E+02   0.406927E+07   0.134508E+05
    86   0.227932E+04   0.598528E+00  -0.163392E+02   0.404567E+07   0.132509E+05
    87   0.230834E+04   0.613852E+00  -0.169724E+02   0.402209E+07   0.130545E+05
    88   0.233755E+04   0.629141E+00  -0.176102E+02   0.399855E+07   0.128613E+05
    89   0.236696E+04   0.644376E+00  -0.182519E+02   0.397504E+07   0.126716E+05
    90   0.239656E+04   0.659538E+00  -0.188971E+02   0.395159E+07   0.124851E+05
    91   0.242639E+04   0.674609E+00  -0.195450E+02   0.392820E+07   0.123020E+05
    92   0.245644E+04   0.689574E+00  -0.201954E+02   0.390487E+07   0.121222E+05
    93   0.248671E+04   0.704417E+00  -0.208475E+02   0.388160E+07   0.119457E+05
    94   0.251720E+04   0.719124E+00  -0.215012E+02   0.385840E+07   0.117724E+05
    95   0.254793E+04   0.733680E+00  -0.221558E+02   0.383527E+07   0.116024E+05
    96   0.257887E+04   0.748069E+00  -0.228108E+02   0.381222E+07   0.114355E+05
    97   0.261004E+04   0.762276E+00  -0.234655E+02   0.378925E+07   0.112717E+05
    98   0.264142E+04   0.776284E+00  -0.241196E+02   0.376636E+07   0.111111E+05
    99   0.267301E+04   0.790079E+00  -0.247724E+02   0.374356E+07   0.109535E+05
   100   0.270480E+04   0.803648E+00  -0.254232E+02   0.372086E+07   0.107991E+05
   101   0.273680E+04   0.816975E+00  -0.260715E+02   0.369824E+07   0.106476E+05
   102   0.276899E+04   0.830037E+00  -0.267169E+02   0.367573E+07   0.104991E+05
   103   0.280137E+04   0.842834E+00  -0.273585E+02   0.365331E+07   0.103535E+05
   104   0.283391E+04   0.855335E+00  -0.279958E+02   0.363100E+07   0.102109E+05
   105   0.286663E+04   0.867531E+00  -0.286281E+02   0.360881E+07   0.100712E+05
   106   0.289950E+04   0.879408E+00  -0.292547E+02   0.358672E+07   0.993434E+04
   107   0.293252E+04   0.890957E+00  -0.298750E+02   0.356475E+07   0.980031E+04
   108   0.296567E+04   0.902155E+00  -0.304884E+02   0.354291E+07   0.966907E+04
