#    L    TT             EE             TE             PP             TP          
    39   0.119053E+04   0.535559E-01   0.161917E+01   0.554707E+07   0.210644E+05
    40   0.120880E+04   0.582842E-01   0.154759E+01   0.554188E+07   0.205847E+05
    41   0.122718E+04   0.632554E-01   0.146687E+01   0.553485E+07   0.201256E+05
    42   0.124570E+04   0.684806E-01   0.137717E+01   0.552608E+07   0.196859E+05
    43   0.126435E+04   0.739760E-01   0.127828E+01   0.551569E+07   0.192637E+05
    44   0.128320E+04   0.797558E-01   0.116841E+01   0.550382E+07   0.188570E+05
    45   0.130231E+04   0.858310E-01   0.104545E+01   0.549056E+07   0.184636E+05
    46   0.132164E+04   0.922074E-01   0.908081E+00   0.547604E+07   0.180817E+05
    47   0.134119E+04   0.988805E-01   0.756243E+00   0.546033E+07   0.177101E+05
    48   0.136091E+04   0.105836E+00   0.590183E+00   0.544353E+07   0.173477E+05
    49   0.138080E+04   0.113060E+00   0.410221E+00   0.542571E+07   0.169934E+05
    50   0.140092E+04   0.120547E+00   0.216812E+00   0.540695E+07   0.166461E+05
    51   0.142131E+04   0.128299E+00   0.105523E-01   0.538733E+07   0.163054E+05
    52   0.144194E+04   0.136324E+00  -0.207620E+00   0.536689E+07   0.159727E+05
    53   0.146273E+04   0.144630E+00  -0.436888E+00   0.534571E+07   0.156499E+05
    54   0.148365E+04   0.153227E+00  -0.677296E+00   0.532381E+07   0.153389E+05
    55   0.150471E+04   0.162124E+00  -0.929255E+00   0.530126E+07   0.150418E+05
    56   0.152601E+04   0.171323E+00  -0.119385E+01   0.527811E+07   0.147595E+05
    57   0.154766E+04   0.180820E+00  -0.147224E+01   0.525438E+07   0.144896E+05
    58   0.156959E+04   0.190610E+00  -0.176497E+01   0.523011E+07   0.142287E+05
    59   0.159173E+04   0.200688E+00  -0.207225E+01   0.520533E+07   0.139733E+05
    60   0.161405E+04   0.211043E+00  -0.239392E+01   0.518007E+07   0.137201E+05
    61   0.163654E+04   0.221665E+00  -0.272968E+01   0.515436E+07   0.134665E+05
    62   0.165923E+04   0.232549E+00  -0.307920E+01   0.512825E+07   0.132142E+05
    63   0.168212E+04   0.243690E+00  -0.344215E+01   0.510178E+07   0.129656E+05
    64   0.170524E+04   0.255084E+00  -0.381820E+01   0.507500E+07   0.127233E+05
    65   0.172860E+04   0.266731E+00  -0.420706E+01   0.504796E+07   0.124896E+05
    66   0.175226E+04   0.278620E+00  -0.460858E+01   0.502070E+07   0.122667E+05
    67   0.177620E+04   0.290746E+00  -0.502220E+01   0.499324E+07   0.120539E+05
    68   0.180036E+04   0.303100E+00  -0.544729E+01   0.496561E+07   0.118502E+05
    69   0.182470E+04   0.315677E+00  -0.588322E+01   0.493783E+07   0.116546E+05
    70   0.184920E+04   0.328469E+00  -0.632957E+01   0.490993E+07   0.114660E+05
    71   0.187381E+04   0.341475E+00  -0.678624E+01   0.488192E+07   0.112833E+05
    72   0.189866E+04   0.354687E+00  -0.725434E+01   0.485381E+07   0.111055E+05
    73   0.192386E+04   0.368099E+00  -0.773501E+01   0.482560E+07   0.109316E+05
    74   0.194940E+04   0.381698E+00  -0.822836E+01   0.479730E+07   0.107607E+05
    75   0.197530E+04   0.395470E+00  -0.873414E+01   0.476892E+07   0.105916E+05
    76   0.200150E+04   0.409400E+00  -0.925194E+01   0.474046E+07   0.104237E+05
    77   0.202788E+04   0.423476E+00  -0.978011E+01   0.471193E+07   0.102575E+05
    78   0.205443E+04   0.437686E+00  -0.103179E+02   0.468336E+07   0.100936E+05
    79   0.208121E+04   0.452020E+00  -0.108650E+02   0.465477E+07   0.993274E+04
    80   0.210823E+04   0.466466E+00  -0.114209E+02   0.462617E+07   0.977564E+04
    81   0.213553E+04   0.481013E+00  -0.119854E+02   0.459759E+07   0.962288E+04
    82   0.216312E+04   0.495649E+00  -0.125578E+02   0.456904E+07   0.947460E+04
    83   0.219096E+04   0.510363E+00  -0.131380E+02   0.454052E+07   0.933080E+04
    84   0.221904E+04   0.525141E+00  -0.137252E+02   0.451206E+07   0.919149E+04
    85   0.224737E+04   0.539972E+00  -0.143193E+02   0.448366E+07   0.905669E+04
    86   0.227592E+04   0.554844E+00  -0.149197E+02   0.445535E+07   0.892631E+04
    87   0.230466E+04   0.569743E+00  -0.155259E+02   0.442711E+07   0.879993E+04
    88   0.233359E+04   0.584657E+00  -0.161376E+02   0.439897E+07   0.867701E+04
    89   0.236270E+04   0.599572E+00  -0.167543E+02   0.437093E+07   0.855704E+04
    90   0.239200E+04   0.614470E+00  -0.173759E+02   0.434300E+07   0.843949E+04
    91   0.242151E+04   0.629338E+00  -0.180019E+02   0.431518E+07   0.832393E+04
    92   0.245122E+04   0.644162E+00  -0.186321E+02   0.428748E+07   0.821026E+04
    93   0.248115E+04   0.658925E+00  -0.192659E+02   0.425990E+07   0.809848E+04
    94   0.251129E+04   0.673617E+00  -0.199031E+02   0.423244E+07   0.798857E+04
    95   0.254166E+04   0.688222E+00  -0.205431E+02   0.420511E+07   0.788054E+04
    96   0.257224E+04   0.702726E+00  -0.211854E+02   0.417791E+07   0.777436E+04
    97   0.260303E+04   0.717114E+00  -0.218296E+02   0.415084E+07   0.767004E+04
    98   0.263405E+04   0.731372E+00  -0.224752E+02   0.412390E+07   0.756756E+04
    99   0.266526E+04   0.745484E+00  -0.231217E+02   0.409711E+07   0.746692E+04
   100   0.269669E+04   0.759441E+00  -0.237684E+02   0.407046E+07   0.736810E+04
   101   0.272832E+04   0.773227E+00  -0.244149E+02   0.404395E+07   0.727111E+04
   102   0.276016E+04   0.786820E+00  -0.250607E+02   0.401759E+07   0.717592E+04
   103   0.279219E+04   0.800221E+00  -0.257052E+02   0.399138E+07   0.708254E+04
   104   0.282440E+04   0.813400E+00  -0.263477E+02   0.396533E+07   0.699095E+04
   105   0.285680E+04   0.826350E+00  -0.269878E+02   0.393944E+07   0.690115E+04
   106   0.288936E+04   0.839057E+00  -0.276248E+02   0.391370E+07   0.681312E+04
   107   0.292209E+04   0.851512E+00  -0.282581E+02   0.388813E+07   0.672687E+04
   108   0.295497E+04   0.863696E+00  -0.288871E+02   0.386273E+07   0.664238E+04
   109   0.298801E+04   0.875599E+00  -0.295111E+02   0.383749E+07   0.655964E+04
   110   0.302118E+04   0.887201E+00  -0.301297E+02   0.381243E+07   0.647864E+04
   111   0.305448E+04   0.898494E+00  -0.307422E+02   0.378755E+07   0.639937E+04
   112   0.308792E+04   0.909472E+00  -0.313480E+02   0.376284E+07   0.632180E+04
   113   0.312148E+04   0.920113E+00  -0.319467E+02   0.373831E+07   0.624586E+04
   114   0.315515E+04   0.930404E+00  -0.325376E+02   0.371395E+07   0.617152E+04
   115   0.318893E+04   0.940345E+00  -0.331202E+02   0.368977E+07   0.609872E+04
   116   0.322281E+04   0.949923E+00  -0.336939E+02   0.366577E+07   0.602742E+04
   117   0.325678E+04   0.959116E+00  -0.342582E+02   0.364194E+07   0.595757E+04
   118   0.329084E+04   0.967925E+00  -0.348125E+02   0.361830E+07   0.588912E+04
   119   0.332498E+04   0.976337E+00  -0.353563E+02   0.359482E+07   0.582202E+04
   120   0.335919E+04   0.984345E+00  -0.358890E+02   0.357153E+07   0.575623E+04
   121   0.339346E+04   0.991934E+00  -0.364101E+02   0.354841E+07   0.569170E+04
   122   0.342778E+04   0.999100E+00  -0.369190E+02   0.352547E+07   0.562838E+04
   123   0.346214E+04   0.100583E+01  -0.374152E+02   0.350270E+07   0.556622E+04
   124   0.349655E+04   0.101212E+01  -0.378981E+02   0.348011E+07   0.550518E+04
   125   0.353097E+04   0.101797E+01  -0.383672E+02   0.345770E+07   0.544520E+04
   126   0.356542E+04   0.102336E+01  -0.388221E+02   0.343547E+07   0.538625E+04
   127   0.359987E+04   0.102829E+01  -0.392620E+02   0.341341E+07   0.532826E+04
   128   0.363432E+04   0.103275E+01  -0.396867E+02   0.339153E+07   0.527120E+04
   129   0.366876E+04   0.103674E+01  -0.400955E+02   0.336983E+07   0.521501E+04
   130   0.370318E+04   0.104025E+01  -0.404878E+02   0.334830E+07   0.515965E+04
   131   0.373757E+04   0.104327E+01  -0.408633E+02   0.332696E+07   0.510508E+04
   132   0.377193E+04   0.104582E+01  -0.412214E+02   0.330579E+07   0.505127E+04
   133   0.380624E+04   0.104787E+01  -0.415616E+02   0.328479E+07   0.499822E+04
   134   0.384050E+04   0.104945E+01  -0.418835E+02   0.326397E+07   0.494590E+04
   135   0.387470E+04   0.105054E+01  -0.421868E+02   0.324332E+07   0.489432E+04
   136   0.390883E+04   0.105114E+01  -0.424707E+02   0.322284E+07   0.484344E+04
   137   0.394288E+04   0.105125E+01  -0.427349E+02   0.320253E+07   0.479327E+04
   138   0.397684E+04   0.105088E+01  -0.429791E+02   0.318239E+07   0.474379E+04
   139   0.401070E+04   0.105003E+01  -0.432028E+02   0.316242E+07   0.469497E+04
   140   0.404446E+04   0.104869E+01  -0.434056E+02   0.314262E+07   0.464682E+04
   141   0.407811E+04   0.104690E+01  -0.435872E+02   0.312299E+07   0.459932E+04
   142   0.411163E+04   0.104462E+01  -0.437470E+02   0.310351E+07   0.455245E+04
   143   0.414503E+04   0.104188E+01  -0.438848E+02   0.308420E+07   0.450620E+04
   144   0.417828E+04   0.103869E+01  -0.440001E+02   0.306506E+07   0.446056E+04
   145   0.421138E+04   0.103503E+01  -0.440925E+02   0.304607E+07   0.441551E+04
   146   0.424431E+04   0.103093E+01  -0.441618E+02   0.302725E+07   0.437104E+04
   147   0.427706E+04   0.102640E+01  -0.442074E+02   0.300858E+07   0.432715E+04
   148   0.430960E+04   0.102144E+01  -0.442291E+02   0.299007E+07   0.428380E+04
   149   0.434193E+04   0.101605E+01  -0.442263E+02   0.297172E+07   0.424100E+04
   150   0.437403E+04   0.101026E+01  -0.441987E+02   0.295353E+07   0.419872E+04
   151   0.440588E+04   0.100406E+01  -0.441461E+02   0.293548E+07   0.415696E+04
   152   0.443749E+04   0.997475E+00  -0.440681E+02   0.291760E+07   0.411572E+04
   153   0.446884E+04   0.990515E+00  -0.439646E+02   0.289986E+07   0.407497E+04
   154   0.449993E+04   0.983201E+00  -0.438353E+02   0.288227E+07   0.403473E+04
   155   0.453076E+04   0.975533E+00  -0.436801E+02   0.286484E+07   0.399499E+04
   156   0.456132E+04   0.967538E+00  -0.434988E+02   0.284755E+07   0.395575E+04
   157   0.459160E+04   0.959217E+00  -0.432911E+02   0.283042E+07   0.391699E+04
   158   0.462161E+04   0.950604E+00  -0.430569E+02   0.281342E+07   0.387873E+04
   159   0.465133E+04   0.941701E+00  -0.427960E+02   0.279658E+07   0.384094E+04
   160   0.468075E+04   0.932532E+00  -0.425084E+02   0.277988E+07   0.380364E+04
   161   0.470985E+04   0.923116E+00  -0.421937E+02   0.276332E+07   0.376681E+04
   162   0.473862E+04   0.913470E+00  -0.418519E+02   0.274691E+07   0.373045E+04
   163   0.476706E+04   0.903626E+00  -0.414827E+02   0.273064E+07   0.369455E+04
   164   0.479514E+04   0.893587E+00  -0.410863E+02   0.271451E+07   0.365912E+04
   165   0.482286E+04   0.883379E+00  -0.406622E+02   0.269852E+07   0.362415E+04
   166   0.485021E+04   0.873025E+00  -0.402105E+02   0.268266E+07   0.358964E+04
   167   0.487717E+04   0.862551E+00  -0.397312E+02   0.266695E+07   0.355558E+04
   168   0.490375E+04   0.851981E+00  -0.392242E+02   0.265137E+07   0.352196E+04
   169   0.492993E+04   0.841342E+00  -0.386896E+02   0.263592E+07   0.348879E+04
   170   0.495571E+04   0.830650E+00  -0.381272E+02   0.262062E+07   0.345605E+04
   171   0.498107E+04   0.819938E+00  -0.375371E+02   0.260544E+07   0.342376E+04
   172   0.500602E+04   0.809230E+00  -0.369194E+02   0.259040E+07   0.339189E+04
   173   0.503054E+04   0.798552E+00  -0.362739E+02   0.257548E+07   0.336045E+04
   174   0.505461E+04   0.787929E+00  -0.356008E+02   0.256070E+07   0.332944E+04
   175   0.507824E+04   0.777400E+00  -0.349003E+02   0.254605E+07   0.329884E+04
   176   0.510141E+04   0.766983E+00  -0.341722E+02   0.253152E+07   0.326866E+04
   177   0.512412E+04   0.756718E+00  -0.334168E+02   0.251713E+07   0.323889E+04
   178   0.514636E+04   0.746631E+00  -0.326341E+02   0.250285E+07   0.320951E+04
   179   0.516811E+04   0.736746E+00  -0.318242E+02   0.248870E+07   0.318053E+04
   180   0.518938E+04   0.727103E+00  -0.309873E+02   0.247468E+07   0.315192E+04
   181   0.521016E+04   0.717736E+00  -0.301237E+02   0.246078E+07   0.312368E+04
   182   0.523043E+04   0.708677E+00  -0.292335E+02   0.244699E+07   0.309581E+04
   183   0.525021E+04   0.699951E+00  -0.283170E+02   0.243333E+07   0.306829E+04
   184   0.526946E+04   0.691598E+00  -0.273744E+02   0.241978E+07   0.304112E+04
   185   0.528820E+04   0.683659E+00  -0.264057E+02   0.240636E+07   0.301428E+04
   186   0.530641E+04   0.676158E+00  -0.254113E+02   0.239304E+07   0.298776E+04
   187   0.532409E+04   0.669130E+00  -0.243915E+02   0.237984E+07   0.296157E+04
   188   0.534124E+04   0.662616E+00  -0.233466E+02   0.236676E+07   0.293568E+04
   189   0.535783E+04   0.656652E+00  -0.222768E+02   0.235379E+07   0.291010E+04
   190   0.537387E+04   0.651274E+00  -0.211825E+02   0.234092E+07   0.288480E+04
   191   0.538936E+04   0.646517E+00  -0.200640E+02   0.232817E+07   0.285979E+04
   192   0.540428E+04   0.642419E+00  -0.189215E+02   0.231552E+07   0.283505E+04
   193   0.541862E+04   0.639017E+00  -0.177554E+02   0.230298E+07   0.281057E+04
   194   0.543239E+04   0.636349E+00  -0.165662E+02   0.229055E+07   0.278635E+04
   195   0.544558E+04   0.634454E+00  -0.153542E+02   0.227822E+07   0.276238E+04
   196   0.545818E+04   0.633369E+00  -0.141199E+02   0.226599E+07   0.273865E+04
   197   0.547021E+04   0.633137E+00  -0.128637E+02   0.225387E+07   0.271514E+04
   198   0.548166E+04   0.633794E+00  -0.115860E+02   0.224184E+07   0.269185E+04
   199   0.549250E+04   0.635380E+00  -0.102872E+02   0.222992E+07   0.266878E+04
   200   0.550276E+04   0.637933E+00  -0.896789E+01   0.221809E+07   0.264590E+04
   201   0.551242E+04   0.641494E+00  -0.762836E+01   0.220636E+07   0.262322E+04
   202   0.552147E+04   0.646095E+00  -0.626926E+01   0.219473E+07   0.260073E+04
   203   0.552990E+04   0.651773E+00  -0.489086E+01   0.218319E+07   0.257844E+04
   204   0.553770E+04   0.658561E+00  -0.349371E+01   0.217174E+07   0.255633E+04
   205   0.554486E+04   0.666493E+00  -0.207831E+01   0.216039E+07   0.253441E+04
   206   0.555138E+04   0.675603E+00  -0.645067E+00   0.214913E+07   0.251267E+04
   207   0.555724E+04   0.685927E+00   0.805584E+00   0.213797E+07   0.249112E+04
   208   0.556245E+04   0.697497E+00   0.227300E+01   0.212689E+07   0.246975E+04
   209   0.556702E+04   0.710349E+00   0.375661E+01   0.211590E+07   0.244857E+04
   210   0.557096E+04   0.724516E+00   0.525580E+01   0.210501E+07   0.242756E+04
   211   0.557426E+04   0.740034E+00   0.676998E+01   0.209420E+07   0.240674E+04
   212   0.557694E+04   0.756935E+00   0.829855E+01   0.208348E+07   0.238609E+04
   213   0.557900E+04   0.775254E+00   0.984092E+01   0.207285E+07   0.236561E+04
   214   0.558046E+04   0.795027E+00   0.113965E+02   0.206230E+07   0.234532E+04
   215   0.558130E+04   0.816280E+00   0.129646E+02   0.205184E+07   0.232519E+04
   216   0.558153E+04   0.839057E+00   0.145446E+02   0.204146E+07   0.230524E+04
   217   0.558113E+04   0.863385E+00   0.161359E+02   0.203117E+07   0.228546E+04
   218   0.558012E+04   0.889290E+00   0.177378E+02   0.202096E+07   0.226585E+04
   219   0.557848E+04   0.916816E+00   0.193498E+02   0.201083E+07   0.224640E+04
   220   0.557621E+04   0.945989E+00   0.209712E+02   0.200079E+07   0.222712E+04
   221   0.557331E+04   0.976837E+00   0.226012E+02   0.199082E+07   0.220801E+04
   222   0.556977E+04   0.100940E+01   0.242393E+02   0.198093E+07   0.218906E+04
   223   0.556561E+04   0.104370E+01   0.258847E+02   0.197113E+07   0.217027E+04
   224   0.556082E+04   0.107977E+01   0.275369E+02   0.196140E+07   0.215164E+04
   225   0.555542E+04   0.111764E+01   0.291948E+02   0.195174E+07   0.213317E+04
   226   0.554938E+04   0.115734E+01   0.308581E+02   0.194217E+07   0.211486E+04
   227   0.554273E+04   0.119889E+01   0.325258E+02   0.193267E+07   0.209671E+04
   228   0.553547E+04   0.124233E+01   0.341974E+02   0.192324E+07   0.207871E+04
   229   0.552759E+04   0.128768E+01   0.358720E+02   0.191389E+07   0.206087E+04
   230   0.551910E+04   0.133498E+01   0.375489E+02   0.190461E+07   0.204317E+04
   231   0.551001E+04   0.138423E+01   0.392275E+02   0.189540E+07   0.202563E+04
   232   0.550031E+04   0.143547E+01   0.409069E+02   0.188627E+07   0.200824E+04
   233   0.549001E+04   0.148873E+01   0.425863E+02   0.187721E+07   0.199099E+04
   234   0.547911E+04   0.154402E+01   0.442651E+02   0.186821E+07   0.197389E+04
   235   0.546762E+04   0.160138E+01   0.459424E+02   0.185929E+07   0.195694E+04
   236   0.545553E+04   0.166083E+01   0.476176E+02   0.185043E+07   0.194013E+04
   237   0.544286E+04   0.172237E+01   0.492898E+02   0.184164E+07   0.192346E+04
   238   0.542961E+04   0.178604E+01   0.509582E+02   0.183292E+07   0.190693E+04
   239   0.541578E+04   0.185185E+01   0.526222E+02   0.182426E+07   0.189055E+04
   240   0.540138E+04   0.191982E+01   0.542806E+02   0.181567E+07   0.187430E+04
   241   0.538640E+04   0.198998E+01   0.559331E+02   0.180714E+07   0.185819E+04
   242   0.537087E+04   0.206233E+01   0.575787E+02   0.179868E+07   0.184221E+04
   243   0.535478E+04   0.213690E+01   0.592165E+02   0.179028E+07   0.182637E+04
   244   0.533813E+04   0.221370E+01   0.608460E+02   0.178194E+07   0.181065E+04
   245   0.532094E+04   0.229275E+01   0.624662E+02   0.177366E+07   0.179507E+04
   246   0.530322E+04   0.237404E+01   0.640765E+02   0.176544E+07   0.177962E+04
   247   0.528496E+04   0.245760E+01   0.656760E+02   0.175728E+07   0.176430E+04
   248   0.526619E+04   0.254344E+01   0.672640E+02   0.174918E+07   0.174911E+04
   249   0.524690E+04   0.263157E+01   0.688397E+02   0.174114E+07   0.173404E+04
   250   0.522710E+04   0.272201E+01   0.704023E+02   0.173315E+07   0.171909E+04
   251   0.520679E+04   0.281474E+01   0.719510E+02   0.172522E+07   0.170427E+04
   252   0.518598E+04   0.290978E+01   0.734850E+02   0.171734E+07   0.168957E+04
   253   0.516466E+04   0.300711E+01   0.750035E+02   0.170953E+07   0.167498E+04
   254   0.514286E+04   0.310675E+01   0.765059E+02   0.170176E+07   0.166052E+04
   255   0.512056E+04   0.320868E+01   0.779914E+02   0.169405E+07   0.164618E+04
   256   0.509777E+04   0.331290E+01   0.794592E+02   0.168639E+07   0.163195E+04
   257   0.507450E+04   0.341941E+01   0.809090E+02   0.167879E+07   0.161784E+04
   258   0.505077E+04   0.352819E+01   0.823395E+02   0.167124E+07   0.160384E+04
   259   0.502659E+04   0.363925E+01   0.837515E+02   0.166374E+07   0.158996E+04
   260   0.500198E+04   0.375257E+01   0.851426E+02   0.165630E+07   0.157619E+04
   261   0.497693E+04   0.386814E+01   0.865137E+02   0.164890E+07   0.156253E+04
   262   0.495148E+04   0.398596E+01   0.878634E+02   0.164156E+07   0.154898E+04
   263   0.492564E+04   0.410601E+01   0.891917E+02   0.163427E+07   0.153555E+04
   264   0.489940E+04   0.422828E+01   0.904971E+02   0.162703E+07   0.152222E+04
   265   0.487277E+04   0.435275E+01   0.917806E+02   0.161984E+07   0.150899E+04
   266   0.484576E+04   0.447940E+01   0.930398E+02   0.161270E+07   0.149588E+04
   267   0.481838E+04   0.460821E+01   0.942742E+02   0.160560E+07   0.148286E+04
   268   0.479064E+04   0.473916E+01   0.954845E+02   0.159856E+07   0.146996E+04
   269   0.476254E+04   0.487224E+01   0.966685E+02   0.159156E+07   0.145715E+04
   270   0.473408E+04   0.500742E+01   0.978270E+02   0.158461E+07   0.144445E+04
   271   0.470528E+04   0.514467E+01   0.989579E+02   0.157771E+07   0.143184E+04
   272   0.467615E+04   0.528398E+01   0.100062E+03   0.157086E+07   0.141934E+04
   273   0.464670E+04   0.542530E+01   0.101138E+03   0.156405E+07   0.140694E+04
   274   0.461695E+04   0.556863E+01   0.102186E+03   0.155728E+07   0.139463E+04
   275   0.458688E+04   0.571392E+01   0.103205E+03   0.155057E+07   0.138242E+04
   276   0.455655E+04   0.586115E+01   0.104195E+03   0.154389E+07   0.137030E+04
   277   0.452593E+04   0.601029E+01   0.105154E+03   0.153727E+07   0.135828E+04
   278   0.449505E+04   0.616131E+01   0.106083E+03   0.153068E+07   0.134635E+04
   279   0.446391E+04   0.631417E+01   0.106981E+03   0.152414E+07   0.133451E+04
   280   0.443254E+04   0.646882E+01   0.107848E+03   0.151765E+07   0.132277E+04
   281   0.440093E+04   0.662525E+01   0.108684E+03   0.151119E+07   0.131111E+04
   282   0.436910E+04   0.678340E+01   0.109487E+03   0.150478E+07   0.129954E+04
   283   0.433706E+04   0.694323E+01   0.110257E+03   0.149841E+07   0.128806E+04
   284   0.430482E+04   0.710472E+01   0.110993E+03   0.149208E+07   0.127666E+04
   285   0.427239E+04   0.726781E+01   0.111696E+03   0.148579E+07   0.126535E+04
   286   0.423978E+04   0.743248E+01   0.112366E+03   0.147955E+07   0.125413E+04
   287   0.420702E+04   0.759864E+01   0.113001E+03   0.147334E+07   0.124299E+04
   288   0.417409E+04   0.776629E+01   0.113601E+03   0.146717E+07   0.123193E+04
   289   0.414102E+04   0.793536E+01   0.114167E+03   0.146105E+07   0.122095E+04
   290   0.410782E+04   0.810581E+01   0.114696E+03   0.145496E+07   0.121005E+04
   291   0.407450E+04   0.827760E+01   0.115190E+03   0.144891E+07   0.119923E+04
   292   0.404106E+04   0.845060E+01   0.115648E+03   0.144289E+07   0.118848E+04
   293   0.400753E+04   0.862488E+01   0.116070E+03   0.143692E+07   0.117782E+04
   294   0.397391E+04   0.880034E+01   0.116454E+03   0.143098E+07   0.116722E+04
   295   0.394020E+04   0.897683E+01   0.116801E+03   0.142508E+07   0.115671E+04
   296   0.390642E+04   0.915442E+01   0.117112E+03   0.141921E+07   0.114626E+04
   297   0.387258E+04   0.933295E+01   0.117383E+03   0.141338E+07   0.113589E+04
   298   0.383869E+04   0.951241E+01   0.117616E+03   0.140759E+07   0.112559E+04
   299   0.380476E+04   0.969273E+01   0.117811E+03   0.140183E+07   0.111536E+04
   300   0.377080E+04   0.987381E+01   0.117968E+03   0.139610E+07   0.110520E+04
   301   0.373683E+04   0.100557E+02   0.118086E+03   0.139041E+07   0.109510E+04
   302   0.370286E+04   0.102382E+02   0.118166E+03   0.138475E+07   0.108508E+04
   303   0.366890E+04   0.104214E+02   0.118207E+03   0.137912E+07   0.107512E+04
   304   0.363496E+04   0.106052E+02   0.118210E+03   0.137353E+07   0.106523E+04
   305   0.360105E+04   0.107896E+02   0.118174E+03   0.136797E+07   0.105540E+04
   306   0.356718E+04   0.109744E+02   0.118099E+03   0.136245E+07   0.104565E+04
   307   0.353337E+04   0.111596E+02   0.117985E+03   0.135695E+07   0.103597E+04
   308   0.349962E+04   0.113452E+02   0.117833E+03   0.135149E+07   0.102635E+04
   309   0.346595E+04   0.115311E+02   0.117643E+03   0.134606E+07   0.101680E+04
   310   0.343234E+04   0.117171E+02   0.117414E+03   0.134067E+07   0.100732E+04
   311   0.339883E+04   0.119033E+02   0.117146E+03   0.133530E+07   0.997909E+03
   312   0.336541E+04   0.120896E+02   0.116839E+03   0.132996E+07   0.988568E+03
   313   0.333211E+04   0.122759E+02   0.116494E+03   0.132466E+07   0.979295E+03
   314   0.329892E+04   0.124621E+02   0.116110E+03   0.131939E+07   0.970091E+03
   315   0.326586E+04   0.126482E+02   0.115687E+03   0.131414E+07   0.960957E+03
   316   0.323293E+04   0.128342E+02   0.115227E+03   0.130893E+07   0.951893E+03
   317   0.320015E+04   0.130198E+02   0.114728E+03   0.130375E+07   0.942898E+03
   318   0.316754E+04   0.132051E+02   0.114192E+03   0.129860E+07   0.933973E+03
   319   0.313508E+04   0.133900E+02   0.113618E+03   0.129347E+07   0.925117E+03
   320   0.310279E+04   0.135744E+02   0.113006E+03   0.128838E+07   0.916332E+03
   321   0.307071E+04   0.137583E+02   0.112357E+03   0.128331E+07   0.907616E+03
   322   0.303880E+04   0.139416E+02   0.111671E+03   0.127828E+07   0.898971E+03
