#    L    TT             EE             BB             TE          
   786   0.161240E+04   0.267608E+02   0.325129E-01   0.587180E+02
   787   0.159896E+04   0.271059E+02   0.324950E-01   0.586785E+02
   788   0.158555E+04   0.274500E+02   0.324768E-01   0.586017E+02
   789   0.157219E+04   0.277928E+02   0.324581E-01   0.584857E+02
   790   0.155889E+04   0.281341E+02   0.324390E-01   0.583316E+02
   791   0.154564E+04   0.284739E+02   0.324195E-01   0.581367E+02
   792   0.153247E+04   0.288118E+02   0.323997E-01   0.579021E+02
   793   0.151937E+04   0.291478E+02   0.323796E-01   0.576265E+02
   794   0.150635E+04   0.294816E+02   0.323591E-01   0.573096E+02
   795   0.149342E+04   0.298130E+02   0.323383E-01   0.569502E+02
   796   0.148059E+04   0.301418E+02   0.323172E-01   0.565494E+02
   797   0.146787E+04   0.304676E+02   0.322958E-01   0.561058E+02
   798   0.145526E+04   0.307903E+02   0.322742E-01   0.556200E+02
   799   0.144278E+04   0.311095E+02   0.322523E-01   0.550914E+02
   800   0.143043E+04   0.314250E+02   0.322302E-01   0.545210E+02
   801   0.141822E+04   0.317366E+02   0.322079E-01   0.539072E+02
   802   0.140616E+04   0.320439E+02   0.321854E-01   0.532522E+02
   803   0.139423E+04   0.323473E+02   0.321627E-01   0.525568E+02
   804   0.138245E+04   0.326464E+02   0.321399E-01   0.518212E+02
   805   0.137080E+04   0.329414E+02   0.321170E-01   0.510479E+02
   806   0.135927E+04   0.332323E+02   0.320939E-01   0.502362E+02
   807   0.134787E+04   0.335189E+02   0.320708E-01   0.493894E+02
   808   0.133660E+04   0.338014E+02   0.320476E-01   0.485059E+02
   809   0.132545E+04   0.340795E+02   0.320243E-01   0.475884E+02
   810   0.131442E+04   0.343534E+02   0.320010E-01   0.466376E+02
   811   0.130352E+04   0.346228E+02   0.319776E-01   0.456535E+02
   812   0.129276E+04   0.348877E+02   0.319543E-01   0.446373E+02
   813   0.128214E+04   0.351479E+02   0.319309E-01   0.435895E+02
   814   0.127167E+04   0.354034E+02   0.319076E-01   0.425108E+02
   815   0.126134E+04   0.356541E+02   0.318844E-01   0.414022E+02
   816   0.125118E+04   0.358998E+02   0.318612E-01   0.402642E+02
   817   0.124116E+04   0.361405E+02   0.318381E-01   0.390981E+02
   818   0.123130E+04   0.363762E+02   0.318151E-01   0.379052E+02
   819   0.122158E+04   0.366066E+02   0.317922E-01   0.366868E+02
   820   0.121201E+04   0.368319E+02   0.317694E-01   0.354441E+02
   821   0.120256E+04   0.370518E+02   0.317468E-01   0.341782E+02
   822   0.119326E+04   0.372663E+02   0.317243E-01   0.328906E+02
   823   0.118408E+04   0.374754E+02   0.317020E-01   0.315825E+02
   824   0.117504E+04   0.376789E+02   0.316799E-01   0.302543E+02
   825   0.116616E+04   0.378767E+02   0.316580E-01   0.289065E+02
   826   0.115742E+04   0.380688E+02   0.316363E-01   0.275396E+02
   827   0.114884E+04   0.382548E+02   0.316149E-01   0.261541E+02
   828   0.114042E+04   0.384348E+02   0.315937E-01   0.247506E+02
   829   0.113218E+04   0.386086E+02   0.315728E-01   0.233293E+02
   830   0.112412E+04   0.387762E+02   0.315521E-01   0.218910E+02
   831   0.111623E+04   0.389373E+02   0.315317E-01   0.204368E+02
   832   0.110853E+04   0.390918E+02   0.315117E-01   0.189680E+02
   833   0.110099E+04   0.392397E+02   0.314919E-01   0.174858E+02
   834   0.109363E+04   0.393808E+02   0.314724E-01   0.159917E+02
   835   0.108644E+04   0.395151E+02   0.314533E-01   0.144867E+02
   836   0.107940E+04   0.396424E+02   0.314345E-01   0.129723E+02
   837   0.107254E+04   0.397626E+02   0.314161E-01   0.114495E+02
   838   0.106585E+04   0.398755E+02   0.313980E-01   0.991921E+01
   839   0.105932E+04   0.399809E+02   0.313803E-01   0.838197E+01
   840   0.105299E+04   0.400788E+02   0.313630E-01   0.683850E+01
   841   0.104685E+04   0.401688E+02   0.313460E-01   0.528933E+01
   842   0.104091E+04   0.402508E+02   0.313295E-01   0.373520E+01
   843   0.103517E+04   0.403246E+02   0.313133E-01   0.217669E+01
   844   0.102966E+04   0.403901E+02   0.312976E-01   0.614484E+00
   845   0.102435E+04   0.404470E+02   0.312823E-01  -0.950316E+00
   846   0.101926E+04   0.404953E+02   0.312675E-01  -0.251680E+01
   847   0.101437E+04   0.405350E+02   0.312530E-01  -0.408379E+01
   848   0.100971E+04   0.405657E+02   0.312390E-01  -0.565028E+01
   849   0.100525E+04   0.405874E+02   0.312255E-01  -0.721520E+01
   850   0.100100E+04   0.406000E+02   0.312124E-01  -0.877747E+01
   851   0.996974E+03   0.406035E+02   0.311998E-01  -0.103361E+02
   852   0.993153E+03   0.405978E+02   0.311877E-01  -0.118905E+02
   853   0.989540E+03   0.405830E+02   0.311760E-01  -0.134401E+02
   854   0.986131E+03   0.405594E+02   0.311649E-01  -0.149842E+02
   855   0.982940E+03   0.405269E+02   0.311542E-01  -0.165224E+02
   856   0.979946E+03   0.404858E+02   0.311440E-01  -0.180540E+02
   857   0.977164E+03   0.404361E+02   0.311343E-01  -0.195784E+02
   858   0.974590E+03   0.403779E+02   0.311251E-01  -0.210953E+02
   859   0.972215E+03   0.403115E+02   0.311165E-01  -0.226043E+02
   860   0.970034E+03   0.402370E+02   0.311083E-01  -0.241051E+02
   861   0.968048E+03   0.401547E+02   0.311007E-01  -0.255976E+02
   862   0.966242E+03   0.400646E+02   0.310936E-01  -0.270816E+02
   863   0.964626E+03   0.399671E+02   0.310870E-01  -0.285569E+02
   864   0.963186E+03   0.398623E+02   0.310809E-01  -0.300232E+02
   865   0.961914E+03   0.397503E+02   0.310754E-01  -0.314803E+02
   866   0.960820E+03   0.396314E+02   0.310704E-01  -0.329274E+02
   867   0.959882E+03   0.395057E+02   0.310660E-01  -0.343633E+02
   868   0.959101E+03   0.393732E+02   0.310621E-01  -0.357875E+02
   869   0.958478E+03   0.392340E+02   0.310587E-01  -0.371989E+02
   870   0.958000E+03   0.390884E+02   0.310559E-01  -0.385965E+02
   871   0.957668E+03   0.389364E+02   0.310536E-01  -0.399796E+02
   872   0.957482E+03   0.387780E+02   0.310519E-01  -0.413471E+02
   873   0.957429E+03   0.386135E+02   0.310507E-01  -0.426986E+02
   874   0.957517E+03   0.384428E+02   0.310501E-01  -0.440335E+02
   875   0.957740E+03   0.382662E+02   0.310500E-01  -0.453513E+02
   876   0.958099E+03   0.380837E+02   0.310505E-01  -0.466515E+02
   877   0.958588E+03   0.378954E+02   0.310515E-01  -0.479336E+02
   878   0.959222E+03   0.377013E+02   0.310530E-01  -0.491970E+02
   879   0.959980E+03   0.375016E+02   0.310551E-01  -0.504413E+02
   880   0.960871E+03   0.372965E+02   0.310578E-01  -0.516658E+02
   881   0.961881E+03   0.370859E+02   0.310609E-01  -0.528699E+02
   882   0.963019E+03   0.368702E+02   0.310646E-01  -0.540531E+02
   883   0.964270E+03   0.366492E+02   0.310689E-01  -0.552148E+02
   884   0.965629E+03   0.364234E+02   0.310736E-01  -0.563543E+02
   885   0.967096E+03   0.361927E+02   0.310789E-01  -0.574712E+02
   886   0.968666E+03   0.359572E+02   0.310847E-01  -0.585646E+02
   887   0.970331E+03   0.357171E+02   0.310910E-01  -0.596338E+02
   888   0.972100E+03   0.354725E+02   0.310978E-01  -0.606776E+02
   889   0.973952E+03   0.352234E+02   0.311051E-01  -0.616949E+02
   890   0.975904E+03   0.349699E+02   0.311129E-01  -0.626848E+02
   891   0.977941E+03   0.347122E+02   0.311212E-01  -0.636463E+02
   892   0.980064E+03   0.344502E+02   0.311300E-01  -0.645782E+02
   893   0.982267E+03   0.341842E+02   0.311392E-01  -0.654797E+02
   894   0.984559E+03   0.339140E+02   0.311489E-01  -0.663496E+02
   895   0.986918E+03   0.336399E+02   0.311590E-01  -0.671872E+02
   896   0.989360E+03   0.333618E+02   0.311696E-01  -0.679913E+02
   897   0.991873E+03   0.330799E+02   0.311806E-01  -0.687611E+02
   898   0.994456E+03   0.327942E+02   0.311920E-01  -0.694956E+02
   899   0.997110E+03   0.325046E+02   0.312039E-01  -0.701939E+02
   900   0.999831E+03   0.322115E+02   0.312161E-01  -0.708550E+02
   901   0.100261E+04   0.319147E+02   0.312287E-01  -0.714782E+02
   902   0.100546E+04   0.316145E+02   0.312417E-01  -0.720639E+02
   903   0.100836E+04   0.313111E+02   0.312551E-01  -0.726128E+02
   904   0.101133E+04   0.310047E+02   0.312689E-01  -0.731255E+02
   905   0.101434E+04   0.306953E+02   0.312829E-01  -0.736028E+02
   906   0.101741E+04   0.303834E+02   0.312973E-01  -0.740451E+02
   907   0.102053E+04   0.300689E+02   0.313121E-01  -0.744534E+02
   908   0.102369E+04   0.297520E+02   0.313271E-01  -0.748279E+02
   909   0.102690E+04   0.294331E+02   0.313424E-01  -0.751692E+02
   910   0.103015E+04   0.291123E+02   0.313580E-01  -0.754779E+02
   911   0.103343E+04   0.287898E+02   0.313739E-01  -0.757544E+02
   912   0.103675E+04   0.284657E+02   0.313901E-01  -0.759991E+02
   913   0.104010E+04   0.281402E+02   0.314064E-01  -0.762126E+02
   914   0.104348E+04   0.278136E+02   0.314230E-01  -0.763954E+02
   915   0.104687E+04   0.274860E+02   0.314399E-01  -0.765478E+02
   916   0.105029E+04   0.271577E+02   0.314569E-01  -0.766703E+02
   917   0.105373E+04   0.268286E+02   0.314741E-01  -0.767635E+02
   918   0.105717E+04   0.264991E+02   0.314915E-01  -0.768275E+02
   919   0.106062E+04   0.261692E+02   0.315090E-01  -0.768629E+02
   920   0.106408E+04   0.258393E+02   0.315267E-01  -0.768702E+02
   921   0.106754E+04   0.255094E+02   0.315445E-01  -0.768496E+02
   922   0.107099E+04   0.251797E+02   0.315625E-01  -0.768014E+02
   923   0.107445E+04   0.248504E+02   0.315805E-01  -0.767259E+02
   924   0.107789E+04   0.245218E+02   0.315987E-01  -0.766233E+02
   925   0.108133E+04   0.241939E+02   0.316169E-01  -0.764937E+02
   926   0.108475E+04   0.238670E+02   0.316352E-01  -0.763373E+02
   927   0.108815E+04   0.235412E+02   0.316535E-01  -0.761545E+02
   928   0.109154E+04   0.232168E+02   0.316719E-01  -0.759452E+02
   929   0.109491E+04   0.228939E+02   0.316903E-01  -0.757099E+02
   930   0.109824E+04   0.225727E+02   0.317088E-01  -0.754488E+02
   931   0.110155E+04   0.222533E+02   0.317272E-01  -0.751622E+02
   932   0.110482E+04   0.219361E+02   0.317456E-01  -0.748503E+02
   933   0.110805E+04   0.216211E+02   0.317640E-01  -0.745133E+02
   934   0.111124E+04   0.213084E+02   0.317823E-01  -0.741516E+02
   935   0.111439E+04   0.209984E+02   0.318006E-01  -0.737654E+02
   936   0.111748E+04   0.206911E+02   0.318188E-01  -0.733549E+02
   937   0.112052E+04   0.203867E+02   0.318370E-01  -0.729201E+02
   938   0.112349E+04   0.200856E+02   0.318550E-01  -0.724614E+02
   939   0.112641E+04   0.197878E+02   0.318730E-01  -0.719787E+02
   940   0.112926E+04   0.194934E+02   0.318908E-01  -0.714723E+02
   941   0.113204E+04   0.192028E+02   0.319085E-01  -0.709424E+02
   942   0.113474E+04   0.189161E+02   0.319261E-01  -0.703890E+02
   943   0.113736E+04   0.186334E+02   0.319435E-01  -0.698122E+02
   944   0.113990E+04   0.183552E+02   0.319607E-01  -0.692121E+02
   945   0.114236E+04   0.180814E+02   0.319778E-01  -0.685888E+02
   946   0.114472E+04   0.178124E+02   0.319946E-01  -0.679423E+02
   947   0.114698E+04   0.175483E+02   0.320113E-01  -0.672725E+02
   948   0.114915E+04   0.172894E+02   0.320277E-01  -0.665796E+02
   949   0.115120E+04   0.170359E+02   0.320439E-01  -0.658638E+02
   950   0.115315E+04   0.167879E+02   0.320599E-01  -0.651248E+02
   951   0.115499E+04   0.165457E+02   0.320756E-01  -0.643630E+02
   952   0.115671E+04   0.163092E+02   0.320910E-01  -0.635791E+02
   953   0.115831E+04   0.160784E+02   0.321061E-01  -0.627741E+02
   954   0.115981E+04   0.158533E+02   0.321210E-01  -0.619486E+02
   955   0.116119E+04   0.156338E+02   0.321355E-01  -0.611037E+02
   956   0.116247E+04   0.154198E+02   0.321498E-01  -0.602401E+02
   957   0.116365E+04   0.152115E+02   0.321637E-01  -0.593588E+02
   958   0.116471E+04   0.150088E+02   0.321772E-01  -0.584602E+02
   959   0.116567E+04   0.148116E+02   0.321904E-01  -0.575452E+02
   960   0.116653E+04   0.146202E+02   0.322033E-01  -0.566145E+02
   961   0.116729E+04   0.144343E+02   0.322157E-01  -0.556687E+02
   962   0.116795E+04   0.142540E+02   0.322278E-01  -0.547086E+02
   963   0.116851E+04   0.140794E+02   0.322395E-01  -0.537349E+02
   964   0.116897E+04   0.139104E+02   0.322508E-01  -0.527484E+02
   965   0.116934E+04   0.137471E+02   0.322616E-01  -0.517498E+02
   966   0.116960E+04   0.135893E+02   0.322720E-01  -0.507401E+02
   967   0.116978E+04   0.134372E+02   0.322820E-01  -0.497198E+02
   968   0.116985E+04   0.132906E+02   0.322915E-01  -0.486899E+02
   969   0.116983E+04   0.131497E+02   0.323006E-01  -0.476511E+02
   970   0.116972E+04   0.130143E+02   0.323092E-01  -0.466043E+02
   971   0.116951E+04   0.128846E+02   0.323173E-01  -0.455501E+02
   972   0.116920E+04   0.127605E+02   0.323249E-01  -0.444892E+02
   973   0.116880E+04   0.126420E+02   0.323321E-01  -0.434224E+02
   974   0.116831E+04   0.125293E+02   0.323387E-01  -0.423504E+02
   975   0.116772E+04   0.124222E+02   0.323448E-01  -0.412739E+02
   976   0.116703E+04   0.123209E+02   0.323504E-01  -0.401938E+02
   977   0.116626E+04   0.122253E+02   0.323554E-01  -0.391104E+02
   978   0.116539E+04   0.121356E+02   0.323599E-01  -0.380249E+02
   979   0.116442E+04   0.120518E+02   0.323639E-01  -0.369378E+02
   980   0.116336E+04   0.119738E+02   0.323673E-01  -0.358499E+02
   981   0.116221E+04   0.119018E+02   0.323702E-01  -0.347620E+02
   982   0.116096E+04   0.118358E+02   0.323725E-01  -0.336748E+02
   983   0.115961E+04   0.117759E+02   0.323742E-01  -0.325891E+02
   984   0.115817E+04   0.117221E+02   0.323754E-01  -0.315056E+02
   985   0.115663E+04   0.116745E+02   0.323759E-01  -0.304251E+02
   986   0.115499E+04   0.116330E+02   0.323759E-01  -0.293485E+02
   987   0.115326E+04   0.115978E+02   0.323753E-01  -0.282765E+02
   988   0.115142E+04   0.115688E+02   0.323741E-01  -0.272101E+02
   989   0.114949E+04   0.115462E+02   0.323724E-01  -0.261499E+02
   990   0.114746E+04   0.115298E+02   0.323700E-01  -0.250968E+02
   991   0.114532E+04   0.115198E+02   0.323670E-01  -0.240516E+02
   992   0.114309E+04   0.115164E+02   0.323634E-01  -0.230150E+02
   993   0.114076E+04   0.115194E+02   0.323592E-01  -0.219878E+02
   994   0.113832E+04   0.115291E+02   0.323544E-01  -0.209705E+02
   995   0.113578E+04   0.115455E+02   0.323490E-01  -0.199640E+02
   996   0.113313E+04   0.115687E+02   0.323430E-01  -0.189689E+02
   997   0.113037E+04   0.115988E+02   0.323364E-01  -0.179859E+02
   998   0.112752E+04   0.116357E+02   0.323292E-01  -0.170157E+02
   999   0.112455E+04   0.116798E+02   0.323213E-01  -0.160589E+02
  1000   0.112147E+04   0.117310E+02   0.323129E-01  -0.151161E+02
  1001   0.111828E+04   0.117892E+02   0.323039E-01  -0.141880E+02
  1002   0.111498E+04   0.118544E+02   0.322942E-01  -0.132745E+02
  1003   0.111157E+04   0.119263E+02   0.322840E-01  -0.123755E+02
  1004   0.110806E+04   0.120047E+02   0.322731E-01  -0.114910E+02
  1005   0.110445E+04   0.120893E+02   0.322617E-01  -0.106208E+02
  1006   0.110074E+04   0.121802E+02   0.322496E-01  -0.976533E+01
  1007   0.109694E+04   0.122771E+02   0.322370E-01  -0.892476E+01
  1008   0.109305E+04   0.123801E+02   0.322238E-01  -0.809956E+01
  1009   0.108907E+04   0.124890E+02   0.322099E-01  -0.728990E+01
  1010   0.108500E+04   0.126039E+02   0.321955E-01  -0.649612E+01
  1011   0.108086E+04   0.127245E+02   0.321806E-01  -0.571849E+01
  1012   0.107664E+04   0.128508E+02   0.321650E-01  -0.495742E+01
  1013   0.107233E+04   0.129826E+02   0.321489E-01  -0.421309E+01
  1014   0.106797E+04   0.131196E+02   0.321322E-01  -0.348556E+01
  1015   0.106353E+04   0.132615E+02   0.321150E-01  -0.277508E+01
  1016   0.105904E+04   0.134080E+02   0.320972E-01  -0.208184E+01
  1017   0.105449E+04   0.135588E+02   0.320788E-01  -0.140604E+01
  1018   0.104988E+04   0.137136E+02   0.320599E-01  -0.747796E+00
  1019   0.104522E+04   0.138723E+02   0.320405E-01  -0.107298E+00
  1020   0.104052E+04   0.140346E+02   0.320205E-01   0.515556E+00
  1021   0.103576E+04   0.142006E+02   0.320000E-01   0.112080E+01
  1022   0.103097E+04   0.143701E+02   0.319790E-01   0.170845E+01
  1023   0.102612E+04   0.145432E+02   0.319575E-01   0.227870E+01
  1024   0.102123E+04   0.147197E+02   0.319354E-01   0.283149E+01
  1025   0.101630E+04   0.148996E+02   0.319129E-01   0.336700E+01
  1026   0.101133E+04   0.150828E+02   0.318898E-01   0.388518E+01
  1027   0.100632E+04   0.152692E+02   0.318663E-01   0.438532E+01
  1028   0.100128E+04   0.154585E+02   0.318423E-01   0.486685E+01
  1029   0.996212E+03   0.156508E+02   0.318179E-01   0.532904E+01
  1030   0.991112E+03   0.158457E+02   0.317929E-01   0.577117E+01
  1031   0.985997E+03   0.160431E+02   0.317675E-01   0.619247E+01
  1032   0.980856E+03   0.162429E+02   0.317417E-01   0.659234E+01
  1033   0.975708E+03   0.164449E+02   0.317154E-01   0.697008E+01
  1034   0.970544E+03   0.166489E+02   0.316887E-01   0.732562E+01
  1035   0.965375E+03   0.168550E+02   0.316616E-01   0.765899E+01
  1036   0.960192E+03   0.170630E+02   0.316341E-01   0.797013E+01
  1037   0.954992E+03   0.172728E+02   0.316061E-01   0.825907E+01
  1038   0.949794E+03   0.174844E+02   0.315778E-01   0.852574E+01
  1039   0.944588E+03   0.176978E+02   0.315491E-01   0.877009E+01
  1040   0.939371E+03   0.179126E+02   0.315200E-01   0.899214E+01
  1041   0.934156E+03   0.181288E+02   0.314906E-01   0.919130E+01
  1042   0.928940E+03   0.183462E+02   0.314608E-01   0.936700E+01
  1043   0.923720E+03   0.185647E+02   0.314306E-01   0.951889E+01
  1044   0.918515E+03   0.187839E+02   0.314001E-01   0.964571E+01
  1045   0.913316E+03   0.190037E+02   0.313693E-01   0.974754E+01
  1046   0.908127E+03   0.192241E+02   0.313382E-01   0.982300E+01
  1047   0.902953E+03   0.194446E+02   0.313068E-01   0.987216E+01
  1048   0.897799E+03   0.196652E+02   0.312750E-01   0.989437E+01
  1049   0.892661E+03   0.198862E+02   0.312431E-01   0.988971E+01
  1050   0.887545E+03   0.201073E+02   0.312108E-01   0.985604E+01
  1051   0.882448E+03   0.203286E+02   0.311783E-01   0.979365E+01
  1052   0.877373E+03   0.205499E+02   0.311455E-01   0.970367E+01
  1053   0.872325E+03   0.207714E+02   0.311125E-01   0.958669E+01
  1054   0.867307E+03   0.209929E+02   0.310793E-01   0.944330E+01
  1055   0.862308E+03   0.212143E+02   0.310458E-01   0.927337E+01
  1056   0.857341E+03   0.214355E+02   0.310122E-01   0.907821E+01
  1057   0.852400E+03   0.216563E+02   0.309784E-01   0.885917E+01
  1058   0.847490E+03   0.218766E+02   0.309444E-01   0.861535E+01
  1059   0.842608E+03   0.220963E+02   0.309102E-01   0.834882E+01
  1060   0.837765E+03   0.223151E+02   0.308759E-01   0.806018E+01
  1061   0.832957E+03   0.225330E+02   0.308415E-01   0.774853E+01
  1062   0.828187E+03   0.227499E+02   0.308069E-01   0.741669E+01
  1063   0.823454E+03   0.229656E+02   0.307722E-01   0.706300E+01
  1064   0.818760E+03   0.231799E+02   0.307374E-01   0.668956E+01
  1065   0.814102E+03   0.233928E+02   0.307025E-01   0.629693E+01
  1066   0.809490E+03   0.236041E+02   0.306676E-01   0.588422E+01
  1067   0.804916E+03   0.238137E+02   0.306325E-01   0.545350E+01
  1068   0.800396E+03   0.240215E+02   0.305975E-01   0.500460E+01
  1069   0.795912E+03   0.242274E+02   0.305623E-01   0.453812E+01
  1070   0.791484E+03   0.244312E+02   0.305272E-01   0.405464E+01
  1071   0.787100E+03   0.246328E+02   0.304920E-01   0.355472E+01
  1072   0.782772E+03   0.248322E+02   0.304568E-01   0.303822E+01
  1073   0.778489E+03   0.250292E+02   0.304217E-01   0.250646E+01
  1074   0.774261E+03   0.252238E+02   0.303865E-01   0.195926E+01
  1075   0.770086E+03   0.254157E+02   0.303514E-01   0.139721E+01
  1076   0.765975E+03   0.256050E+02   0.303163E-01   0.821638E+00
  1077   0.761916E+03   0.257913E+02   0.302813E-01   0.231624E+00
  1078   0.757922E+03   0.259747E+02   0.302464E-01  -0.372251E+00
  1079   0.753981E+03   0.261551E+02   0.302115E-01  -0.988670E+00
  1080   0.750112E+03   0.263322E+02   0.301767E-01  -0.161854E+01
  1081   0.746304E+03   0.265061E+02   0.301420E-01  -0.225981E+01
  1082   0.742560E+03   0.266764E+02   0.301074E-01  -0.291338E+01
  1083   0.738886E+03   0.268432E+02   0.300730E-01  -0.357868E+01
  1084   0.735285E+03   0.270063E+02   0.300386E-01  -0.425514E+01
  1085   0.731752E+03   0.271655E+02   0.300044E-01  -0.494292E+01
  1086   0.728293E+03   0.273207E+02   0.299704E-01  -0.563998E+01
  1087   0.724911E+03   0.274718E+02   0.299365E-01  -0.634796E+01
  1088   0.721602E+03   0.276186E+02   0.299028E-01  -0.706556E+01
  1089   0.718371E+03   0.277611E+02   0.298693E-01  -0.779220E+01
  1090   0.715222E+03   0.278990E+02   0.298360E-01  -0.852806E+01
  1091   0.712158E+03   0.280323E+02   0.298028E-01  -0.927330E+01
  1092   0.709175E+03   0.281608E+02   0.297699E-01  -0.100266E+02
  1093   0.706279E+03   0.282844E+02   0.297372E-01  -0.107889E+02
  1094   0.703472E+03   0.284030E+02   0.297047E-01  -0.115589E+02
  1095   0.700759E+03   0.285164E+02   0.296725E-01  -0.123375E+02
  1096   0.698136E+03   0.286245E+02   0.296405E-01  -0.131234E+02
  1097   0.695615E+03   0.287273E+02   0.296087E-01  -0.139168E+02
  1098   0.693191E+03   0.288244E+02   0.295772E-01  -0.147178E+02
  1099   0.690863E+03   0.289158E+02   0.295460E-01  -0.155259E+02
  1100   0.688648E+03   0.290014E+02   0.295150E-01  -0.163412E+02
  1101   0.686527E+03   0.290808E+02   0.294844E-01  -0.171624E+02
  1102   0.684515E+03   0.291544E+02   0.294540E-01  -0.179901E+02
  1103   0.682598E+03   0.292220E+02   0.294239E-01  -0.188225E+02
  1104   0.680788E+03   0.292839E+02   0.293941E-01  -0.196600E+02
  1105   0.679071E+03   0.293400E+02   0.293646E-01  -0.205019E+02
  1106   0.677446E+03   0.293905E+02   0.293355E-01  -0.213473E+02
  1107   0.675920E+03   0.294353E+02   0.293066E-01  -0.221959E+02
  1108   0.674478E+03   0.294747E+02   0.292781E-01  -0.230471E+02
  1109   0.673133E+03   0.295086E+02   0.292499E-01  -0.239003E+02
  1110   0.671870E+03   0.295372E+02   0.292221E-01  -0.247550E+02
  1111   0.670696E+03   0.295606E+02   0.291946E-01  -0.256106E+02
  1112   0.669603E+03   0.295786E+02   0.291674E-01  -0.264665E+02
  1113   0.668598E+03   0.295915E+02   0.291406E-01  -0.273224E+02
  1114   0.667673E+03   0.295994E+02   0.291141E-01  -0.281776E+02
  1115   0.666827E+03   0.296022E+02   0.290880E-01  -0.290315E+02
  1116   0.666060E+03   0.296000E+02   0.290623E-01  -0.298839E+02
  1117   0.665371E+03   0.295929E+02   0.290370E-01  -0.307339E+02
  1118   0.664759E+03   0.295809E+02   0.290120E-01  -0.315811E+02
  1119   0.664217E+03   0.295641E+02   0.289874E-01  -0.324251E+02
  1120   0.663744E+03   0.295425E+02   0.289631E-01  -0.332651E+02
  1121   0.663347E+03   0.295162E+02   0.289393E-01  -0.341009E+02
  1122   0.663017E+03   0.294852E+02   0.289158E-01  -0.349317E+02
  1123   0.662755E+03   0.294495E+02   0.288927E-01  -0.357572E+02
  1124   0.662567E+03   0.294092E+02   0.288700E-01  -0.365767E+02
  1125   0.662438E+03   0.293644E+02   0.288477E-01  -0.373897E+02
  1126   0.662367E+03   0.293150E+02   0.288258E-01  -0.381959E+02
  1127   0.662368E+03   0.292610E+02   0.288043E-01  -0.389947E+02
  1128   0.662434E+03   0.292027E+02   0.287832E-01  -0.397858E+02
  1129   0.662556E+03   0.291399E+02   0.287624E-01  -0.405686E+02
  1130   0.662750E+03   0.290727E+02   0.287421E-01  -0.413427E+02
  1131   0.662999E+03   0.290011E+02   0.287221E-01  -0.421076E+02
  1132   0.663310E+03   0.289252E+02   0.287026E-01  -0.428628E+02
  1133   0.663683E+03   0.288449E+02   0.286834E-01  -0.436078E+02
  1134   0.664110E+03   0.287603E+02   0.286647E-01  -0.443422E+02
  1135   0.664598E+03   0.286713E+02   0.286463E-01  -0.450653E+02
  1136   0.665147E+03   0.285781E+02   0.286283E-01  -0.457765E+02
  1137   0.665747E+03   0.284805E+02   0.286107E-01  -0.464756E+02
  1138   0.666407E+03   0.283786E+02   0.285936E-01  -0.471619E+02
  1139   0.667126E+03   0.282724E+02   0.285768E-01  -0.478348E+02
  1140   0.667888E+03   0.281619E+02   0.285603E-01  -0.484940E+02
  1141   0.668715E+03   0.280470E+02   0.285443E-01  -0.491390E+02
  1142   0.669592E+03   0.279279E+02   0.285287E-01  -0.497692E+02
  1143   0.670526E+03   0.278044E+02   0.285134E-01  -0.503842E+02
  1144   0.671509E+03   0.276766E+02   0.284985E-01  -0.509834E+02
  1145   0.672547E+03   0.275445E+02   0.284840E-01  -0.515664E+02
  1146   0.673641E+03   0.274080E+02   0.284698E-01  -0.521327E+02
  1147   0.674789E+03   0.272672E+02   0.284561E-01  -0.526817E+02
  1148   0.675985E+03   0.271220E+02   0.284427E-01  -0.532128E+02
  1149   0.677234E+03   0.269723E+02   0.284296E-01  -0.537257E+02
  1150   0.678536E+03   0.268181E+02   0.284169E-01  -0.542197E+02
  1151   0.679891E+03   0.266595E+02   0.284045E-01  -0.546944E+02
  1152   0.681295E+03   0.264967E+02   0.283925E-01  -0.551499E+02
  1153   0.682753E+03   0.263297E+02   0.283809E-01  -0.555863E+02
  1154   0.684246E+03   0.261588E+02   0.283695E-01  -0.560038E+02
  1155   0.685786E+03   0.259840E+02   0.283586E-01  -0.564025E+02
  1156   0.687363E+03   0.258056E+02   0.283479E-01  -0.567826E+02
  1157   0.688980E+03   0.256237E+02   0.283375E-01  -0.571441E+02
  1158   0.690633E+03   0.254386E+02   0.283275E-01  -0.574874E+02
  1159   0.692321E+03   0.252503E+02   0.283178E-01  -0.578126E+02
  1160   0.694039E+03   0.250590E+02   0.283083E-01  -0.581196E+02
  1161   0.695783E+03   0.248649E+02   0.282992E-01  -0.584087E+02
  1162   0.697560E+03   0.246681E+02   0.282903E-01  -0.586798E+02
  1163   0.699356E+03   0.244688E+02   0.282818E-01  -0.589331E+02
  1164   0.701177E+03   0.242671E+02   0.282735E-01  -0.591688E+02
  1165   0.703019E+03   0.240631E+02   0.282655E-01  -0.593869E+02
  1166   0.704872E+03   0.238570E+02   0.282577E-01  -0.595874E+02
  1167   0.706740E+03   0.236490E+02   0.282502E-01  -0.597705E+02
  1168   0.708619E+03   0.234392E+02   0.282429E-01  -0.599361E+02
  1169   0.710513E+03   0.232277E+02   0.282359E-01  -0.600845E+02
  1170   0.712412E+03   0.230145E+02   0.282291E-01  -0.602155E+02
  1171   0.714320E+03   0.228001E+02   0.282225E-01  -0.603294E+02
