#    L    TT             EE             TE             PP             TP          
    75   0.221487E+04   0.539789E+00  -0.138883E+02   0.224242E+07   0.249846E+05
    76   0.224454E+04   0.556591E+00  -0.145517E+02   0.223074E+07   0.246480E+05
    77   0.227442E+04   0.573410E+00  -0.152234E+02   0.221898E+07   0.243168E+05
    78   0.230454E+04   0.590225E+00  -0.159029E+02   0.220716E+07   0.239906E+05
    79   0.233495E+04   0.607014E+00  -0.165902E+02   0.219527E+07   0.236694E+05
    80   0.236571E+04   0.623756E+00  -0.172855E+02   0.218334E+07   0.233529E+05
    81   0.239687E+04   0.640430E+00  -0.179884E+02   0.217136E+07   0.230412E+05
    82   0.242842E+04   0.657019E+00  -0.186976E+02   0.215936E+07   0.227341E+05
    83   0.246031E+04   0.673505E+00  -0.194121E+02   0.214733E+07   0.224316E+05
    84   0.249254E+04   0.689870E+00  -0.201302E+02   0.213529E+07   0.221335E+05
    85   0.252506E+04   0.706096E+00  -0.208508E+02   0.212323E+07   0.218398E+05
    86   0.255785E+04   0.722167E+00  -0.215724E+02   0.211117E+07   0.215504E+05
    87   0.259089E+04   0.738058E+00  -0.222941E+02   0.209912E+07   0.212655E+05
    88   0.262415E+04   0.753747E+00  -0.230150E+02   0.208706E+07   0.209851E+05
    89   0.265764E+04   0.769208E+00  -0.237344E+02   0.207502E+07   0.207093E+05
    90   0.269137E+04   0.784414E+00  -0.244515E+02   0.206299E+07   0.204382E+05
    91   0.272535E+04   0.799341E+00  -0.251657E+02   0.205098E+07   0.201719E+05
    92   0.275956E+04   0.813970E+00  -0.258762E+02   0.203899E+07   0.199104E+05
    93   0.279402E+04   0.828286E+00  -0.265824E+02   0.202703E+07   0.196535E+05
    94   0.282871E+04   0.842273E+00  -0.272838E+02   0.201509E+07   0.194011E+05
    95   0.286363E+04   0.855913E+00  -0.279795E+02   0.200318E+07   0.191531E+05
    96   0.289877E+04   0.869190E+00  -0.286689E+02   0.199129E+07   0.189094E+05
    97   0.293413E+04   0.882087E+00  -0.293512E+02   0.197944E+07   0.186700E+05
    98   0.296969E+04   0.894586E+00  -0.300257E+02   0.196763E+07   0.184346E+05
    99   0.300543E+04   0.906672E+00  -0.306915E+02   0.195585E+07   0.182033E+05
   100   0.304135E+04   0.918330E+00  -0.313480E+02   0.194411E+07   0.179758E+05
   101   0.307745E+04   0.929542E+00  -0.319943E+02   0.193241E+07   0.177522E+05
   102   0.311370E+04   0.940286E+00  -0.326299E+02   0.192075E+07   0.175322E+05
   103   0.315009E+04   0.950558E+00  -0.332536E+02   0.190914E+07   0.173159E+05
   104   0.318661E+04   0.960327E+00  -0.338648E+02   0.189758E+07   0.171030E+05
   105   0.322324E+04   0.969583E+00  -0.344626E+02   0.188606E+07   0.168936E+05
   106   0.325997E+04   0.978309E+00  -0.350462E+02   0.187460E+07   0.166874E+05
   107   0.329678E+04   0.986496E+00  -0.356147E+02   0.186319E+07   0.164844E+05
   108   0.333365E+04   0.994119E+00  -0.361673E+02   0.185184E+07   0.162845E+05
   109   0.337057E+04   0.100117E+01  -0.367030E+02   0.184055E+07   0.160876E+05
   110   0.340752E+04   0.100762E+01  -0.372212E+02   0.182932E+07   0.158935E+05
   111   0.344449E+04   0.101347E+01  -0.377211E+02   0.181816E+07   0.157023E+05
   112   0.348147E+04   0.101871E+01  -0.382018E+02   0.180705E+07   0.155137E+05
   113   0.351845E+04   0.102334E+01  -0.386628E+02   0.179602E+07   0.153279E+05
   114   0.355541E+04   0.102735E+01  -0.391035E+02   0.178504E+07   0.151448E+05
   115   0.359235E+04   0.103076E+01  -0.395231E+02   0.177414E+07   0.149643E+05
   116   0.362926E+04   0.103355E+01  -0.399211E+02   0.176329E+07   0.147864E+05
   117   0.366612E+04   0.103573E+01  -0.402969E+02   0.175252E+07   0.146111E+05
   118   0.370292E+04   0.103730E+01  -0.406496E+02   0.174181E+07   0.144383E+05
   119   0.373965E+04   0.103825E+01  -0.409788E+02   0.173117E+07   0.142681E+05
   120   0.377630E+04   0.103860E+01  -0.412839E+02   0.172060E+07   0.141003E+05
   121   0.381286E+04   0.103834E+01  -0.415640E+02   0.171009E+07   0.139350E+05
   122   0.384930E+04   0.103746E+01  -0.418187E+02   0.169966E+07   0.137721E+05
   123   0.388562E+04   0.103599E+01  -0.420474E+02   0.168929E+07   0.136115E+05
   124   0.392181E+04   0.103391E+01  -0.422493E+02   0.167900E+07   0.134534E+05
   125   0.395785E+04   0.103123E+01  -0.424238E+02   0.166877E+07   0.132975E+05
   126   0.399373E+04   0.102795E+01  -0.425705E+02   0.165862E+07   0.131439E+05
   127   0.402944E+04   0.102409E+01  -0.426885E+02   0.164854E+07   0.129926E+05
   128   0.406495E+04   0.101963E+01  -0.427775E+02   0.163853E+07   0.128435E+05
   129   0.410028E+04   0.101460E+01  -0.428367E+02   0.162859E+07   0.126966E+05
   130   0.413539E+04   0.100898E+01  -0.428654E+02   0.161872E+07   0.125518E+05
   131   0.417026E+04   0.100280E+01  -0.428633E+02   0.160893E+07   0.124092E+05
   132   0.420490E+04   0.996069E+00  -0.428299E+02   0.159922E+07   0.122686E+05
   133   0.423928E+04   0.988809E+00  -0.427649E+02   0.158957E+07   0.121301E+05
   134   0.427339E+04   0.981059E+00  -0.426681E+02   0.158000E+07   0.119936E+05
   135   0.430722E+04   0.972824E+00  -0.425392E+02   0.157050E+07   0.118590E+05
   136   0.434075E+04   0.964139E+00  -0.423779E+02   0.156108E+07   0.117265E+05
   137   0.437397E+04   0.955024E+00  -0.421839E+02   0.155172E+07   0.115958E+05
   138   0.440685E+04   0.945513E+00  -0.419570E+02   0.154244E+07   0.114670E+05
   139   0.443939E+04   0.935626E+00  -0.416969E+02   0.153323E+07   0.113400E+05
   140   0.447158E+04   0.925390E+00  -0.414035E+02   0.152409E+07   0.112148E+05
   141   0.450339E+04   0.914848E+00  -0.410765E+02   0.151502E+07   0.110914E+05
   142   0.453481E+04   0.904011E+00  -0.407157E+02   0.150602E+07   0.109697E+05
   143   0.456584E+04   0.892915E+00  -0.403209E+02   0.149709E+07   0.108497E+05
   144   0.459644E+04   0.881593E+00  -0.398919E+02   0.148823E+07   0.107314E+05
   145   0.462661E+04   0.870066E+00  -0.394283E+02   0.147945E+07   0.106147E+05
   146   0.465631E+04   0.858376E+00  -0.389303E+02   0.147073E+07   0.104995E+05
   147   0.468553E+04   0.846557E+00  -0.383973E+02   0.146208E+07   0.103859E+05
   148   0.471425E+04   0.834637E+00  -0.378292E+02   0.145350E+07   0.102738E+05
   149   0.474245E+04   0.822650E+00  -0.372259E+02   0.144498E+07   0.101632E+05
   150   0.477011E+04   0.810631E+00  -0.365871E+02   0.143654E+07   0.100540E+05
   151   0.479719E+04   0.798614E+00  -0.359127E+02   0.142816E+07   0.994628E+04
   152   0.482371E+04   0.786637E+00  -0.352029E+02   0.141986E+07   0.983991E+04
   153   0.484965E+04   0.774743E+00  -0.344579E+02   0.141162E+07   0.973490E+04
   154   0.487502E+04   0.762976E+00  -0.336780E+02   0.140344E+07   0.963126E+04
   155   0.489980E+04   0.751367E+00  -0.328635E+02   0.139533E+07   0.952896E+04
   156   0.492401E+04   0.739966E+00  -0.320147E+02   0.138729E+07   0.942799E+04
   157   0.494762E+04   0.728803E+00  -0.311317E+02   0.137932E+07   0.932833E+04
   158   0.497064E+04   0.717937E+00  -0.302149E+02   0.137141E+07   0.922997E+04
   159   0.499305E+04   0.707397E+00  -0.292645E+02   0.136356E+07   0.913289E+04
   160   0.501486E+04   0.697236E+00  -0.282809E+02   0.135578E+07   0.903709E+04
   161   0.503603E+04   0.687496E+00  -0.272644E+02   0.134807E+07   0.894254E+04
   162   0.505657E+04   0.678224E+00  -0.262154E+02   0.134042E+07   0.884922E+04
   163   0.507646E+04   0.669476E+00  -0.251339E+02   0.133283E+07   0.875713E+04
   164   0.509568E+04   0.661284E+00  -0.240205E+02   0.132530E+07   0.866626E+04
   165   0.511423E+04   0.653698E+00  -0.228755E+02   0.131784E+07   0.857657E+04
   166   0.513210E+04   0.646770E+00  -0.216992E+02   0.131044E+07   0.848807E+04
   167   0.514929E+04   0.640552E+00  -0.204921E+02   0.130310E+07   0.840073E+04
   168   0.516578E+04   0.635095E+00  -0.192546E+02   0.129583E+07   0.831454E+04
   169   0.518157E+04   0.630452E+00  -0.179872E+02   0.128861E+07   0.822948E+04
   170   0.519665E+04   0.626665E+00  -0.166903E+02   0.128146E+07   0.814555E+04
   171   0.521101E+04   0.623796E+00  -0.153643E+02   0.127437E+07   0.806272E+04
