#    L    TT             EE             TE             PP             TP          
     2   0.982560E+03   0.174523E-01  -0.304966E+00   0.658489E+06   0.336831E+05
     3   0.989708E+03   0.417815E-01   0.363921E+00   0.101728E+07   0.397306E+05
     4   0.991821E+03   0.617984E-01   0.110262E+01   0.132429E+07   0.430587E+05
     5   0.981011E+03   0.714648E-01   0.167340E+01   0.159377E+07   0.449417E+05
     6   0.961950E+03   0.704101E-01   0.206564E+01   0.183016E+07   0.459264E+05
     7   0.940181E+03   0.616389E-01   0.231446E+01   0.203893E+07   0.463362E+05
     8   0.919678E+03   0.493009E-01   0.244932E+01   0.222424E+07   0.463722E+05
     9   0.902142E+03   0.370453E-01   0.249039E+01   0.238950E+07   0.461536E+05
    10   0.887655E+03   0.271585E-01   0.245741E+01   0.253753E+07   0.457517E+05
    11   0.875784E+03   0.204284E-01   0.236944E+01   0.267051E+07   0.452207E+05
    12   0.866276E+03   0.165061E-01   0.224394E+01   0.279030E+07   0.446086E+05
    13   0.859113E+03   0.144663E-01   0.209697E+01   0.289845E+07   0.439501E+05
    14   0.854278E+03   0.133231E-01   0.194229E+01   0.299624E+07   0.432636E+05
    15   0.851587E+03   0.123554E-01   0.179262E+01   0.308483E+07   0.425578E+05
    16   0.851349E+03   0.111975E-01   0.166104E+01   0.316514E+07   0.418404E+05
    17   0.851461E+03   0.985403E-02   0.154682E+01   0.323796E+07   0.411289E+05
    18   0.849950E+03   0.843148E-02   0.144958E+01   0.330404E+07   0.404380E+05
    19   0.850976E+03   0.713658E-02   0.137870E+01   0.336399E+07   0.397615E+05
    20   0.855972E+03   0.614374E-02   0.133378E+01   0.341839E+07   0.390903E+05
    21   0.863039E+03   0.547869E-02   0.131233E+01   0.346769E+07   0.384234E+05
    22   0.869092E+03   0.513442E-02   0.130711E+01   0.351233E+07   0.377626E+05
    23   0.874231E+03   0.504927E-02   0.131733E+01   0.355271E+07   0.371110E+05
    24   0.879894E+03   0.515834E-02   0.134240E+01   0.358916E+07   0.364720E+05
    25   0.886268E+03   0.540724E-02   0.137162E+01   0.362200E+07   0.358473E+05
    26   0.892683E+03   0.576259E-02   0.140505E+01   0.365152E+07   0.352371E+05
    27   0.899485E+03   0.623986E-02   0.144287E+01   0.367794E+07   0.346381E+05
    28   0.906492E+03   0.684193E-02   0.148064E+01   0.370152E+07   0.340469E+05
    29   0.913699E+03   0.757116E-02   0.152447E+01   0.372245E+07   0.334651E+05
    30   0.921362E+03   0.842696E-02   0.156762E+01   0.374094E+07   0.328955E+05
    31   0.928823E+03   0.938845E-02   0.161555E+01   0.375715E+07   0.323413E+05
    32   0.936814E+03   0.104625E-01   0.165844E+01   0.377124E+07   0.318050E+05
    33   0.944796E+03   0.116203E-01   0.169767E+01   0.378337E+07   0.312849E+05
    34   0.952767E+03   0.128945E-01   0.173844E+01   0.379364E+07   0.307782E+05
    35   0.961409E+03   0.142633E-01   0.177310E+01   0.380222E+07   0.302819E+05
    36   0.969883E+03   0.157249E-01   0.181231E+01   0.380923E+07   0.297936E+05
    37   0.978541E+03   0.173047E-01   0.184914E+01   0.381469E+07   0.293147E+05
    38   0.987318E+03   0.189981E-01   0.188424E+01   0.381865E+07   0.288471E+05
    39   0.996177E+03   0.208011E-01   0.191679E+01   0.382137E+07   0.283920E+05
    40   0.100516E+04   0.227125E-01   0.194454E+01   0.382316E+07   0.279507E+05
    41   0.101427E+04   0.247332E-01   0.196595E+01   0.382428E+07   0.275238E+05
    42   0.102353E+04   0.268724E-01   0.198211E+01   0.382470E+07   0.271103E+05
    43   0.103294E+04   0.291413E-01   0.199440E+01   0.382436E+07   0.267085E+05
    44   0.104253E+04   0.315490E-01   0.200256E+01   0.382318E+07   0.263170E+05
    45   0.105235E+04   0.341016E-01   0.200606E+01   0.382108E+07   0.259341E+05
    46   0.106235E+04   0.368011E-01   0.200485E+01   0.381799E+07   0.255583E+05
    47   0.107243E+04   0.396443E-01   0.199901E+01   0.381384E+07   0.251880E+05
    48   0.108248E+04   0.426210E-01   0.198855E+01   0.380857E+07   0.248220E+05
    49   0.109245E+04   0.457263E-01   0.197314E+01   0.380229E+07   0.244606E+05
    50   0.110238E+04   0.489674E-01   0.195248E+01   0.379509E+07   0.241044E+05
    51   0.111232E+04   0.523525E-01   0.192653E+01   0.378711E+07   0.237539E+05
    52   0.112225E+04   0.558884E-01   0.189602E+01   0.377846E+07   0.234099E+05
    53   0.113214E+04   0.595779E-01   0.186165E+01   0.376925E+07   0.230728E+05
    54   0.114202E+04   0.634247E-01   0.182329E+01   0.375960E+07   0.227433E+05
    55   0.115192E+04   0.674334E-01   0.178039E+01   0.374962E+07   0.224218E+05
    56   0.116199E+04   0.716000E-01   0.173168E+01   0.373932E+07   0.221082E+05
    57   0.117233E+04   0.759231E-01   0.167589E+01   0.372871E+07   0.218019E+05
    58   0.118289E+04   0.804041E-01   0.161245E+01   0.371778E+07   0.215025E+05
    59   0.119358E+04   0.850451E-01   0.154105E+01   0.370654E+07   0.212098E+05
    60   0.120438E+04   0.898409E-01   0.146183E+01   0.369500E+07   0.209231E+05
    61   0.121528E+04   0.947862E-01   0.137496E+01   0.368315E+07   0.206422E+05
    62   0.122627E+04   0.998777E-01   0.128059E+01   0.367101E+07   0.203667E+05
    63   0.123732E+04   0.105120E+00   0.117915E+01   0.365858E+07   0.200964E+05
    64   0.124836E+04   0.110520E+00   0.107115E+01   0.364589E+07   0.198310E+05
    65   0.125939E+04   0.116084E+00   0.957045E+00   0.363296E+07   0.195706E+05
    66   0.127040E+04   0.121816E+00   0.837077E+00   0.361982E+07   0.193149E+05
    67   0.128141E+04   0.127720E+00   0.711424E+00   0.360648E+07   0.190639E+05
    68   0.129245E+04   0.133800E+00   0.580262E+00   0.359296E+07   0.188172E+05
    69   0.130352E+04   0.140060E+00   0.443591E+00   0.357929E+07   0.185749E+05
    70   0.131470E+04   0.146498E+00   0.300647E+00   0.356547E+07   0.183370E+05
    71   0.132604E+04   0.153116E+00   0.150484E+00   0.355153E+07   0.181036E+05
    72   0.133761E+04   0.159912E+00  -0.782021E-02   0.353745E+07   0.178747E+05
    73   0.134944E+04   0.166885E+00  -0.174967E+00   0.352327E+07   0.176505E+05
    74   0.136146E+04   0.174028E+00  -0.350586E+00   0.350897E+07   0.174310E+05
    75   0.137360E+04   0.181331E+00  -0.533975E+00   0.349459E+07   0.172163E+05
    76   0.138576E+04   0.188785E+00  -0.724488E+00   0.348012E+07   0.170064E+05
    77   0.139784E+04   0.196390E+00  -0.921186E+00   0.346557E+07   0.168010E+05
    78   0.140989E+04   0.204147E+00  -0.112428E+01   0.345095E+07   0.165998E+05
    79   0.142199E+04   0.212056E+00  -0.133427E+01   0.343628E+07   0.164023E+05
    80   0.143422E+04   0.220118E+00  -0.155182E+01   0.342155E+07   0.162083E+05
    81   0.144664E+04   0.228333E+00  -0.177721E+01   0.340677E+07   0.160172E+05
    82   0.145921E+04   0.236704E+00  -0.200998E+01   0.339197E+07   0.158288E+05
    83   0.147189E+04   0.245232E+00  -0.224977E+01   0.337713E+07   0.156428E+05
    84   0.148465E+04   0.253913E+00  -0.249626E+01   0.336227E+07   0.154592E+05
    85   0.149749E+04   0.262744E+00  -0.274960E+01   0.334739E+07   0.152780E+05
    86   0.151042E+04   0.271724E+00  -0.300958E+01   0.333249E+07   0.150993E+05
    87   0.152343E+04   0.280849E+00  -0.327619E+01   0.331759E+07   0.149232E+05
    88   0.153651E+04   0.290114E+00  -0.354944E+01   0.330268E+07   0.147498E+05
    89   0.154969E+04   0.299517E+00  -0.382940E+01   0.328778E+07   0.145792E+05
    90   0.156301E+04   0.309048E+00  -0.411626E+01   0.327287E+07   0.144115E+05
    91   0.157645E+04   0.318708E+00  -0.440981E+01   0.325798E+07   0.142466E+05
    92   0.159002E+04   0.328490E+00  -0.471012E+01   0.324310E+07   0.140847E+05
    93   0.160373E+04   0.338393E+00  -0.501694E+01   0.322824E+07   0.139257E+05
    94   0.161755E+04   0.348413E+00  -0.533033E+01   0.321339E+07   0.137698E+05
    95   0.163150E+04   0.358547E+00  -0.565004E+01   0.319857E+07   0.136169E+05
    96   0.164556E+04   0.368792E+00  -0.597592E+01   0.318378E+07   0.134670E+05
    97   0.165972E+04   0.379142E+00  -0.630781E+01   0.316901E+07   0.133202E+05
    98   0.167400E+04   0.389592E+00  -0.664561E+01   0.315429E+07   0.131763E+05
    99   0.168839E+04   0.400136E+00  -0.698919E+01   0.313959E+07   0.130350E+05
   100   0.170289E+04   0.410772E+00  -0.733840E+01   0.312493E+07   0.128962E+05
   101   0.171752E+04   0.421492E+00  -0.769308E+01   0.311032E+07   0.127597E+05
   102   0.173227E+04   0.432283E+00  -0.805332E+01   0.309574E+07   0.126251E+05
   103   0.174714E+04   0.443155E+00  -0.841867E+01   0.308121E+07   0.124924E+05
   104   0.176214E+04   0.454086E+00  -0.878914E+01   0.306672E+07   0.123612E+05
   105   0.177726E+04   0.465081E+00  -0.916460E+01   0.305228E+07   0.122317E+05
   106   0.179249E+04   0.476138E+00  -0.954484E+01   0.303789E+07   0.121039E+05
   107   0.180785E+04   0.487261E+00  -0.992990E+01   0.302355E+07   0.119777E+05
   108   0.182331E+04   0.498440E+00  -0.103196E+02   0.300927E+07   0.118533E+05
   109   0.183890E+04   0.509681E+00  -0.107139E+02   0.299504E+07   0.117306E+05
   110   0.185460E+04   0.520973E+00  -0.111126E+02   0.298087E+07   0.116097E+05
   111   0.187040E+04   0.532319E+00  -0.115157E+02   0.296676E+07   0.114906E+05
   112   0.188633E+04   0.543716E+00  -0.119230E+02   0.295272E+07   0.113733E+05
   113   0.190237E+04   0.555144E+00  -0.123342E+02   0.293874E+07   0.112578E+05
   114   0.191853E+04   0.566589E+00  -0.127491E+02   0.292481E+07   0.111440E+05
   115   0.193480E+04   0.578053E+00  -0.131675E+02   0.291096E+07   0.110320E+05
   116   0.195120E+04   0.589523E+00  -0.135893E+02   0.289716E+07   0.109216E+05
   117   0.196771E+04   0.600979E+00  -0.140141E+02   0.288343E+07   0.108128E+05
   118   0.198435E+04   0.612423E+00  -0.144417E+02   0.286976E+07   0.107057E+05
   119   0.200110E+04   0.623841E+00  -0.148720E+02   0.285616E+07   0.106002E+05
   120   0.201797E+04   0.635229E+00  -0.153048E+02   0.284262E+07   0.104962E+05
   121   0.203497E+04   0.646572E+00  -0.157398E+02   0.282914E+07   0.103938E+05
   122   0.205208E+04   0.657866E+00  -0.161768E+02   0.281573E+07   0.102929E+05
   123   0.206930E+04   0.669105E+00  -0.166157E+02   0.280239E+07   0.101935E+05
   124   0.208665E+04   0.680276E+00  -0.170561E+02   0.278911E+07   0.100955E+05
   125   0.210411E+04   0.691380E+00  -0.174980E+02   0.277590E+07   0.999899E+04
   126   0.212168E+04   0.702406E+00  -0.179411E+02   0.276276E+07   0.990383E+04
   127   0.213937E+04   0.713354E+00  -0.183853E+02   0.274969E+07   0.981004E+04
   128   0.215716E+04   0.724212E+00  -0.188304E+02   0.273668E+07   0.971759E+04
   129   0.217508E+04   0.734982E+00  -0.192763E+02   0.272374E+07   0.962645E+04
   130   0.219310E+04   0.745650E+00  -0.197226E+02   0.271087E+07   0.953659E+04
   131   0.221122E+04   0.756219E+00  -0.201692E+02   0.269807E+07   0.944798E+04
   132   0.222946E+04   0.766690E+00  -0.206161E+02   0.268533E+07   0.936058E+04
   133   0.224780E+04   0.777050E+00  -0.210630E+02   0.267267E+07   0.927439E+04
   134   0.226625E+04   0.787316E+00  -0.215098E+02   0.266008E+07   0.918936E+04
   135   0.228479E+04   0.797468E+00  -0.219564E+02   0.264756E+07   0.910546E+04
   136   0.230344E+04   0.807515E+00  -0.224026E+02   0.263511E+07   0.902267E+04
   137   0.232219E+04   0.817451E+00  -0.228481E+02   0.262273E+07   0.894096E+04
   138   0.234104E+04   0.827286E+00  -0.232931E+02   0.261042E+07   0.886030E+04
   139   0.235998E+04   0.837011E+00  -0.237373E+02   0.259818E+07   0.878067E+04
   140   0.237902E+04   0.846615E+00  -0.241804E+02   0.258602E+07   0.870204E+04
   141   0.239815E+04   0.856097E+00  -0.246221E+02   0.257392E+07   0.862441E+04
   142   0.241738E+04   0.865429E+00  -0.250621E+02   0.256190E+07   0.854776E+04
   143   0.243670E+04   0.874603E+00  -0.255000E+02   0.254995E+07   0.847208E+04
   144   0.245610E+04   0.883613E+00  -0.259355E+02   0.253807E+07   0.839736E+04
   145   0.247558E+04   0.892435E+00  -0.263682E+02   0.252626E+07   0.832358E+04
   146   0.249514E+04   0.901070E+00  -0.267980E+02   0.251452E+07   0.825074E+04
   147   0.251476E+04   0.909512E+00  -0.272243E+02   0.250285E+07   0.817881E+04
   148   0.253444E+04   0.917745E+00  -0.276469E+02   0.249125E+07   0.810779E+04
   149   0.255417E+04   0.925763E+00  -0.280654E+02   0.247972E+07   0.803766E+04
   150   0.257394E+04   0.933558E+00  -0.284796E+02   0.246826E+07   0.796841E+04
   151   0.259374E+04   0.941124E+00  -0.288891E+02   0.245687E+07   0.790003E+04
   152   0.261358E+04   0.948452E+00  -0.292938E+02   0.244554E+07   0.783250E+04
   153   0.263346E+04   0.955544E+00  -0.296934E+02   0.243429E+07   0.776582E+04
   154   0.265338E+04   0.962399E+00  -0.300880E+02   0.242310E+07   0.769996E+04
   155   0.267334E+04   0.969003E+00  -0.304771E+02   0.241198E+07   0.763492E+04
   156   0.269335E+04   0.975364E+00  -0.308608E+02   0.240092E+07   0.757068E+04
   157   0.271341E+04   0.981467E+00  -0.312387E+02   0.238993E+07   0.750723E+04
   158   0.273352E+04   0.987328E+00  -0.316109E+02   0.237901E+07   0.744457E+04
   159   0.275368E+04   0.992931E+00  -0.319771E+02   0.236816E+07   0.738266E+04
   160   0.277389E+04   0.998284E+00  -0.323372E+02   0.235737E+07   0.732151E+04
   161   0.279413E+04   0.100339E+01  -0.326912E+02   0.234665E+07   0.726109E+04
   162   0.281440E+04   0.100824E+01  -0.330389E+02   0.233599E+07   0.720140E+04
   163   0.283471E+04   0.101286E+01  -0.333800E+02   0.232540E+07   0.714243E+04
   164   0.285503E+04   0.101724E+01  -0.337148E+02   0.231487E+07   0.708415E+04
   165   0.287537E+04   0.102137E+01  -0.340429E+02   0.230441E+07   0.702657E+04
   166   0.289573E+04   0.102527E+01  -0.343643E+02   0.229401E+07   0.696965E+04
   167   0.291611E+04   0.102894E+01  -0.346790E+02   0.228368E+07   0.691340E+04
   168   0.293650E+04   0.103238E+01  -0.349868E+02   0.227341E+07   0.685781E+04
   169   0.295690E+04   0.103557E+01  -0.352871E+02   0.226321E+07   0.680285E+04
   170   0.297731E+04   0.103850E+01  -0.355798E+02   0.225306E+07   0.674853E+04
   171   0.299772E+04   0.104118E+01  -0.358644E+02   0.224298E+07   0.669484E+04
   172   0.301813E+04   0.104358E+01  -0.361405E+02   0.223296E+07   0.664176E+04
   173   0.303853E+04   0.104571E+01  -0.364079E+02   0.222301E+07   0.658929E+04
   174   0.305892E+04   0.104754E+01  -0.366663E+02   0.221311E+07   0.653742E+04
   175   0.307931E+04   0.104910E+01  -0.369154E+02   0.220328E+07   0.648613E+04
   176   0.309967E+04   0.105036E+01  -0.371550E+02   0.219350E+07   0.643543E+04
   177   0.312002E+04   0.105133E+01  -0.373847E+02   0.218379E+07   0.638530E+04
   178   0.314033E+04   0.105199E+01  -0.376044E+02   0.217414E+07   0.633572E+04
   179   0.316061E+04   0.105235E+01  -0.378136E+02   0.216454E+07   0.628670E+04
   180   0.318087E+04   0.105240E+01  -0.380124E+02   0.215501E+07   0.623822E+04
   181   0.320108E+04   0.105215E+01  -0.382005E+02   0.214554E+07   0.619028E+04
   182   0.322126E+04   0.105159E+01  -0.383777E+02   0.213612E+07   0.614286E+04
   183   0.324139E+04   0.105072E+01  -0.385439E+02   0.212676E+07   0.609596E+04
   184   0.326148E+04   0.104954E+01  -0.386990E+02   0.211746E+07   0.604956E+04
   185   0.328152E+04   0.104805E+01  -0.388427E+02   0.210822E+07   0.600366E+04
   186   0.330151E+04   0.104626E+01  -0.389749E+02   0.209903E+07   0.595825E+04
   187   0.332145E+04   0.104415E+01  -0.390956E+02   0.208990E+07   0.591332E+04
   188   0.334133E+04   0.104173E+01  -0.392046E+02   0.208083E+07   0.586885E+04
   189   0.336114E+04   0.103901E+01  -0.393020E+02   0.207181E+07   0.582485E+04
   190   0.338090E+04   0.103600E+01  -0.393875E+02   0.206285E+07   0.578130E+04
   191   0.340059E+04   0.103268E+01  -0.394614E+02   0.205394E+07   0.573819E+04
   192   0.342021E+04   0.102906E+01  -0.395233E+02   0.204509E+07   0.569552E+04
   193   0.343975E+04   0.102516E+01  -0.395732E+02   0.203629E+07   0.565327E+04
   194   0.345922E+04   0.102096E+01  -0.396114E+02   0.202755E+07   0.561143E+04
   195   0.347862E+04   0.101648E+01  -0.396376E+02   0.201886E+07   0.557000E+04
   196   0.349794E+04   0.101172E+01  -0.396519E+02   0.201022E+07   0.552897E+04
   197   0.351719E+04   0.100670E+01  -0.396539E+02   0.200164E+07   0.548835E+04
   198   0.353635E+04   0.100142E+01  -0.396435E+02   0.199311E+07   0.544811E+04
   199   0.355541E+04   0.995903E+00  -0.396204E+02   0.198463E+07   0.540827E+04
   200   0.357437E+04   0.990148E+00  -0.395846E+02   0.197620E+07   0.536881E+04
   201   0.359323E+04   0.984169E+00  -0.395358E+02   0.196783E+07   0.532974E+04
   202   0.361197E+04   0.977976E+00  -0.394739E+02   0.195951E+07   0.529104E+04
   203   0.363057E+04   0.971581E+00  -0.393988E+02   0.195123E+07   0.525272E+04
   204   0.364903E+04   0.964994E+00  -0.393102E+02   0.194301E+07   0.521477E+04
   205   0.366733E+04   0.958225E+00  -0.392081E+02   0.193484E+07   0.517719E+04
   206   0.368546E+04   0.951285E+00  -0.390924E+02   0.192671E+07   0.513997E+04
   207   0.370342E+04   0.944186E+00  -0.389628E+02   0.191864E+07   0.510312E+04
   208   0.372119E+04   0.936937E+00  -0.388195E+02   0.191062E+07   0.506662E+04
   209   0.373879E+04   0.929548E+00  -0.386623E+02   0.190264E+07   0.503047E+04
   210   0.375623E+04   0.922032E+00  -0.384912E+02   0.189471E+07   0.499467E+04
   211   0.377349E+04   0.914399E+00  -0.383064E+02   0.188683E+07   0.495921E+04
   212   0.379059E+04   0.906658E+00  -0.381077E+02   0.187900E+07   0.492410E+04
   213   0.380754E+04   0.898822E+00  -0.378952E+02   0.187122E+07   0.488932E+04
   214   0.382433E+04   0.890901E+00  -0.376688E+02   0.186348E+07   0.485487E+04
   215   0.384096E+04   0.882898E+00  -0.374287E+02   0.185579E+07   0.482076E+04
   216   0.385743E+04   0.874834E+00  -0.371748E+02   0.184814E+07   0.478697E+04
   217   0.387372E+04   0.866712E+00  -0.369072E+02   0.184054E+07   0.475350E+04
   218   0.388983E+04   0.858535E+00  -0.366258E+02   0.183299E+07   0.472035E+04
   219   0.390577E+04   0.850322E+00  -0.363309E+02   0.182548E+07   0.468752E+04
   220   0.392150E+04   0.842078E+00  -0.360223E+02   0.181802E+07   0.465499E+04
   221   0.393705E+04   0.833804E+00  -0.357002E+02   0.181060E+07   0.462277E+04
   222   0.395239E+04   0.825521E+00  -0.353645E+02   0.180322E+07   0.459085E+04
   223   0.396754E+04   0.817224E+00  -0.350155E+02   0.179589E+07   0.455924E+04
   224   0.398249E+04   0.808925E+00  -0.346532E+02   0.178860E+07   0.452791E+04
   225   0.399725E+04   0.800619E+00  -0.342777E+02   0.178136E+07   0.449688E+04
   226   0.401180E+04   0.792326E+00  -0.338892E+02   0.177415E+07   0.446614E+04
   227   0.402615E+04   0.784048E+00  -0.334877E+02   0.176699E+07   0.443568E+04
   228   0.404030E+04   0.775782E+00  -0.330734E+02   0.175987E+07   0.440549E+04
   229   0.405426E+04   0.767540E+00  -0.326463E+02   0.175279E+07   0.437559E+04
   230   0.406802E+04   0.759328E+00  -0.322066E+02   0.174576E+07   0.434595E+04
   231   0.408156E+04   0.751146E+00  -0.317543E+02   0.173876E+07   0.431659E+04
   232   0.409491E+04   0.743020E+00  -0.312892E+02   0.173181E+07   0.428749E+04
   233   0.410803E+04   0.734970E+00  -0.308113E+02   0.172489E+07   0.425866E+04
   234   0.412092E+04   0.727005E+00  -0.303205E+02   0.171802E+07   0.423008E+04
   235   0.413360E+04   0.719146E+00  -0.298167E+02   0.171118E+07   0.420177E+04
   236   0.414602E+04   0.711409E+00  -0.292998E+02   0.170439E+07   0.417371E+04
   237   0.415822E+04   0.703792E+00  -0.287699E+02   0.169763E+07   0.414590E+04
   238   0.417017E+04   0.696313E+00  -0.282268E+02   0.169091E+07   0.411834E+04
   239   0.418188E+04   0.688975E+00  -0.276705E+02   0.168423E+07   0.409103E+04
   240   0.419333E+04   0.681805E+00  -0.271010E+02   0.167759E+07   0.406396E+04
   241   0.420452E+04   0.674805E+00  -0.265182E+02   0.167099E+07   0.403713E+04
   242   0.421545E+04   0.667981E+00  -0.259220E+02   0.166442E+07   0.401054E+04
   243   0.422612E+04   0.661342E+00  -0.253126E+02   0.165790E+07   0.398419E+04
   244   0.423652E+04   0.654892E+00  -0.246896E+02   0.165141E+07   0.395807E+04
   245   0.424665E+04   0.648644E+00  -0.240531E+02   0.164495E+07   0.393218E+04
   246   0.425652E+04   0.642584E+00  -0.234030E+02   0.163854E+07   0.390651E+04
   247   0.426610E+04   0.636732E+00  -0.227392E+02   0.163216E+07   0.388107E+04
   248   0.427542E+04   0.631092E+00  -0.220618E+02   0.162581E+07   0.385585E+04
   249   0.428446E+04   0.625652E+00  -0.213705E+02   0.161951E+07   0.383085E+04
   250   0.429323E+04   0.620430E+00  -0.206655E+02   0.161323E+07   0.380606E+04
   251   0.430170E+04   0.615401E+00  -0.199468E+02   0.160700E+07   0.378149E+04
   252   0.430988E+04   0.610576E+00  -0.192142E+02   0.160079E+07   0.375713E+04
   253   0.431776E+04   0.605943E+00  -0.184679E+02   0.159463E+07   0.373297E+04
   254   0.432535E+04   0.601507E+00  -0.177079E+02   0.158849E+07   0.370902E+04
   255   0.433263E+04   0.597248E+00  -0.169341E+02   0.158239E+07   0.368527E+04
   256   0.433960E+04   0.593170E+00  -0.161466E+02   0.157633E+07   0.366172E+04
   257   0.434625E+04   0.589262E+00  -0.153450E+02   0.157030E+07   0.363836E+04
   258   0.435261E+04   0.585506E+00  -0.145298E+02   0.156430E+07   0.361520E+04
   259   0.435866E+04   0.581904E+00  -0.136996E+02   0.155834E+07   0.359223E+04
   260   0.436443E+04   0.578439E+00  -0.128560E+02   0.155240E+07   0.356944E+04
   261   0.436990E+04   0.575099E+00  -0.119973E+02   0.154650E+07   0.354684E+04
   262   0.437509E+04   0.571872E+00  -0.111242E+02   0.154064E+07   0.352442E+04
   263   0.437999E+04   0.568748E+00  -0.102361E+02   0.153480E+07   0.350218E+04
   264   0.438461E+04   0.565709E+00  -0.933347E+01   0.152900E+07   0.348012E+04
   265   0.438894E+04   0.562740E+00  -0.841507E+01   0.152322E+07   0.345823E+04
   266   0.439298E+04   0.559887E+00  -0.748300E+01   0.151748E+07   0.343651E+04
   267   0.439672E+04   0.557201E+00  -0.653804E+01   0.151177E+07   0.341496E+04
   268   0.440018E+04   0.554740E+00  -0.557952E+01   0.150609E+07   0.339358E+04
   269   0.440332E+04   0.552563E+00  -0.460971E+01   0.150045E+07   0.337237E+04
   270   0.440615E+04   0.550713E+00  -0.362791E+01   0.149483E+07   0.335132E+04
   271   0.440869E+04   0.549247E+00  -0.263641E+01   0.148924E+07   0.333043E+04
   272   0.441091E+04   0.548217E+00  -0.163452E+01   0.148368E+07   0.330971E+04
   273   0.441284E+04   0.547652E+00  -0.623778E+00   0.147815E+07   0.328914E+04
   274   0.441446E+04   0.547616E+00   0.396515E+00   0.147266E+07   0.326873E+04
   275   0.441578E+04   0.548147E+00   0.142407E+01   0.146719E+07   0.324848E+04
   276   0.441680E+04   0.549294E+00   0.245959E+01   0.146175E+07   0.322838E+04
   277   0.441752E+04   0.551101E+00   0.350153E+01   0.145634E+07   0.320844E+04
   278   0.441794E+04   0.553611E+00   0.454910E+01   0.145096E+07   0.318865E+04
   279   0.441806E+04   0.556853E+00   0.560298E+01   0.144561E+07   0.316900E+04
   280   0.441788E+04   0.560863E+00   0.666165E+01   0.144029E+07   0.314951E+04
   281   0.441740E+04   0.565692E+00   0.772504E+01   0.143499E+07   0.313016E+04
   282   0.441663E+04   0.571360E+00   0.879237E+01   0.142973E+07   0.311095E+04
   283   0.441556E+04   0.577912E+00   0.986284E+01   0.142449E+07   0.309189E+04
   284   0.441419E+04   0.585382E+00   0.109357E+02   0.141928E+07   0.307297E+04
   285   0.441252E+04   0.593800E+00   0.120108E+02   0.141410E+07   0.305419E+04
   286   0.441056E+04   0.603201E+00   0.130881E+02   0.140894E+07   0.303554E+04
   287   0.440831E+04   0.613600E+00   0.141669E+02   0.140382E+07   0.301703E+04
   288   0.440576E+04   0.625038E+00   0.152456E+02   0.139872E+07   0.299866E+04
   289   0.440291E+04   0.637539E+00   0.163257E+02   0.139365E+07   0.298042E+04
   290   0.439978E+04   0.651129E+00   0.174048E+02   0.138860E+07   0.296231E+04
   291   0.439637E+04   0.665853E+00   0.184837E+02   0.138358E+07   0.294432E+04
   292   0.439265E+04   0.681642E+00   0.195616E+02   0.137859E+07   0.292647E+04
   293   0.438865E+04   0.698636E+00   0.206383E+02   0.137363E+07   0.290874E+04
   294   0.438436E+04   0.716827E+00   0.217124E+02   0.136869E+07   0.289113E+04
   295   0.437977E+04   0.736132E+00   0.227846E+02   0.136378E+07   0.287365E+04
   296   0.437489E+04   0.756690E+00   0.238541E+02   0.135889E+07   0.285628E+04
   297   0.436972E+04   0.778419E+00   0.249193E+02   0.135403E+07   0.283904E+04
   298   0.436425E+04   0.801384E+00   0.259809E+02   0.134919E+07   0.282191E+04
   299   0.435850E+04   0.825577E+00   0.270389E+02   0.134438E+07   0.280490E+04
   300   0.435246E+04   0.850990E+00   0.280925E+02   0.133960E+07   0.278800E+04
   301   0.434613E+04   0.877761E+00   0.291416E+02   0.133484E+07   0.277122E+04
   302   0.433952E+04   0.905734E+00   0.301862E+02   0.133011E+07   0.275454E+04
   303   0.433262E+04   0.935049E+00   0.312262E+02   0.132540E+07   0.273797E+04
   304   0.432545E+04   0.965696E+00   0.322616E+02   0.132071E+07   0.272151E+04
   305   0.431801E+04   0.997669E+00   0.332915E+02   0.131605E+07   0.270516E+04
   306   0.431028E+04   0.103103E+01   0.343160E+02   0.131141E+07   0.268891E+04
   307   0.430229E+04   0.106570E+01   0.353350E+02   0.130680E+07   0.267276E+04
   308   0.429402E+04   0.110174E+01   0.363483E+02   0.130221E+07   0.265671E+04
   309   0.428548E+04   0.113915E+01   0.373561E+02   0.129765E+07   0.264076E+04
   310   0.427666E+04   0.117784E+01   0.383582E+02   0.129310E+07   0.262490E+04
   311   0.426757E+04   0.121795E+01   0.393530E+02   0.128858E+07   0.260914E+04
   312   0.425821E+04   0.125940E+01   0.403421E+02   0.128409E+07   0.259348E+04
   313   0.424858E+04   0.130225E+01   0.413246E+02   0.127962E+07   0.257790E+04
   314   0.423868E+04   0.134642E+01   0.423005E+02   0.127517E+07   0.256242E+04
   315   0.422850E+04   0.139190E+01   0.432696E+02   0.127074E+07   0.254702E+04
   316   0.421805E+04   0.143884E+01   0.442321E+02   0.126634E+07   0.253171E+04
   317   0.420734E+04   0.148707E+01   0.451885E+02   0.126195E+07   0.251648E+04
   318   0.419636E+04   0.153667E+01   0.461381E+02   0.125759E+07   0.250134E+04
   319   0.418511E+04   0.158761E+01   0.470808E+02   0.125325E+07   0.248628E+04
   320   0.417359E+04   0.163998E+01   0.480173E+02   0.124894E+07   0.247130E+04
   321   0.416181E+04   0.169367E+01   0.489476E+02   0.124464E+07   0.245639E+04
