#    L    TT             EE             TE             PP             TP          
    75   0.318535E+04   0.323961E+00  -0.114071E+02   0.149138E+07   0.822524E+04
    76   0.323214E+04   0.335975E+00  -0.119826E+02   0.147008E+07   0.807675E+04
    77   0.327913E+04   0.348164E+00  -0.125687E+02   0.144900E+07   0.793397E+04
    78   0.332626E+04   0.360522E+00  -0.131650E+02   0.142816E+07   0.779618E+04
    79   0.337353E+04   0.373046E+00  -0.137713E+02   0.140755E+07   0.766267E+04
    80   0.342091E+04   0.385729E+00  -0.143874E+02   0.138717E+07   0.753271E+04
    81   0.346839E+04   0.398566E+00  -0.150130E+02   0.136704E+07   0.740571E+04
    82   0.351600E+04   0.411549E+00  -0.156481E+02   0.134715E+07   0.728148E+04
    83   0.356376E+04   0.424666E+00  -0.162926E+02   0.132751E+07   0.715995E+04
    84   0.361171E+04   0.437908E+00  -0.169462E+02   0.130811E+07   0.704108E+04
    85   0.365986E+04   0.451264E+00  -0.176089E+02   0.128895E+07   0.692478E+04
    86   0.370825E+04   0.464727E+00  -0.182806E+02   0.127004E+07   0.681101E+04
    87   0.375683E+04   0.478288E+00  -0.189604E+02   0.125138E+07   0.669984E+04
    88   0.380557E+04   0.491940E+00  -0.196480E+02   0.123296E+07   0.659133E+04
    89   0.385446E+04   0.505675E+00  -0.203426E+02   0.121479E+07   0.648557E+04
    90   0.390348E+04   0.519483E+00  -0.210440E+02   0.119685E+07   0.638264E+04
    91   0.395262E+04   0.533355E+00  -0.217514E+02   0.117916E+07   0.628258E+04
    92   0.400189E+04   0.547281E+00  -0.224647E+02   0.116170E+07   0.618533E+04
    93   0.405130E+04   0.561248E+00  -0.231834E+02   0.114449E+07   0.609079E+04
    94   0.410085E+04   0.575247E+00  -0.239074E+02   0.112750E+07   0.599888E+04
    95   0.415055E+04   0.589266E+00  -0.246361E+02   0.111076E+07   0.590950E+04
    96   0.420040E+04   0.603294E+00  -0.253693E+02   0.109424E+07   0.582256E+04
    97   0.425041E+04   0.617319E+00  -0.261064E+02   0.107795E+07   0.573796E+04
    98   0.430058E+04   0.631330E+00  -0.268472E+02   0.106189E+07   0.565561E+04
    99   0.435090E+04   0.645315E+00  -0.275911E+02   0.104606E+07   0.557541E+04
   100   0.440137E+04   0.659267E+00  -0.283377E+02   0.103045E+07   0.549728E+04
   101   0.445201E+04   0.673172E+00  -0.290865E+02   0.101506E+07   0.542112E+04
   102   0.450280E+04   0.687014E+00  -0.298373E+02   0.999888E+06   0.534683E+04
   103   0.455374E+04   0.700793E+00  -0.305892E+02   0.984937E+06   0.527433E+04
   104   0.460483E+04   0.714486E+00  -0.313421E+02   0.970202E+06   0.520351E+04
   105   0.465607E+04   0.728086E+00  -0.320954E+02   0.955681E+06   0.513429E+04
   106   0.470744E+04   0.741583E+00  -0.328483E+02   0.941373E+06   0.506658E+04
   107   0.475896E+04   0.754973E+00  -0.336006E+02   0.927274E+06   0.500027E+04
   108   0.481060E+04   0.768236E+00  -0.343517E+02   0.913385E+06   0.493528E+04
   109   0.486237E+04   0.781369E+00  -0.351010E+02   0.899701E+06   0.487151E+04
   110   0.491426E+04   0.794352E+00  -0.358481E+02   0.886223E+06   0.480887E+04
   111   0.496627E+04   0.807182E+00  -0.365926E+02   0.872947E+06   0.474728E+04
   112   0.501840E+04   0.819851E+00  -0.373335E+02   0.859871E+06   0.468671E+04
   113   0.507063E+04   0.832337E+00  -0.380707E+02   0.846994E+06   0.462716E+04
   114   0.512296E+04   0.844626E+00  -0.388034E+02   0.834312E+06   0.456861E+04
   115   0.517538E+04   0.856720E+00  -0.395309E+02   0.821824E+06   0.451105E+04
   116   0.522789E+04   0.868602E+00  -0.402529E+02   0.809528E+06   0.445448E+04
   117   0.528047E+04   0.880252E+00  -0.409687E+02   0.797420E+06   0.439888E+04
   118   0.533311E+04   0.891669E+00  -0.416777E+02   0.785499E+06   0.434425E+04
   119   0.538581E+04   0.902840E+00  -0.423793E+02   0.773763E+06   0.429056E+04
   120   0.543856E+04   0.913757E+00  -0.430730E+02   0.762209E+06   0.423782E+04
   121   0.549135E+04   0.924406E+00  -0.437582E+02   0.750834E+06   0.418601E+04
   122   0.554416E+04   0.934780E+00  -0.444344E+02   0.739638E+06   0.413512E+04
   123   0.559700E+04   0.944872E+00  -0.451010E+02   0.728616E+06   0.408514E+04
   124   0.564984E+04   0.954667E+00  -0.457573E+02   0.717768E+06   0.403606E+04
   125   0.570268E+04   0.964166E+00  -0.464030E+02   0.707091E+06   0.398787E+04
   126   0.575552E+04   0.973355E+00  -0.470374E+02   0.696582E+06   0.394056E+04
