#    L    TT             EE             TE             PP             TP          
   129   0.284355E+04   0.880111E+00  -0.302321E+02   0.460061E+07   0.409112E+04
   130   0.287078E+04   0.887473E+00  -0.306835E+02   0.457618E+07   0.405851E+04
   131   0.289805E+04   0.894538E+00  -0.311271E+02   0.455191E+07   0.402608E+04
   132   0.292538E+04   0.901300E+00  -0.315625E+02   0.452779E+07   0.399383E+04
   133   0.295275E+04   0.907741E+00  -0.319894E+02   0.450383E+07   0.396176E+04
   134   0.298017E+04   0.913871E+00  -0.324073E+02   0.448001E+07   0.392990E+04
   135   0.300763E+04   0.919663E+00  -0.328159E+02   0.445634E+07   0.389825E+04
   136   0.303513E+04   0.925119E+00  -0.332148E+02   0.443282E+07   0.386683E+04
   137   0.306267E+04   0.930228E+00  -0.336035E+02   0.440945E+07   0.383564E+04
   138   0.309024E+04   0.934992E+00  -0.339818E+02   0.438623E+07   0.380470E+04
   139   0.311784E+04   0.939400E+00  -0.343494E+02   0.436316E+07   0.377402E+04
   140   0.314547E+04   0.943446E+00  -0.347058E+02   0.434023E+07   0.374361E+04
   141   0.317312E+04   0.947141E+00  -0.350508E+02   0.431745E+07   0.371348E+04
   142   0.320078E+04   0.950464E+00  -0.353841E+02   0.429482E+07   0.368365E+04
   143   0.322847E+04   0.953420E+00  -0.357053E+02   0.427234E+07   0.365412E+04
   144   0.325617E+04   0.956011E+00  -0.360141E+02   0.425000E+07   0.362491E+04
   145   0.328387E+04   0.958224E+00  -0.363102E+02   0.422780E+07   0.359603E+04
   146   0.331157E+04   0.960069E+00  -0.365934E+02   0.420576E+07   0.356748E+04
   147   0.333925E+04   0.961551E+00  -0.368632E+02   0.418385E+07   0.353929E+04
   148   0.336690E+04   0.962663E+00  -0.371193E+02   0.416209E+07   0.351146E+04
   149   0.339452E+04   0.963408E+00  -0.373615E+02   0.414048E+07   0.348400E+04
   150   0.342210E+04   0.963791E+00  -0.375894E+02   0.411900E+07   0.345693E+04
   151   0.344962E+04   0.963811E+00  -0.378028E+02   0.409767E+07   0.343025E+04
   152   0.347708E+04   0.963467E+00  -0.380013E+02   0.407649E+07   0.340396E+04
   153   0.350448E+04   0.962764E+00  -0.381845E+02   0.405544E+07   0.337803E+04
   154   0.353182E+04   0.961705E+00  -0.383523E+02   0.403453E+07   0.335246E+04
   155   0.355909E+04   0.960281E+00  -0.385042E+02   0.401377E+07   0.332724E+04
   156   0.358631E+04   0.958502E+00  -0.386399E+02   0.399315E+07   0.330235E+04
   157   0.361344E+04   0.956360E+00  -0.387591E+02   0.397266E+07   0.327778E+04
   158   0.364050E+04   0.953871E+00  -0.388615E+02   0.395232E+07   0.325352E+04
   159   0.366747E+04   0.951028E+00  -0.389467E+02   0.393211E+07   0.322955E+04
   160   0.369436E+04   0.947840E+00  -0.390147E+02   0.391204E+07   0.320587E+04
   161   0.372113E+04   0.944312E+00  -0.390649E+02   0.389211E+07   0.318245E+04
   162   0.374779E+04   0.940449E+00  -0.390973E+02   0.387232E+07   0.315929E+04
   163   0.377432E+04   0.936270E+00  -0.391113E+02   0.385267E+07   0.313637E+04
   164   0.380071E+04   0.931765E+00  -0.391070E+02   0.383315E+07   0.311368E+04
   165   0.382696E+04   0.926944E+00  -0.390839E+02   0.381376E+07   0.309120E+04
   166   0.385305E+04   0.921821E+00  -0.390420E+02   0.379451E+07   0.306893E+04
   167   0.387899E+04   0.916406E+00  -0.389809E+02   0.377540E+07   0.304686E+04
   168   0.390475E+04   0.910712E+00  -0.389006E+02   0.375642E+07   0.302496E+04
   169   0.393034E+04   0.904750E+00  -0.388010E+02   0.373758E+07   0.300323E+04
   170   0.395576E+04   0.898525E+00  -0.386819E+02   0.371886E+07   0.298165E+04
   171   0.398098E+04   0.892056E+00  -0.385432E+02   0.370028E+07   0.296021E+04
   172   0.400602E+04   0.885354E+00  -0.383847E+02   0.368184E+07   0.293890E+04
   173   0.403085E+04   0.878432E+00  -0.382064E+02   0.366352E+07   0.291771E+04
   174   0.405548E+04   0.871301E+00  -0.380081E+02   0.364534E+07   0.289661E+04
   175   0.407990E+04   0.863987E+00  -0.377899E+02   0.362729E+07   0.287561E+04
   176   0.410410E+04   0.856495E+00  -0.375516E+02   0.360937E+07   0.285469E+04
   177   0.412807E+04   0.848846E+00  -0.372932E+02   0.359157E+07   0.283384E+04
   178   0.415180E+04   0.841046E+00  -0.370143E+02   0.357391E+07   0.281308E+04
   179   0.417529E+04   0.833099E+00  -0.367149E+02   0.355637E+07   0.279241E+04
   180   0.419854E+04   0.825028E+00  -0.363949E+02   0.353896E+07   0.277183E+04
   181   0.422153E+04   0.816846E+00  -0.360542E+02   0.352168E+07   0.275134E+04
   182   0.424426E+04   0.808564E+00  -0.356927E+02   0.350451E+07   0.273096E+04
   183   0.426673E+04   0.800190E+00  -0.353103E+02   0.348748E+07   0.271068E+04
   184   0.428892E+04   0.791744E+00  -0.349071E+02   0.347056E+07   0.269051E+04
   185   0.431085E+04   0.783247E+00  -0.344827E+02   0.345377E+07   0.267045E+04
   186   0.433248E+04   0.774704E+00  -0.340374E+02   0.343709E+07   0.265050E+04
   187   0.435383E+04   0.766129E+00  -0.335710E+02   0.342054E+07   0.263068E+04
   188   0.437489E+04   0.757546E+00  -0.330836E+02   0.340410E+07   0.261098E+04
   189   0.439564E+04   0.748970E+00  -0.325752E+02   0.338778E+07   0.259140E+04
   190   0.441610E+04   0.740418E+00  -0.320458E+02   0.337158E+07   0.257196E+04
   191   0.443624E+04   0.731906E+00  -0.314956E+02   0.335549E+07   0.255265E+04
   192   0.445606E+04   0.723452E+00  -0.309244E+02   0.333952E+07   0.253349E+04
   193   0.447555E+04   0.715073E+00  -0.303323E+02   0.332366E+07   0.251446E+04
   194   0.449473E+04   0.706789E+00  -0.297195E+02   0.330791E+07   0.249558E+04
   195   0.451357E+04   0.698618E+00  -0.290861E+02   0.329228E+07   0.247686E+04
   196   0.453208E+04   0.690579E+00  -0.284323E+02   0.327675E+07   0.245829E+04
   197   0.455026E+04   0.682694E+00  -0.277582E+02   0.326134E+07   0.243987E+04
   198   0.456812E+04   0.674982E+00  -0.270640E+02   0.324603E+07   0.242162E+04
   199   0.458562E+04   0.667461E+00  -0.263497E+02   0.323083E+07   0.240354E+04
   200   0.460280E+04   0.660150E+00  -0.256157E+02   0.321573E+07   0.238563E+04
   201   0.461963E+04   0.653074E+00  -0.248620E+02   0.320074E+07   0.236789E+04
   202   0.463611E+04   0.646261E+00  -0.240889E+02   0.318585E+07   0.235033E+04
   203   0.465220E+04   0.639743E+00  -0.232963E+02   0.317107E+07   0.233293E+04
   204   0.466792E+04   0.633553E+00  -0.224844E+02   0.315639E+07   0.231570E+04
   205   0.468323E+04   0.627722E+00  -0.216533E+02   0.314182E+07   0.229864E+04
   206   0.469814E+04   0.622283E+00  -0.208032E+02   0.312734E+07   0.228175E+04
   207   0.471262E+04   0.617267E+00  -0.199340E+02   0.311297E+07   0.226501E+04
   208   0.472667E+04   0.612707E+00  -0.190461E+02   0.309869E+07   0.224844E+04
   209   0.474032E+04   0.608633E+00  -0.181397E+02   0.308452E+07   0.223202E+04
   210   0.475354E+04   0.605080E+00  -0.172151E+02   0.307044E+07   0.221576E+04
   211   0.476635E+04   0.602078E+00  -0.162725E+02   0.305646E+07   0.219965E+04
   212   0.477875E+04   0.599659E+00  -0.153121E+02   0.304258E+07   0.218370E+04
   213   0.479074E+04   0.597856E+00  -0.143342E+02   0.302879E+07   0.216789E+04
   214   0.480232E+04   0.596702E+00  -0.133391E+02   0.301510E+07   0.215223E+04
   215   0.481350E+04   0.596220E+00  -0.123270E+02   0.300151E+07   0.213671E+04
   216   0.482424E+04   0.596453E+00  -0.112982E+02   0.298801E+07   0.212134E+04
   217   0.483456E+04   0.597424E+00  -0.102530E+02   0.297460E+07   0.210611E+04
   218   0.484445E+04   0.599159E+00  -0.919163E+01   0.296128E+07   0.209102E+04
   219   0.485390E+04   0.601698E+00  -0.811446E+01   0.294806E+07   0.207606E+04
   220   0.486289E+04   0.605067E+00  -0.702171E+01   0.293493E+07   0.206124E+04
