#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   8.2511489E+06   8.2511489E+06   1.0999375E+07   1.0951053E+04   1.2212745E+06   8.2512432E+06   8.2511489E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   8.2511464E+06   8.2511464E+06   1.0998813E+07   1.0950702E+04   1.2212561E+06   8.2512406E+06   8.2511464E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   8.2511433E+06   8.2511433E+06   1.0998106E+07   1.0950260E+04   1.2212330E+06   8.2512373E+06   8.2511433E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   8.2511394E+06   8.2511394E+06   1.0997216E+07   1.0949704E+04   1.2212039E+06   8.2512331E+06   8.2511394E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   8.2511345E+06   8.2511345E+06   1.0996096E+07   1.0949005E+04   1.2211673E+06   8.2512279E+06   8.2511345E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   8.2511283E+06   8.2511283E+06   1.0994686E+07   1.0948124E+04   1.2211212E+06   8.2512213E+06   8.2511283E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   8.2511206E+06   8.2511206E+06   1.0992910E+07   1.0947015E+04   1.2210632E+06   8.2512130E+06   8.2511206E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   8.2511108E+06   8.2511108E+06   1.0990676E+07   1.0945619E+04   1.2209902E+06   8.2512025E+06   8.2511108E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   8.2510985E+06   8.2510985E+06   1.0987863E+07   1.0943862E+04   1.2208983E+06   8.2511894E+06   8.2510985E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   8.2510830E+06   8.2510830E+06   1.0984324E+07   1.0941651E+04   1.2207826E+06   8.2511728E+06   8.2510830E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   8.2510635E+06   8.2510635E+06   1.0979869E+07   1.0938868E+04   1.2206371E+06   8.2511520E+06   8.2510635E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   8.2510389E+06   8.2510389E+06   1.0974263E+07   1.0935366E+04   1.2204541E+06   8.2511258E+06   8.2510389E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   8.2510080E+06   8.2510080E+06   1.0967210E+07   1.0930958E+04   1.2202239E+06   8.2510927E+06   8.2510080E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   8.2509691E+06   8.2509691E+06   1.0958337E+07   1.0925412E+04   1.2199344E+06   8.2510512E+06   8.2509691E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   8.2509202E+06   8.2509202E+06   1.0947176E+07   1.0918435E+04   1.2195705E+06   8.2509989E+06   8.2509202E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   8.2508585E+06   8.2508585E+06   1.0933140E+07   1.0909658E+04   1.2191132E+06   8.2509330E+06   8.2508585E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   8.2507810E+06   8.2507810E+06   1.0915495E+07   1.0898621E+04   1.2185388E+06   8.2508501E+06   8.2507810E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   8.2506834E+06   8.2506834E+06   1.0893319E+07   1.0884744E+04   1.2178178E+06   8.2507459E+06   8.2506834E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   8.2505605E+06   8.2505605E+06   1.0865463E+07   1.0867302E+04   1.2169134E+06   8.2506146E+06   8.2505605E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   8.2504060E+06   8.2504060E+06   1.0830492E+07   1.0845391E+04   1.2157801E+06   8.2504495E+06   8.2504060E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   8.2502115E+06   8.2502115E+06   1.0786618E+07   1.0817878E+04   1.2143616E+06   8.2502418E+06   8.2502115E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   8.2499669E+06   8.2499669E+06   1.0731626E+07   1.0783356E+04   1.2125887E+06   8.2499805E+06   8.2499669E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   8.2496594E+06   8.2496594E+06   1.0662777E+07   1.0740076E+04   1.2103773E+06   8.2496519E+06   8.2496594E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   8.2492727E+06   8.2492727E+06   1.0576702E+07   1.0685874E+04   1.2076254E+06   8.2492388E+06   8.2492727E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   8.2487867E+06   8.2487867E+06   1.0469287E+07   1.0618088E+04   1.2042113E+06   8.2487197E+06   8.2487867E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   8.2481762E+06   8.2481762E+06   1.0335548E+07   1.0533458E+04   1.1999920E+06   8.2480676E+06   8.2481762E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   8.2474098E+06   8.2474098E+06   1.0169511E+07   1.0428025E+04   1.1948029E+06   8.2472489E+06   8.2474098E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   8.2464481E+06   8.2464481E+06   9.9641268E+06   1.0297034E+04   1.1884604E+06   8.2462218E+06   8.2464481E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   8.2452426E+06   8.2452426E+06   9.7112404E+06   1.0134846E+04   1.1807688E+06   8.2449343E+06   8.2452426E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   8.2437329E+06   8.2437329E+06   9.4016761E+06   9.9349005E+03   1.1715342E+06   8.2433223E+06   8.2437329E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   8.2418449E+06   8.2418449E+06   9.0255239E+06   9.6897495E+03   1.1605883E+06   8.2413065E+06   8.2418449E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   8.2394876E+06   8.2394876E+06   8.5727356E+06   9.3912396E+03   1.1478258E+06   8.2387901E+06   8.2394876E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
