#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.4227270E+07   1.4227270E+07   1.8963055E+07   1.1271008E+04   7.9021152E+06   1.4227307E+07   1.4227270E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.4227266E+07   1.4227266E+07   1.8961330E+07   1.1270350E+04   7.9019409E+06   1.4227302E+07   1.4227266E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.4227260E+07   1.4227260E+07   1.8959159E+07   1.1269522E+04   7.9017217E+06   1.4227296E+07   1.4227260E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.4227252E+07   1.4227252E+07   1.8956425E+07   1.1268479E+04   7.9014456E+06   1.4227288E+07   1.4227252E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.4227243E+07   1.4227243E+07   1.8952985E+07   1.1267167E+04   7.9010982E+06   1.4227278E+07   1.4227243E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.4227231E+07   1.4227231E+07   1.8948655E+07   1.1265515E+04   7.9006610E+06   1.4227266E+07   1.4227231E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.4227216E+07   1.4227216E+07   1.8943205E+07   1.1263436E+04   7.9001108E+06   1.4227250E+07   1.4227216E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.4227197E+07   1.4227197E+07   1.8936345E+07   1.1260819E+04   7.8994185E+06   1.4227231E+07   1.4227197E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.4227174E+07   1.4227174E+07   1.8927713E+07   1.1257525E+04   7.8985474E+06   1.4227206E+07   1.4227174E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.4227144E+07   1.4227144E+07   1.8916852E+07   1.1253380E+04   7.8974516E+06   1.4227175E+07   1.4227144E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.4227107E+07   1.4227107E+07   1.8903186E+07   1.1248164E+04   7.8960734E+06   1.4227135E+07   1.4227107E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.4227060E+07   1.4227060E+07   1.8885995E+07   1.1241601E+04   7.8943404E+06   1.4227086E+07   1.4227060E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.4227000E+07   1.4227000E+07   1.8864374E+07   1.1233345E+04   7.8921621E+06   1.4227024E+07   1.4227000E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.4226926E+07   1.4226926E+07   1.8837188E+07   1.1222962E+04   7.8894250E+06   1.4226946E+07   1.4226926E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.4226832E+07   1.4226832E+07   1.8803016E+07   1.1209905E+04   7.8859875E+06   1.4226847E+07   1.4226832E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.4226714E+07   1.4226714E+07   1.8760078E+07   1.1193493E+04   7.8816731E+06   1.4226723E+07   1.4226714E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
