#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.7125921E+07   1.7125921E+07   2.2824664E+07   1.1960108E+04   1.6526813E+07   1.7125940E+07   1.7125921E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.7125915E+07   1.7125915E+07   2.2822095E+07   1.1959241E+04   1.6526309E+07   1.7125934E+07   1.7125915E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.7125908E+07   1.7125908E+07   2.2818860E+07   1.1958149E+04   1.6525675E+07   1.7125926E+07   1.7125908E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.7125899E+07   1.7125899E+07   2.2814788E+07   1.1956775E+04   1.6524877E+07   1.7125917E+07   1.7125899E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.7125887E+07   1.7125887E+07   2.2809663E+07   1.1955044E+04   1.6523873E+07   1.7125904E+07   1.7125887E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.7125872E+07   1.7125872E+07   2.2803212E+07   1.1952867E+04   1.6522609E+07   1.7125889E+07   1.7125872E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.7125853E+07   1.7125853E+07   2.2795094E+07   1.1950126E+04   1.6521019E+07   1.7125869E+07   1.7125853E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.7125830E+07   1.7125830E+07   2.2784877E+07   1.1946676E+04   1.6519018E+07   1.7125845E+07   1.7125830E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.7125800E+07   1.7125800E+07   2.2772021E+07   1.1942335E+04   1.6516501E+07   1.7125814E+07   1.7125800E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.7125763E+07   1.7125763E+07   2.2755846E+07   1.1936872E+04   1.6513335E+07   1.7125775E+07   1.7125763E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
