#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   2.8860210E+06   2.8860210E+06   3.8477686E+06   1.2292093E+04   3.5633135E+04   2.8863046E+06   2.8860210E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   2.8860203E+06   2.8860203E+06   3.8477005E+06   1.2291959E+04   3.5632588E+04   2.8863039E+06   2.8860203E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   2.8860194E+06   2.8860194E+06   3.8476148E+06   1.2291791E+04   3.5631898E+04   2.8863029E+06   2.8860194E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   2.8860184E+06   2.8860184E+06   3.8475069E+06   1.2291578E+04   3.5631029E+04   2.8863017E+06   2.8860184E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   2.8860170E+06   2.8860170E+06   3.8473710E+06   1.2291311E+04   3.5629936E+04   2.8863002E+06   2.8860170E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   2.8860153E+06   2.8860153E+06   3.8472000E+06   1.2290975E+04   3.5628560E+04   2.8862983E+06   2.8860153E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   2.8860131E+06   2.8860131E+06   3.8469848E+06   1.2290551E+04   3.5626828E+04   2.8862959E+06   2.8860131E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   2.8860104E+06   2.8860104E+06   3.8467138E+06   1.2290018E+04   3.5624647E+04   2.8862929E+06   2.8860104E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   2.8860069E+06   2.8860069E+06   3.8463727E+06   1.2289346E+04   3.5621902E+04   2.8862891E+06   2.8860069E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   2.8860026E+06   2.8860026E+06   3.8459433E+06   1.2288501E+04   3.5618447E+04   2.8862843E+06   2.8860026E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   2.8859972E+06   2.8859972E+06   3.8454027E+06   1.2287438E+04   3.5614098E+04   2.8862783E+06   2.8859972E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   2.8859903E+06   2.8859903E+06   3.8447224E+06   1.2286099E+04   3.5608625E+04   2.8862707E+06   2.8859903E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   2.8859817E+06   2.8859817E+06   3.8438660E+06   1.2284413E+04   3.5601737E+04   2.8862611E+06   2.8859817E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   2.8859708E+06   2.8859708E+06   3.8427881E+06   1.2282291E+04   3.5593069E+04   2.8862491E+06   2.8859708E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   2.8859571E+06   2.8859571E+06   3.8414315E+06   1.2279621E+04   3.5582163E+04   2.8862339E+06   2.8859571E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   2.8859399E+06   2.8859399E+06   3.8397243E+06   1.2276260E+04   3.5568442E+04   2.8862149E+06   2.8859399E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   2.8859182E+06   2.8859182E+06   3.8375761E+06   1.2272030E+04   3.5551183E+04   2.8861909E+06   2.8859182E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   2.8858910E+06   2.8858910E+06   3.8348732E+06   1.2266708E+04   3.5529479E+04   2.8861607E+06   2.8858910E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   2.8858566E+06   2.8858566E+06   3.8314730E+06   1.2260011E+04   3.5502192E+04   2.8861227E+06   2.8858566E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   2.8858134E+06   2.8858134E+06   3.8271965E+06   1.2251585E+04   3.5467899E+04   2.8860748E+06   2.8858134E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   2.8857590E+06   2.8857590E+06   3.8218189E+06   1.2240987E+04   3.5424820E+04   2.8860146E+06   2.8857590E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   2.8856906E+06   2.8856906E+06   3.8150589E+06   1.2227659E+04   3.5370734E+04   2.8859388E+06   2.8856906E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   2.8856044E+06   2.8856044E+06   3.8065645E+06   1.2210903E+04   3.5302875E+04   2.8858435E+06   2.8856044E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   2.8854961E+06   2.8854961E+06   3.7958957E+06   1.2189844E+04   3.5217814E+04   2.8857235E+06   2.8854961E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   2.8853597E+06   2.8853597E+06   3.7825041E+06   1.2163389E+04   3.5111310E+04   2.8855726E+06   2.8853597E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   2.8851883E+06   2.8851883E+06   3.7657078E+06   1.2130174E+04   3.4978144E+04   2.8853829E+06   2.8851883E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   2.8849726E+06   2.8849726E+06   3.7446613E+06   1.2088500E+04   3.4811943E+04   2.8851443E+06   2.8849726E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
