#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   4.9894556E+06   4.9894556E+06   6.6518268E+06   1.1471699E+04   2.3322155E+05   4.9896229E+06   4.9894556E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   4.9894542E+06   4.9894542E+06   6.6516229E+06   1.1471482E+04   2.3321817E+05   4.9896214E+06   4.9894542E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   4.9894526E+06   4.9894526E+06   6.6513662E+06   1.1471209E+04   2.3321392E+05   4.9896196E+06   4.9894526E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   4.9894504E+06   4.9894504E+06   6.6510430E+06   1.1470865E+04   2.3320857E+05   4.9896172E+06   4.9894504E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   4.9894478E+06   4.9894478E+06   6.6506362E+06   1.1470433E+04   2.3320184E+05   4.9896143E+06   4.9894478E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   4.9894444E+06   4.9894444E+06   6.6501241E+06   1.1469888E+04   2.3319336E+05   4.9896107E+06   4.9894444E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   4.9894401E+06   4.9894401E+06   6.6494795E+06   1.1469203E+04   2.3318269E+05   4.9896061E+06   4.9894401E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   4.9894348E+06   4.9894348E+06   6.6486680E+06   1.1468340E+04   2.3316926E+05   4.9896003E+06   4.9894348E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   4.9894281E+06   4.9894281E+06   6.6476465E+06   1.1467253E+04   2.3315235E+05   4.9895929E+06   4.9894281E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   4.9894196E+06   4.9894196E+06   6.6463608E+06   1.1465886E+04   2.3313108E+05   4.9895837E+06   4.9894196E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   4.9894090E+06   4.9894090E+06   6.6447425E+06   1.1464165E+04   2.3310430E+05   4.9895722E+06   4.9894090E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   4.9893956E+06   4.9893956E+06   6.6427058E+06   1.1461998E+04   2.3307061E+05   4.9895576E+06   4.9893956E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   4.9893787E+06   4.9893787E+06   6.6401425E+06   1.1459272E+04   2.3302822E+05   4.9895392E+06   4.9893787E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   4.9893575E+06   4.9893575E+06   6.6369168E+06   1.1455840E+04   2.3297489E+05   4.9895161E+06   4.9893575E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   4.9893307E+06   4.9893307E+06   6.6328580E+06   1.1451521E+04   2.3290781E+05   4.9894871E+06   4.9893307E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   4.9892970E+06   4.9892970E+06   6.6277517E+06   1.1446087E+04   2.3282345E+05   4.9894504E+06   4.9892970E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   4.9892547E+06   4.9892547E+06   6.6213285E+06   1.1439250E+04   2.3271741E+05   4.9894044E+06   4.9892547E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   4.9892014E+06   4.9892014E+06   6.6132506E+06   1.1430650E+04   2.3258414E+05   4.9893464E+06   4.9892014E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   4.9891342E+06   4.9891342E+06   6.6030944E+06   1.1419833E+04   2.3241675E+05   4.9892734E+06   4.9891342E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   4.9890498E+06   4.9890498E+06   6.5903296E+06   1.1406231E+04   2.3220661E+05   4.9891816E+06   4.9890498E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   4.9889435E+06   4.9889435E+06   6.5742930E+06   1.1389134E+04   2.3194300E+05   4.9890660E+06   4.9889435E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   4.9888098E+06   4.9888098E+06   6.5541567E+06   1.1367652E+04   2.3161261E+05   4.9889206E+06   4.9888098E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   4.9886415E+06   4.9886415E+06   6.5288901E+06   1.1340673E+04   2.3119903E+05   4.9887377E+06   4.9886415E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   4.9884299E+06   4.9884299E+06   6.4972128E+06   1.1306812E+04   2.3068207E+05   4.9885076E+06   4.9884299E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   4.9881639E+06   4.9881639E+06   6.4575413E+06   1.1264347E+04   2.3003707E+05   4.9882184E+06   4.9881639E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   4.9878294E+06   4.9878294E+06   6.4079254E+06   1.1211145E+04   2.2923422E+05   4.9878548E+06   4.9878294E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   4.9874091E+06   4.9874091E+06   6.3459784E+06   1.1144576E+04   2.2823785E+05   4.9873979E+06   4.9874091E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   4.9868811E+06   4.9868811E+06   6.2688027E+06   1.1061412E+04   2.2700598E+05   4.9868241E+06   4.9868811E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   4.9862183E+06   4.9862183E+06   6.1729161E+06   1.0957723E+04   2.2549017E+05   4.9861039E+06   4.9862183E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   4.9853870E+06   4.9853870E+06   6.0541920E+06   1.0828768E+04   2.2363628E+05   4.9852007E+06   4.9853870E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   4.9843450E+06   4.9843450E+06   5.9078297E+06   1.0668899E+04   2.2138633E+05   4.9840690E+06   4.9843450E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   4.9830406E+06   4.9830406E+06   5.7283870E+06   1.0471495E+04   2.1868255E+05   4.9826528E+06   4.9830406E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   4.9814100E+06   4.9814100E+06   5.5099193E+06   1.0228967E+04   2.1547429E+05   4.9808831E+06   4.9814100E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   4.9793750E+06   4.9793750E+06   5.2462893E+06   9.9328928E+03   2.1172910E+05   4.9786759E+06   4.9793750E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   4.9768410E+06   4.9768410E+06   4.9317355E+06   9.5743416E+03   2.0744893E+05   4.9759291E+06   4.9768410E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   4.9736936E+06   4.9736936E+06   4.5617983E+06   9.1445170E+03   2.0269141E+05   4.9725204E+06   4.9736936E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   4.9697969E+06   4.9697969E+06   4.1347027E+06   8.6358265E+03   1.9759453E+05   4.9683049E+06   4.9697969E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   4.9649907E+06   4.9649907E+06   3.6532383E+06   8.0435072E+03   1.9239776E+05   4.9631127E+06   4.9649907E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   4.9590897E+06   4.9590897E+06   3.1270280E+06   7.3678676E+03   1.8744580E+05   4.9567491E+06   4.9590897E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   4.9518823E+06   4.9518823E+06   2.5747646E+06   6.6170366E+03   1.8315006E+05   4.9489943E+06   4.9518823E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   4.9431324E+06   4.9431324E+06   2.0254905E+06   5.8097674E+03   1.7987424E+05   4.9396066E+06   4.9431324E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   4.9325798E+06   4.9325798E+06   1.5173553E+06   4.9772871E+03   1.7771554E+05   4.9283255E+06   4.9325798E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   4.9199429E+06   4.9199429E+06   1.0918572E+06   4.1625082E+03   1.7619836E+05   4.9148762E+06   4.9199429E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   4.9049176E+06   4.9049176E+06   7.8220011E+05   3.4145250E+03   1.7401477E+05   4.8989716E+06   4.9049176E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   4.8871737E+06   4.8871737E+06   5.9737268E+05   2.7770890E+03   1.6913214E+05   4.8803093E+06   4.8871737E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   4.8663469E+06   4.8663469E+06   5.0961246E+05   2.2729059E+03   1.5969773E+05   4.8585620E+06   4.8663469E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   4.8420313E+06   4.8420313E+06   4.5932010E+05   1.8913663E+03   1.4580270E+05   4.8333641E+06   4.8420313E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   4.8137808E+06   4.8137808E+06   3.8835712E+05   1.5921810E+03   1.3088809E+05   4.8043029E+06   4.8137808E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   4.7811278E+06   4.7811278E+06   2.8702535E+05   1.3319387E+03   1.2007866E+05   4.7709249E+06   4.7811278E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   4.7436085E+06   4.7436085E+06   2.0188757E+05   1.0971496E+03   1.1442642E+05   4.7327549E+06   4.7436085E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   4.7007629E+06   4.7007629E+06   1.6693337E+05   9.0414353E+02   1.0784185E+05   4.6893051E+06   4.7007629E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   4.6520986E+06   4.6520986E+06   1.4307938E+05   7.5611531E+02   9.6498132E+04   4.6400597E+06   4.6520986E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   4.5970707E+06   4.5970707E+06   9.8177529E+04   6.2740479E+02   8.7505006E+04   4.5844739E+06   4.5970707E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   4.5351246E+06   4.5351246E+06   7.5624009E+04   5.1228008E+02   8.1633910E+04   4.5220139E+06   4.5351246E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   4.4657173E+06   4.4657173E+06   6.3891948E+04   4.2159618E+02   7.1442464E+04   4.4521615E+06   4.4657173E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   4.3882956E+06   4.3882956E+06   4.4208825E+04   3.4238182E+02   6.5193911E+04   4.3743823E+06   4.3882956E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   4.3023191E+06   4.3023191E+06   3.9758736E+04   2.7861436E+02   5.6774398E+04   4.2881306E+06   4.3023191E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   4.2072303E+06   4.2072303E+06   2.8305365E+04   2.2485551E+02   5.0583807E+04   4.1928318E+06   4.2072303E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   4.1024783E+06   4.1024783E+06   2.2126754E+04   1.8066710E+02   4.3006534E+04   4.0879739E+06   4.1024783E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   3.9875214E+06   3.9875214E+06   1.8194378E+04   1.4420585E+02   3.7624780E+04   3.9730117E+06   3.9875214E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   3.8618240E+06   3.8618240E+06   1.3613271E+04   1.1404422E+02   3.2836924E+04   3.8473980E+06   3.8618240E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   3.7248659E+06   3.7248659E+06   1.0207780E+04   8.9892713E+01   2.8016179E+04   3.7106293E+06   3.7248659E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   3.5761748E+06   3.5761748E+06   7.7639153E+03   7.0263589E+01   2.3678901E+04   3.5622266E+06   3.5761748E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   3.4153718E+06   3.4153718E+06   6.1297830E+03   5.4550573E+01   1.9813410E+04   3.4018112E+06   3.4153718E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   3.2422572E+06   3.2422572E+06   4.5283134E+03   4.2012072E+01   1.6236490E+04   3.2291837E+06   3.2422572E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   3.0569508E+06   3.0569508E+06   3.1772730E+03   3.2017005E+01   1.3727402E+04   3.0444570E+06   3.0569508E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   2.8600957E+06   2.8600957E+06   2.4627673E+03   2.4210565E+01   1.1054472E+04   2.8482694E+06   2.8600957E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   2.6531376E+06   2.6531376E+06   1.8845835E+03   1.8103848E+01   9.0818310E+03   2.6420565E+06   2.6531376E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   2.4386755E+06   2.4386755E+06   1.3629905E+03   1.3401437E+01   7.3402115E+03   2.4284025E+06   2.4386755E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   2.2209117E+06   2.2209117E+06   9.2178160E+02   9.8133358E+00   5.9309035E+03   2.2114873E+06   2.2209117E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3297505E-02   2.0063683E+06   2.0063683E+06   7.1407732E+02   7.1242423E+00   4.7894222E+03   1.9978019E+06   2.0063683E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7251094E-02   1.8049214E+06   1.8049214E+06   4.9990024E+02   5.1635172E+00   3.8925162E+03   1.7971755E+06   1.8049214E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1413906E-02   1.6292564E+06   1.6292564E+06   3.6110618E+02   3.7933928E+00   3.1894585E+03   1.6222359E+06   1.6292564E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5525600E-02   1.4886123E+06   1.4886123E+06   2.6685211E+02   2.8771318E+00   2.6821121E+03   1.4821777E+06   1.4886123E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9387658E-02   1.3816451E+06   1.3816451E+06   2.0675616E+02   2.2722118E+00   2.2985176E+03   1.3756589E+06   1.3816451E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2967249E-02   1.2999007E+06   1.2999007E+06   1.8191459E+02   1.8582106E+00   2.0614526E+03   1.2942586E+06   1.2999007E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6318195E-02   1.2349171E+06   1.2349171E+06   1.4425221E+02   1.5608408E+00   1.8585195E+03   1.2295496E+06   1.2349171E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9505773E-02   1.1805753E+06   1.1805753E+06   1.2357042E+02   1.3353847E+00   1.7288669E+03   1.1754380E+06   1.1805753E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2583763E-02   1.1327853E+06   1.1327853E+06   1.1157756E+02   1.1576865E+00   1.6058479E+03   1.1278512E+06   1.1327853E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5592900E-02   1.0888324E+06   1.0888324E+06   9.9265848E+01   1.0129591E+00   1.4899569E+03   1.0840859E+06   1.0888324E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8563812E-02   1.0469171E+06   1.0469171E+06   8.6842864E+01   8.9160983E-01   1.3885421E+03   1.0423500E+06   1.0469171E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.1519949E-02   1.0058795E+06   1.0058795E+06   7.5246445E+01   7.8788102E-01   1.2983419E+03   1.0014886E+06   1.0058795E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4479741E-02   9.6503763E+05   9.6503763E+05   6.4872002E+01   6.9779983E-01   1.2188922E+03   9.6082263E+05   9.6503763E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.7458096E-02   9.2408696E+05   9.2408696E+05   5.6070706E+01   6.1882370E-01   1.1474773E+03   9.2004873E+05   9.2408696E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.0467419E-02   8.8303027E+05   8.8303027E+05   4.9409947E+01   5.4905185E-01   1.0827847E+03   8.7916964E+05   8.8303027E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3518315E-02   8.4211922E+05   8.4211922E+05   4.5130029E+01   4.8717705E-01   1.0197133E+03   8.3843586E+05   8.4211922E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.6620078E-02   8.0179667E+05   8.0179667E+05   4.1779685E+01   4.3232228E-01   9.5160544E+02   7.9828829E+05   8.0179667E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9781043E-02   7.6263382E+05   7.6263382E+05   3.6559981E+01   3.8375224E-01   8.8339529E+02   7.5929559E+05   7.6263382E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3008836E-02   7.2525993E+05   7.2525993E+05   3.0628397E+01   3.4085061E-01   8.3083236E+02   7.2208422E+05   7.2525993E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.6310557E-02   6.9028534E+05   6.9028534E+05   2.8536672E+01   3.0310251E-01   7.8518185E+02   6.8726181E+05   6.9028534E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.9692920E-02   6.5822178E+05   6.5822178E+05   2.5183104E+01   2.7012271E-01   7.3126370E+02   6.5533786E+05   6.5822178E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0316235E-01   6.2940655E+05   6.2940655E+05   2.2114843E+01   2.4132851E-01   6.9840654E+02   6.2664813E+05   6.2940655E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0672508E-01   6.0393946E+05   6.0393946E+05   2.0142517E+01   2.1632219E-01   6.5521564E+02   6.0129197E+05   6.0393946E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1038719E-01   5.8164275E+05   5.8164275E+05   1.8391724E+01   1.9453979E-01   6.3052122E+02   5.7909239E+05   5.8164275E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1415464E-01   5.6205432E+05   5.6205432E+05   1.5726089E+01   1.7550704E-01   6.0040669E+02   5.5958930E+05   5.6205432E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1803337E-01   5.4446187E+05   5.4446187E+05   1.4734947E+01   1.5873026E-01   5.7293209E+02   5.4207351E+05   5.4446187E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2202924E-01   5.2798137E+05   5.2798137E+05   1.3742366E+01   1.4373898E-01   5.5155667E+02   5.2566485E+05   5.2798137E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2614813E-01   5.1167569E+05   5.1167569E+05   1.2514581E+01   1.3014714E-01   5.3082694E+02   5.0943030E+05   5.1167569E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3039588E-01   4.9470040E+05   4.9470040E+05   1.1293380E+01   1.1766878E-01   5.0852741E+02   4.9252912E+05   4.9470040E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3477839E-01   4.7645422E+05   4.7645422E+05   1.0013562E+01   1.0608576E-01   4.8489926E+02   4.7436268E+05   4.7645422E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3930154E-01   4.5670415E+05   4.5670415E+05   8.6716684E+00   9.5276817E-02   4.6223033E+02   4.5469901E+05   4.5670415E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4397127E-01   4.3565275E+05   4.3565275E+05   7.9305375E+00   8.5228231E-02   4.4017304E+02   4.3373976E+05   4.3565275E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4879354E-01   4.1391985E+05   4.1391985E+05   7.1742251E+00   7.5989039E-02   4.1263852E+02   4.1210204E+05   4.1391985E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5377436E-01   3.9242569E+05   3.9242569E+05   6.2314144E+00   6.7608397E-02   3.9105456E+02   3.9070206E+05   3.9242569E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5891980E-01   3.7218567E+05   3.7218567E+05   5.4711723E+00   6.0154469E-02   3.6678868E+02   3.7055074E+05   3.7218567E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
