#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.0651422E+07   1.0651422E+07   1.4198262E+07   1.0909321E+04   2.8542585E+06   1.0651487E+07   1.0651422E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.0651418E+07   1.0651418E+07   1.4197316E+07   1.0908861E+04   2.8542108E+06   1.0651484E+07   1.0651418E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.0651414E+07   1.0651414E+07   1.4196126E+07   1.0908280E+04   2.8541509E+06   1.0651479E+07   1.0651414E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.0651409E+07   1.0651409E+07   1.4194628E+07   1.0907550E+04   2.8540755E+06   1.0651474E+07   1.0651409E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.0651402E+07   1.0651402E+07   1.4192743E+07   1.0906631E+04   2.8539805E+06   1.0651467E+07   1.0651402E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.0651394E+07   1.0651394E+07   1.4190369E+07   1.0905474E+04   2.8538610E+06   1.0651458E+07   1.0651394E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.0651383E+07   1.0651383E+07   1.4187382E+07   1.0904017E+04   2.8537106E+06   1.0651447E+07   1.0651383E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.0651370E+07   1.0651370E+07   1.4183622E+07   1.0902184E+04   2.8535213E+06   1.0651433E+07   1.0651370E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.0651353E+07   1.0651353E+07   1.4178890E+07   1.0899876E+04   2.8532831E+06   1.0651415E+07   1.0651353E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.0651332E+07   1.0651332E+07   1.4172934E+07   1.0896971E+04   2.8529834E+06   1.0651393E+07   1.0651332E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
