#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.9627438E+07   1.9627438E+07   2.6156455E+07   1.2907231E+04   3.1558519E+07   1.9627443E+07   1.9627438E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.9627431E+07   1.9627431E+07   2.6152961E+07   1.2906122E+04   3.1557166E+07   1.9627436E+07   1.9627431E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.9627422E+07   1.9627422E+07   2.6148563E+07   1.2904726E+04   3.1555462E+07   1.9627427E+07   1.9627422E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.9627411E+07   1.9627411E+07   2.6143027E+07   1.2902969E+04   3.1553317E+07   1.9627415E+07   1.9627411E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.9627397E+07   1.9627397E+07   2.6136059E+07   1.2900757E+04   3.1550618E+07   1.9627401E+07   1.9627397E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.9627380E+07   1.9627380E+07   2.6127290E+07   1.2897973E+04   3.1547222E+07   1.9627383E+07   1.9627380E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.9627358E+07   1.9627358E+07   2.6116254E+07   1.2894469E+04   3.1542948E+07   1.9627360E+07   1.9627358E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.9627330E+07   1.9627330E+07   2.6102366E+07   1.2890060E+04   3.1537572E+07   1.9627331E+07   1.9627330E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.9627295E+07   1.9627295E+07   2.6084892E+07   1.2884511E+04   3.1530808E+07   1.9627295E+07   1.9627295E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.9627251E+07   1.9627251E+07   2.6062909E+07   1.2877529E+04   3.1522302E+07   1.9627249E+07   1.9627251E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.9627195E+07   1.9627195E+07   2.6035259E+07   1.2868745E+04   3.1511606E+07   1.9627191E+07   1.9627195E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.9627126E+07   1.9627126E+07   2.6000487E+07   1.2857696E+04   3.1498164E+07   1.9627119E+07   1.9627126E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.9627038E+07   1.9627038E+07   2.5956773E+07   1.2843802E+04   3.1481274E+07   1.9627028E+07   1.9627038E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.9626927E+07   1.9626927E+07   2.5901837E+07   1.2826333E+04   3.1460065E+07   1.9626913E+07   1.9626927E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.9626788E+07   1.9626788E+07   2.5832829E+07   1.2804379E+04   3.1433450E+07   1.9626768E+07   1.9626788E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.9626613E+07   1.9626613E+07   2.5746194E+07   1.2776800E+04   3.1400078E+07   1.9626587E+07   1.9626613E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.9626393E+07   1.9626393E+07   2.5637508E+07   1.2742173E+04   3.1358277E+07   1.9626358E+07   1.9626393E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.9626116E+07   1.9626116E+07   2.5501283E+07   1.2698728E+04   3.1305988E+07   1.9626070E+07   1.9626116E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.9625768E+07   1.9625768E+07   2.5330735E+07   1.2644267E+04   3.1240688E+07   1.9625708E+07   1.9625768E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.9625330E+07   1.9625330E+07   2.5117525E+07   1.2576074E+04   3.1159310E+07   1.9625253E+07   1.9625330E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.9624779E+07   1.9624779E+07   2.4851465E+07   1.2490804E+04   3.1058166E+07   1.9624681E+07   1.9624779E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.9624088E+07   1.9624088E+07   2.4520217E+07   1.2384369E+04   3.0932873E+07   1.9623963E+07   1.9624088E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.9623219E+07   1.9623219E+07   2.4109003E+07   1.2251810E+04   3.0778327E+07   1.9623060E+07   1.9623219E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.9622129E+07   1.9622129E+07   2.3600384E+07   1.2087176E+04   3.0588722E+07   1.9621928E+07   1.9622129E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.9620762E+07   1.9620762E+07   2.2974196E+07   1.1883427E+04   3.0357693E+07   1.9620507E+07   1.9620762E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.9619050E+07   1.9619050E+07   2.2207767E+07   1.1632391E+04   3.0078637E+07   1.9618727E+07   1.9619050E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.9616907E+07   1.9616907E+07   2.1276640E+07   1.1324827E+04   2.9745310E+07   1.9616500E+07   1.9616907E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.9614229E+07   1.9614229E+07   2.0156052E+07   1.0950676E+04   2.9352823E+07   1.9613717E+07   1.9614229E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.9610888E+07   1.9610888E+07   1.8823579E+07   1.0499595E+04   2.8899147E+07   1.9610244E+07   1.9610888E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.9606731E+07   1.9606731E+07   1.7263313E+07   9.9619196E+03   2.8387209E+07   1.9605922E+07   1.9606731E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.9601570E+07   1.9601570E+07   1.5471974E+07   9.3302081E+03   2.7827505E+07   1.9600556E+07   1.9601570E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.9595182E+07   1.9595182E+07   1.3466968E+07   8.6014877E+03   2.7240798E+07   1.9593913E+07   1.9595182E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.9587304E+07   1.9587304E+07   1.1295707E+07   7.7802225E+03   2.6659902E+07   1.9585718E+07   1.9587304E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.9577626E+07   1.9577626E+07   9.0440510E+06   6.8817303E+03   2.6128642E+07   1.9575649E+07   1.9577626E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.9565788E+07   1.9565788E+07   6.8394962E+06   5.9352647E+03   2.5695186E+07   1.9563331E+07   1.9565788E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.9551374E+07   1.9551374E+07   4.8423011E+06   4.9852162E+03   2.5396954E+07   1.9548331E+07   1.9551374E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.9533900E+07   1.9533900E+07   3.2168021E+06   4.0881030E+03   2.5236950E+07   1.9530148E+07   1.9533900E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.9512803E+07   1.9512803E+07   2.0797664E+06   3.3029085E+03   2.5159152E+07   1.9508199E+07   1.9512803E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.9487420E+07   1.9487420E+07   1.4377069E+06   2.6741857E+03   2.5043363E+07   1.9481806E+07   1.9487420E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.9456963E+07   1.9456963E+07   1.1508421E+06   2.2125334E+03   2.4748462E+07   1.9450167E+07   1.9456963E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.9420502E+07   1.9420502E+07   9.7987081E+05   1.8846901E+03   2.4211899E+07   1.9412348E+07   1.9420502E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.9376972E+07   1.9376972E+07   7.3741554E+05   1.6286611E+03   2.3537797E+07   1.9367286E+07   1.9376972E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.9325197E+07   1.9325197E+07   4.4302308E+05   1.3949981E+03   2.2925845E+07   1.9313820E+07   1.9325197E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.9263925E+07   1.9263925E+07   2.6776598E+05   1.1810560E+03   2.2406140E+07   1.9250726E+07   1.9263925E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.9191825E+07   1.9191825E+07   2.4169800E+05   1.0106153E+03   2.1747652E+07   1.9176709E+07   1.9191825E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.9107457E+07   1.9107457E+07   1.8029123E+05   8.7822055E+02   2.0904513E+07   1.9090363E+07   1.9107457E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.9009282E+07   1.9009282E+07   7.5147646E+04   7.5713378E+02   2.0180794E+07   1.8990169E+07   1.9009282E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.8895698E+07   1.8895698E+07   7.1689172E+04   6.5374266E+02   1.9444506E+07   1.8874526E+07   1.8895698E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.8765007E+07   1.8765007E+07   4.5013317E+04   5.7102540E+02   1.8530155E+07   1.8741724E+07   1.8765007E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.8615398E+07   1.8615398E+07   2.5412627E+04   4.9538633E+02   1.7695531E+07   1.8589941E+07   1.8615398E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.8444971E+07   1.8444971E+07   1.3507801E+04   4.3131930E+02   1.6717590E+07   1.8417278E+07   1.8444971E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
