#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.0185265E+07   1.0185265E+07   1.3577038E+07   1.0899019E+04   2.4550860E+06   1.0185335E+07   1.0185265E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.0185262E+07   1.0185262E+07   1.3576175E+07   1.0898581E+04   2.4550461E+06   1.0185332E+07   1.0185262E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.0185258E+07   1.0185258E+07   1.3575090E+07   1.0898029E+04   2.4549958E+06   1.0185328E+07   1.0185258E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.0185253E+07   1.0185253E+07   1.3573723E+07   1.0897334E+04   2.4549325E+06   1.0185322E+07   1.0185253E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.0185246E+07   1.0185246E+07   1.3572003E+07   1.0896460E+04   2.4548529E+06   1.0185316E+07   1.0185246E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.0185238E+07   1.0185238E+07   1.3569837E+07   1.0895359E+04   2.4547527E+06   1.0185307E+07   1.0185238E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.0185228E+07   1.0185228E+07   1.3567112E+07   1.0893973E+04   2.4546266E+06   1.0185297E+07   1.0185228E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.0185216E+07   1.0185216E+07   1.3563681E+07   1.0892229E+04   2.4544679E+06   1.0185283E+07   1.0185216E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.0185200E+07   1.0185200E+07   1.3559363E+07   1.0890034E+04   2.4542681E+06   1.0185266E+07   1.0185200E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.0185180E+07   1.0185180E+07   1.3553929E+07   1.0887271E+04   2.4540168E+06   1.0185245E+07   1.0185180E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
