#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.8476102E+07   1.8476102E+07   2.4623082E+07   1.2424940E+04   2.3303835E+07   1.8476114E+07   1.8476102E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.8476096E+07   1.8476096E+07   2.4620039E+07   1.2423951E+04   2.3302987E+07   1.8476107E+07   1.8476096E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.8476088E+07   1.8476088E+07   2.4616209E+07   1.2422706E+04   2.3301920E+07   1.8476099E+07   1.8476088E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.8476077E+07   1.8476077E+07   2.4611388E+07   1.2421139E+04   2.3300577E+07   1.8476088E+07   1.8476077E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.8476065E+07   1.8476065E+07   2.4605320E+07   1.2419167E+04   2.3298886E+07   1.8476074E+07   1.8476065E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.8476048E+07   1.8476048E+07   2.4597683E+07   1.2416685E+04   2.3296758E+07   1.8476058E+07   1.8476048E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.8476028E+07   1.8476028E+07   2.4588071E+07   1.2413560E+04   2.3294081E+07   1.8476036E+07   1.8476028E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.8476002E+07   1.8476002E+07   2.4575976E+07   1.2409628E+04   2.3290713E+07   1.8476009E+07   1.8476002E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.8475970E+07   1.8475970E+07   2.4560757E+07   1.2404680E+04   2.3286475E+07   1.8475976E+07   1.8475970E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.8475929E+07   1.8475929E+07   2.4541610E+07   1.2398454E+04   2.3281146E+07   1.8475933E+07   1.8475929E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.8475877E+07   1.8475877E+07   2.4517524E+07   1.2390620E+04   2.3274445E+07   1.8475880E+07   1.8475877E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.8475813E+07   1.8475813E+07   2.4487234E+07   1.2380766E+04   2.3266021E+07   1.8475812E+07   1.8475813E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.8475731E+07   1.8475731E+07   2.4449150E+07   1.2368373E+04   2.3255437E+07   1.8475728E+07   1.8475731E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.8475629E+07   1.8475629E+07   2.4401283E+07   1.2352791E+04   2.3242144E+07   1.8475621E+07   1.8475629E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.8475500E+07   1.8475500E+07   2.4341147E+07   1.2333205E+04   2.3225460E+07   1.8475487E+07   1.8475500E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
