#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   3.7390071E-05   1.8220108E+07   1.8220108E+07   2.4150840E+07   1.2285905E+04   2.1786888E+07   1.8220109E+07   1.8220108E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.8220028E+07   1.8220028E+07   2.4113928E+07   1.2273817E+04   2.1777316E+07   1.8220025E+07   1.8220028E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.8219927E+07   1.8219927E+07   2.4067534E+07   1.2258619E+04   2.1765295E+07   1.8219921E+07   1.8219927E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.8219800E+07   1.8219800E+07   2.4009246E+07   1.2239516E+04   2.1750206E+07   1.8219789E+07   1.8219800E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.8219641E+07   1.8219641E+07   2.3936052E+07   1.2215513E+04   2.1731281E+07   1.8219623E+07   1.8219641E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.8219440E+07   1.8219440E+07   2.3844201E+07   1.2185370E+04   2.1707569E+07   1.8219414E+07   1.8219440E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.8219188E+07   1.8219188E+07   2.3729034E+07   1.2147540E+04   2.1677896E+07   1.8219151E+07   1.8219188E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.8218870E+07   1.8218870E+07   2.3584783E+07   1.2100101E+04   2.1640821E+07   1.8218820E+07   1.8218870E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.8218471E+07   1.8218471E+07   2.3404343E+07   1.2040672E+04   2.1594587E+07   1.8218405E+07   1.8218471E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.8217969E+07   1.8217969E+07   2.3179011E+07   1.1966320E+04   2.1537076E+07   1.8217882E+07   1.8217969E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.8217338E+07   1.8217338E+07   2.2898208E+07   1.1873447E+04   2.1465762E+07   1.8217225E+07   1.8217338E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.8216546E+07   1.8216546E+07   2.2549207E+07   1.1757673E+04   2.1377682E+07   1.8216400E+07   1.8216546E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.8215552E+07   1.8215552E+07   2.2116898E+07   1.1613722E+04   2.1269442E+07   1.8215364E+07   1.8215552E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.8214304E+07   1.8214304E+07   2.1583659E+07   1.1435314E+04   2.1137277E+07   1.8214065E+07   1.8214304E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.8212740E+07   1.8212740E+07   2.0929443E+07   1.1215101E+04   2.0977208E+07   1.8212436E+07   1.8212740E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.8210782E+07   1.8210782E+07   2.0132240E+07   1.0944682E+04   2.0785349E+07   1.8210397E+07   1.8210782E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.8208334E+07   1.8208334E+07   1.9169141E+07   1.0614762E+04   2.0558434E+07   1.8207847E+07   1.8208334E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.8205279E+07   1.8205279E+07   1.8018318E+07   1.0215544E+04   2.0294628E+07   1.8204664E+07   1.8205279E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.8201472E+07   1.8201472E+07   1.6662296E+07   9.7374718E+03   1.9994692E+07   1.8200699E+07   1.8201472E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.8196742E+07   1.8196742E+07   1.5092869E+07   9.1724630E+03   1.9663470E+07   1.8195770E+07   1.8196742E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.8190879E+07   1.8190879E+07   1.3317861E+07   8.5157792E+03   1.9311535E+07   1.8189661E+07   1.8190879E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.8183639E+07   1.8183639E+07   1.1369398E+07   7.7685877E+03   1.8956462E+07   1.8182114E+07   1.8183639E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.8174731E+07   1.8174731E+07   9.3122974E+06   6.9410905E+03   1.8622746E+07   1.8172828E+07   1.8174731E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.8163816E+07   1.8163816E+07   7.2494159E+06   6.0556867E+03   1.8338754E+07   1.8161450E+07   1.8163816E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.8150504E+07   1.8150504E+07   5.3184695E+06   5.1489968E+03   1.8128874E+07   1.8147572E+07   1.8150504E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.8134343E+07   1.8134343E+07   3.6731936E+06   4.2707950E+03   1.8000033E+07   1.8130724E+07   1.8134343E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.8114808E+07   1.8114808E+07   2.4434827E+06   3.4774398E+03   1.7925591E+07   1.8110366E+07   1.8114808E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.8091287E+07   1.8091287E+07   1.6789745E+06   2.8182826E+03   1.7836979E+07   1.8085869E+07   1.8091287E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.8063059E+07   1.8063059E+07   1.3012824E+06   2.3171869E+03   1.7641026E+07   1.8056499E+07   1.8063059E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.8029273E+07   1.8029273E+07   1.1131563E+06   1.9580357E+03   1.7275556E+07   1.8021398E+07   1.8029273E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.7988944E+07   1.7988944E+07   9.0533656E+05   1.6889342E+03   1.6778294E+07   1.7979588E+07   1.7988944E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.7940976E+07   1.7940976E+07   6.1825141E+05   1.4538484E+03   1.6282882E+07   1.7929987E+07   1.7940976E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.7884193E+07   1.7884193E+07   3.8401355E+05   1.2332877E+03   1.5870094E+07   1.7871445E+07   1.7884193E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.7817354E+07   1.7817354E+07   3.1127468E+05   1.0473148E+03   1.5422869E+07   1.7802760E+07   1.7817354E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.7739132E+07   1.7739132E+07   2.7526477E+05   9.0576274E+02   1.4818128E+07   1.7722637E+07   1.7739132E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.7648097E+07   1.7648097E+07   1.6237311E+05   7.8367985E+02   1.4225654E+07   1.7629670E+07   1.7648097E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.7542749E+07   1.7542749E+07   1.1186542E+05   6.7294551E+02   1.3714630E+07   1.7522364E+07   1.7542749E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.7421521E+07   1.7421521E+07   1.0190798E+05   5.8532905E+02   1.3061227E+07   1.7399136E+07   1.7421521E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.7282732E+07   1.7282732E+07   5.8065580E+04   5.0730133E+02   1.2432541E+07   1.7258294E+07   1.7282732E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.7124616E+07   1.7124616E+07   5.2191985E+04   4.3997069E+02   1.1738011E+07   1.7098072E+07   1.7124616E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.6945308E+07   1.6945308E+07   3.1398984E+04   3.7970518E+02   1.1052467E+07   1.6916627E+07   1.6945308E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.6742866E+07   1.6742866E+07   2.3475232E+04   3.2774484E+02   1.0286881E+07   1.6712043E+07   1.6742866E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.6515305E+07   1.6515305E+07   2.0391555E+04   2.8081094E+02   9.5471476E+06   1.6482394E+07   1.6515305E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   1.6260670E+07   1.6260670E+07   1.4165019E+04   2.3940598E+02   8.8030846E+06   1.6225797E+07   1.6260670E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   1.5977017E+07   1.5977017E+07   9.6051547E+03   2.0335201E+02   8.0551511E+06   1.5940309E+07   1.5977017E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   1.5662338E+07   1.5662338E+07   6.9038017E+03   1.7159436E+02   7.3029885E+06   1.5623934E+07   1.5662338E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   1.5314614E+07   1.5314614E+07   5.6655303E+03   1.4380005E+02   6.5703122E+06   1.5274753E+07   1.5314614E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   1.4931895E+07   1.4931895E+07   3.4973810E+03   1.1973287E+02   5.8596853E+06   1.4890819E+07   1.4931895E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   1.4512197E+07   1.4512197E+07   2.3758836E+03   9.8850719E+01   5.1917834E+06   1.4470190E+07   1.4512197E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   1.4053576E+07   1.4053576E+07   1.6236554E+03   8.1019143E+01   4.5460286E+06   1.4010956E+07   1.4053576E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   1.3554144E+07   1.3554144E+07   1.4324309E+03   6.5806259E+01   3.9471528E+06   1.3511253E+07   1.3554144E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   1.3012185E+07   1.3012185E+07   9.8330435E+02   5.2987267E+01   3.3919788E+06   1.2969386E+07   1.3012185E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   1.2426311E+07   1.2426311E+07   5.4024973E+02   4.2253485E+01   2.8853185E+06   1.2383990E+07   1.2426311E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   1.1795796E+07   1.1795796E+07   5.3297488E+02   3.3353334E+01   2.4245329E+06   1.1754343E+07   1.1795796E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   1.1121065E+07   1.1121065E+07   3.4816816E+02   2.6044488E+01   2.0130746E+06   1.1080870E+07   1.1121065E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   1.0404450E+07   1.0404450E+07   2.4011389E+02   2.0104469E+01   1.6496355E+06   1.0365892E+07   1.0404450E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   9.6511994E+06   9.6511994E+06   1.4589205E+02   1.5332064E+01   1.3325704E+06   9.6146298E+06   9.6511994E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   8.8707555E+06   8.8707555E+06   9.0691718E+01   1.1545312E+01   1.0618372E+06   8.8364781E+06   8.8707555E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   8.0783919E+06   8.0783919E+06   9.7290908E+01   8.5882551E+00   8.3386756E+05   8.0466349E+06   8.0783919E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3297505E-02   7.2978199E+06   7.2978199E+06   5.8622392E+01   6.3242587E+00   6.4689406E+05   7.2686985E+06   7.2978199E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7251094E-02   6.5649491E+06   6.5649491E+06   4.5056988E+01   4.6431540E+00   4.9952885E+05   6.5384145E+06   6.5649491E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1413906E-02   5.9259075E+06   5.9259075E+06   2.9063299E+01   3.4513227E+00   3.8852961E+05   5.9017017E+06   5.9259075E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5525600E-02   5.4142848E+06   5.4142848E+06   1.6438962E+01   2.6457941E+00   3.0966865E+05   5.3919847E+06   5.4142848E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9387658E-02   5.0251790E+06   5.0251790E+06   1.9287933E+01   2.1087139E+00   2.5481671E+05   5.0043496E+06   5.0251790E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2967249E-02   4.7278289E+06   4.7278289E+06   1.4062684E+01   1.7388349E+00   2.1592353E+05   4.7081352E+06   4.7278289E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6318195E-02   4.4914510E+06   4.4914510E+06   1.1642046E+01   1.4706489E+00   1.8702398E+05   4.4726678E+06   4.4914510E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9505773E-02   4.2937850E+06   4.2937850E+06   9.3895371E+00   1.2661178E+00   1.6434628E+05   4.2757696E+06   4.2937850E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2583763E-02   4.1199534E+06   4.1199534E+06   6.5613364E+00   1.1034080E+00   1.4582627E+05   4.1026192E+06   4.1199534E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5592900E-02   3.9600814E+06   3.9600814E+06   6.7185837E+00   9.6946638E-01   1.3036880E+05   3.9433795E+06   3.9600814E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8563812E-02   3.8076229E+06   3.8076229E+06   7.4371700E+00   8.5631362E-01   1.1684856E+05   3.7915297E+06   3.8076229E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.1519949E-02   3.6583590E+06   3.6583590E+06   5.7183797E+00   7.5875349E-01   1.0492406E+05   3.6428671E+06   3.6583590E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4479741E-02   3.5098088E+06   3.5098088E+06   3.4788815E+00   6.7340868E-01   9.4370769E+04   3.4949203E+06   3.5098088E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.7458096E-02   3.3608645E+06   3.3608645E+06   2.9862799E+00   5.9802832E-01   8.4945947E+04   3.3465853E+06   3.3608645E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.0467419E-02   3.2115360E+06   3.2115360E+06   4.3647179E+00   5.3106099E-01   7.6320101E+04   3.1978715E+06   3.2115360E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3518315E-02   3.0627384E+06   3.0627384E+06   3.2544538E+00   4.7145375E-01   6.8418303E+04   3.0496896E+06   3.0627384E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.6620078E-02   2.9160821E+06   2.9160821E+06   2.1509616E+00   4.1841477E-01   6.1453707E+04   2.9036429E+06   2.9160821E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9781043E-02   2.7736446E+06   2.7736446E+06   2.8773761E+00   3.7138242E-01   5.5054582E+04   2.7617993E+06   2.7736446E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3008836E-02   2.6377142E+06   2.6377142E+06   1.9563882E+00   3.2986739E-01   4.9438145E+04   2.6264373E+06   2.6377142E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.6310557E-02   2.5105105E+06   2.5105105E+06   1.8026153E+00   2.9343722E-01   4.4381832E+04   2.4997667E+06   2.5105105E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.9692920E-02   2.3938947E+06   2.3938947E+06   1.6757994E+00   2.6165213E-01   3.9966953E+04   2.3836403E+06   2.3938947E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0316235E-01   2.2890933E+06   2.2890933E+06   1.3884325E+00   2.3405681E-01   3.6101978E+04   2.2792792E+06   2.2890933E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0672508E-01   2.1964692E+06   2.1964692E+06   1.4050090E+00   2.1015525E-01   3.2724121E+04   2.1870444E+06   2.1964692E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1038719E-01   2.1153759E+06   2.1153759E+06   1.5044620E+00   1.8943411E-01   2.9740952E+04   2.1062919E+06   2.1153759E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1415464E-01   2.0441326E+06   2.0441326E+06   8.6550906E-01   1.7136135E-01   2.7133470E+04   2.0353481E+06   2.0441326E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1803337E-01   1.9801487E+06   1.9801487E+06   1.1304604E+00   1.5541903E-01   2.4860734E+04   1.9716333E+06   1.9801487E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2202924E-01   1.9202092E+06   1.9202092E+06   6.6977249E-01   1.4113460E-01   2.2768752E+04   1.9119461E+06   1.9202092E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2614813E-01   1.8609056E+06   1.8609056E+06   6.1784582E-01   1.2810833E-01   2.0829337E+04   1.8528927E+06   1.8609056E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3039588E-01   1.7991670E+06   1.7991670E+06   5.7729726E-01   1.1603312E-01   1.9025250E+04   1.7914154E+06   1.7991670E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3477839E-01   1.7328064E+06   1.7328064E+06   6.0020577E-01   1.0471545E-01   1.7312353E+04   1.7253365E+06   1.7328064E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3930154E-01   1.6609765E+06   1.6609765E+06   5.3679833E-01   9.4072496E-02   1.5671783E+04   1.6538126E+06   1.6609765E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4397127E-01   1.5844140E+06   1.5844140E+06   4.5132732E-01   8.4116000E-02   1.4100707E+04   1.5775769E+06   1.5844140E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4879354E-01   1.5053732E+06   1.5053732E+06   4.6737202E-01   7.4921162E-02   1.2646800E+04   1.4988741E+06   1.5053732E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5377436E-01   1.4272008E+06   1.4272008E+06   3.7005702E-01   6.6588082E-02   1.1320112E+04   1.4210364E+06   1.4272008E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5891980E-01   1.3535897E+06   1.3535897E+06   2.9579428E-01   5.9199051E-02   1.0147134E+04   1.3477408E+06   1.3535897E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6423597E-01   1.2876499E+06   1.2876499E+06   3.3030350E-01   5.2779348E-02   9.0966511E+03   1.2820838E+06   1.2876499E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6972907E-01   1.2310292E+06   1.2310292E+06   3.1763770E-01   4.7279204E-02   8.2129716E+03   1.2257058E+06   1.2310292E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7540537E-01   1.1833566E+06   1.1833566E+06   2.5155609E-01   4.2575349E-02   7.4468293E+03   1.1782375E+06   1.1833566E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8127124E-01   1.1422459E+06   1.1422459E+06   2.5562160E-01   3.8492918E-02   6.7825420E+03   1.1373030E+06   1.1422459E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8733317E-01   1.1039528E+06   1.1039528E+06   1.7625113E-01   3.4844720E-02   6.1841439E+03   1.0991741E+06   1.1039528E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9359780E-01   1.0645618E+06   1.0645618E+06   1.5441773E-01   3.1474582E-02   5.6213179E+03   1.0599523E+06   1.0645618E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0007191E-01   1.0213422E+06   1.0213422E+06   1.6473506E-01   2.8289910E-02   5.0878580E+03   1.0169185E+06   1.0213422E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0676253E-01   9.7376506E+05   9.7376506E+05   1.4595011E-01   2.5273129E-02   4.5668942E+03   9.6954633E+05   9.7376506E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1367691E-01   9.2371211E+05   9.2371211E+05   1.3155504E-01   2.2466047E-02   4.0858327E+03   9.1970922E+05   9.2371211E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2082260E-01   8.7467681E+05   8.7467681E+05   1.1793377E-01   1.9934689E-02   3.6489181E+03   8.7088550E+05   8.7467681E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2820753E-01   8.3019880E+05   8.3019880E+05   9.2581760E-02   1.7727681E-02   3.2602733E+03   8.2659948E+05   8.3019880E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3584002E-01   7.9219904E+05   7.9219904E+05   9.1567580E-02   1.5845460E-02   2.9314157E+03   7.8876373E+05   7.9219904E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
