#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   4.1506715E+06   4.1506715E+06   5.5336893E+06   1.1736070E+04   1.2578992E+05   4.1508730E+06   4.1506715E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   4.1506704E+06   4.1506704E+06   5.5335483E+06   1.1735886E+04   1.2578808E+05   4.1508718E+06   4.1506704E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   4.1506691E+06   4.1506691E+06   5.5333707E+06   1.1735654E+04   1.2578577E+05   4.1508703E+06   4.1506691E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   4.1506674E+06   4.1506674E+06   5.5331471E+06   1.1735363E+04   1.2578285E+05   4.1508685E+06   4.1506674E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   4.1506652E+06   4.1506652E+06   5.5328657E+06   1.1734996E+04   1.2577918E+05   4.1508661E+06   4.1506652E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   4.1506625E+06   4.1506625E+06   5.5325114E+06   1.1734534E+04   1.2577457E+05   4.1508632E+06   4.1506625E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   4.1506591E+06   4.1506591E+06   5.5320654E+06   1.1733952E+04   1.2576876E+05   4.1508595E+06   4.1506591E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   4.1506549E+06   4.1506549E+06   5.5315040E+06   1.1733220E+04   1.2576144E+05   4.1508548E+06   4.1506549E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   4.1506495E+06   4.1506495E+06   5.5307973E+06   1.1732299E+04   1.2575224E+05   4.1508489E+06   4.1506495E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   4.1506427E+06   4.1506427E+06   5.5299077E+06   1.1731139E+04   1.2574065E+05   4.1508415E+06   4.1506427E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   4.1506342E+06   4.1506342E+06   5.5287880E+06   1.1729679E+04   1.2572606E+05   4.1508322E+06   4.1506342E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   4.1506235E+06   4.1506235E+06   5.5273787E+06   1.1727841E+04   1.2570771E+05   4.1508205E+06   4.1506235E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   4.1506100E+06   4.1506100E+06   5.5256050E+06   1.1725527E+04   1.2568462E+05   4.1508057E+06   4.1506100E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   4.1505930E+06   4.1505930E+06   5.5233727E+06   1.1722616E+04   1.2565556E+05   4.1507871E+06   4.1505930E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   4.1505716E+06   4.1505716E+06   5.5205637E+06   1.1718951E+04   1.2561901E+05   4.1507637E+06   4.1505716E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   4.1505447E+06   4.1505447E+06   5.5170292E+06   1.1714340E+04   1.2557304E+05   4.1507343E+06   4.1505447E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   4.1505109E+06   4.1505109E+06   5.5125827E+06   1.1708537E+04   1.2551523E+05   4.1506972E+06   4.1505109E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   4.1504682E+06   4.1504682E+06   5.5069896E+06   1.1701237E+04   1.2544256E+05   4.1506505E+06   4.1504682E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   4.1504146E+06   4.1504146E+06   5.4999560E+06   1.1692053E+04   1.2535125E+05   4.1505918E+06   4.1504146E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   4.1503470E+06   4.1503470E+06   5.4911132E+06   1.1680504E+04   1.2523658E+05   4.1505179E+06   4.1503470E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   4.1502620E+06   4.1502620E+06   5.4799999E+06   1.1665982E+04   1.2509264E+05   4.1504249E+06   4.1502620E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   4.1501551E+06   4.1501551E+06   5.4660392E+06   1.1647729E+04   1.2491212E+05   4.1503079E+06   4.1501551E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   4.1500205E+06   4.1500205E+06   5.4485116E+06   1.1624795E+04   1.2468593E+05   4.1501607E+06   4.1500205E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   4.1498513E+06   4.1498513E+06   5.4265211E+06   1.1595996E+04   1.2440289E+05   4.1499755E+06   4.1498513E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   4.1496384E+06   4.1496384E+06   5.3989559E+06   1.1559854E+04   1.2404924E+05   4.1497426E+06   4.1496384E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   4.1493708E+06   4.1493708E+06   5.3644416E+06   1.1514535E+04   1.2360825E+05   4.1494498E+06   4.1493708E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   4.1490344E+06   4.1490344E+06   5.3212873E+06   1.1457766E+04   1.2305973E+05   4.1490819E+06   4.1490344E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   4.1486117E+06   4.1486117E+06   5.2674263E+06   1.1386748E+04   1.2237960E+05   4.1486196E+06   4.1486117E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   4.1480808E+06   4.1480808E+06   5.2003532E+06   1.1298048E+04   1.2153967E+05   4.1480392E+06   4.1480808E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   4.1474146E+06   4.1474146E+06   5.1170640E+06   1.1187492E+04   1.2050765E+05   4.1473109E+06   4.1474146E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   4.1465792E+06   4.1465792E+06   5.0140086E+06   1.1050053E+04   1.1924780E+05   4.1463980E+06   4.1465792E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   4.1455326E+06   4.1455326E+06   4.8870732E+06   1.0879753E+04   1.1772249E+05   4.1452546E+06   4.1455326E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   4.1442230E+06   4.1442230E+06   4.7316203E+06   1.0669604E+04   1.1589526E+05   4.1438246E+06   4.1442230E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   4.1425868E+06   4.1425868E+06   4.5426254E+06   1.0411628E+04   1.1373600E+05   4.1420391E+06   4.1425868E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   4.1405465E+06   4.1405465E+06   4.3149691E+06   1.0097017E+04   1.1122912E+05   4.1398143E+06   4.1405465E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
