#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.1564565E+07   1.1564565E+07   1.5415115E+07   1.0954060E+04   3.7776515E+06   1.1564622E+07   1.1564565E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.1564562E+07   1.1564562E+07   1.5413995E+07   1.0953554E+04   3.7775847E+06   1.1564619E+07   1.1564562E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.1564557E+07   1.1564557E+07   1.5412585E+07   1.0952916E+04   3.7775007E+06   1.1564614E+07   1.1564557E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.1564551E+07   1.1564551E+07   1.5410811E+07   1.0952113E+04   3.7773950E+06   1.1564608E+07   1.1564551E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.1564544E+07   1.1564544E+07   1.5408578E+07   1.0951102E+04   3.7772619E+06   1.1564600E+07   1.1564544E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.1564535E+07   1.1564535E+07   1.5405767E+07   1.0949830E+04   3.7770944E+06   1.1564590E+07   1.1564535E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.1564523E+07   1.1564523E+07   1.5402229E+07   1.0948229E+04   3.7768836E+06   1.1564578E+07   1.1564523E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.1564508E+07   1.1564508E+07   1.5397775E+07   1.0946213E+04   3.7766183E+06   1.1564562E+07   1.1564508E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.1564490E+07   1.1564490E+07   1.5392171E+07   1.0943676E+04   3.7762845E+06   1.1564543E+07   1.1564490E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.1564467E+07   1.1564467E+07   1.5385118E+07   1.0940484E+04   3.7758645E+06   1.1564518E+07   1.1564467E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.1564438E+07   1.1564438E+07   1.5376243E+07   1.0936466E+04   3.7753362E+06   1.1564488E+07   1.1564438E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.1564401E+07   1.1564401E+07   1.5365077E+07   1.0931410E+04   3.7746717E+06   1.1564449E+07   1.1564401E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.1564355E+07   1.1564355E+07   1.5351030E+07   1.0925049E+04   3.7738363E+06   1.1564400E+07   1.1564355E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.1564297E+07   1.1564297E+07   1.5333365E+07   1.0917047E+04   3.7727862E+06   1.1564339E+07   1.1564297E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.1564223E+07   1.1564223E+07   1.5311153E+07   1.0906983E+04   3.7714669E+06   1.1564261E+07   1.1564223E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.1564131E+07   1.1564131E+07   1.5283233E+07   1.0894327E+04   3.7698101E+06   1.1564164E+07   1.1564131E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.1564015E+07   1.1564015E+07   1.5248152E+07   1.0878419E+04   3.7677311E+06   1.1564041E+07   1.1564015E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.1563869E+07   1.1563869E+07   1.5204098E+07   1.0858429E+04   3.7651241E+06   1.1563887E+07   1.1563869E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.1563685E+07   1.1563685E+07   1.5148809E+07   1.0833324E+04   3.7618586E+06   1.1563693E+07   1.1563685E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.1563454E+07   1.1563454E+07   1.5079478E+07   1.0801812E+04   3.7577737E+06   1.1563449E+07   1.1563454E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.1563164E+07   1.1563164E+07   1.4992624E+07   1.0762291E+04   3.7526721E+06   1.1563142E+07   1.1563164E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.1562798E+07   1.1562798E+07   1.4883960E+07   1.0712772E+04   3.7463141E+06   1.1562756E+07   1.1562798E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.1562339E+07   1.1562339E+07   1.4748228E+07   1.0650802E+04   3.7384112E+06   1.1562271E+07   1.1562339E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.1561762E+07   1.1561762E+07   1.4579033E+07   1.0573373E+04   3.7286208E+06   1.1561661E+07   1.1561762E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.1561037E+07   1.1561037E+07   1.4368665E+07   1.0476815E+04   3.7165430E+06   1.1560896E+07   1.1561037E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.1560127E+07   1.1560127E+07   1.4107955E+07   1.0356699E+04   3.7017233E+06   1.1559934E+07   1.1560127E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.1558985E+07   1.1558985E+07   1.3786181E+07   1.0207742E+04   3.6836622E+06   1.1558728E+07   1.1558985E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.1557554E+07   1.1557554E+07   1.3391101E+07   1.0023739E+04   3.6618407E+06   1.1557217E+07   1.1557554E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.1555762E+07   1.1555762E+07   1.2909199E+07   9.7975667E+03   3.6357657E+06   1.1555325E+07   1.1555762E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.1553523E+07   1.1553523E+07   1.2326286E+07   9.5212905E+03   3.6050460E+06   1.1552960E+07   1.1553523E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.1550727E+07   1.1550727E+07   1.1628645E+07   9.1864614E+03   3.5695081E+06   1.1550007E+07   1.1550727E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.1547245E+07   1.1547245E+07   1.0804931E+07   8.7846961E+03   3.5293542E+06   1.1546331E+07   1.1547245E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.1542919E+07   1.1542919E+07   9.8490788E+06   8.3086593E+03   3.4853567E+06   1.1541763E+07   1.1542919E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.1537561E+07   1.1537561E+07   8.7643344E+06   7.7535694E+03   3.4390499E+06   1.1536106E+07   1.1537561E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.1530946E+07   1.1530946E+07   7.5682763E+06   7.1192966E+03   3.3928312E+06   1.1529124E+07   1.1530946E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.1522814E+07   1.1522814E+07   6.2980607E+06   6.4129762E+03   3.3498030E+06   1.1520542E+07   1.1522814E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.1512862E+07   1.1512862E+07   5.0140866E+06   5.6517419E+03   3.3131101E+06   1.1510046E+07   1.1512862E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.1500744E+07   1.1500744E+07   3.7988634E+06   4.8646726E+03   3.2845089E+06   1.1497274E+07   1.1500744E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.1486068E+07   1.1486068E+07   2.7467064E+06   4.0923777E+03   3.2621351E+06   1.1481819E+07   1.1486068E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.1468386E+07   1.1468386E+07   1.9405917E+06   3.3821852E+03   3.2381413E+06   1.1463225E+07   1.1468386E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.1447188E+07   1.1447188E+07   1.4178491E+06   2.7774360E+03   3.1981671E+06   1.1440978E+07   1.1447188E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.1421891E+07   1.1421891E+07   1.1385470E+06   2.3021240E+03   3.1257947E+06   1.1414496E+07   1.1421891E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.1391821E+07   1.1391821E+07   9.8550730E+05   1.9476121E+03   3.0138276E+06   1.1383120E+07   1.1391821E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.1356213E+07   1.1356213E+07   8.2437573E+05   1.6736441E+03   2.8768867E+06   1.1346115E+07   1.1356213E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.1314233E+07   1.1314233E+07   6.0645159E+05   1.4327529E+03   2.7482061E+06   1.1302680E+07   1.1314233E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
