#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.9408899E+07   1.9408899E+07   2.5865414E+07   1.2809038E+04   2.9779063E+07   1.9408905E+07   1.9408899E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.9408892E+07   1.9408892E+07   2.5862010E+07   1.2807954E+04   2.9777827E+07   1.9408898E+07   1.9408892E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.9408883E+07   1.9408883E+07   2.5857724E+07   1.2806588E+04   2.9776272E+07   1.9408889E+07   1.9408883E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.9408872E+07   1.9408872E+07   2.5852330E+07   1.2804869E+04   2.9774314E+07   1.9408878E+07   1.9408872E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.9408859E+07   1.9408859E+07   2.5845541E+07   1.2802705E+04   2.9771850E+07   1.9408864E+07   1.9408859E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.9408841E+07   1.9408841E+07   2.5836995E+07   1.2799982E+04   2.9768748E+07   1.9408846E+07   1.9408841E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.9408820E+07   1.9408820E+07   2.5826241E+07   1.2796555E+04   2.9764846E+07   1.9408823E+07   1.9408820E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.9408792E+07   1.9408792E+07   2.5812709E+07   1.2792241E+04   2.9759937E+07   1.9408795E+07   1.9408792E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.9408758E+07   1.9408758E+07   2.5795682E+07   1.2786813E+04   2.9753762E+07   1.9408759E+07   1.9408758E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.9408714E+07   1.9408714E+07   2.5774261E+07   1.2779983E+04   2.9745995E+07   1.9408714E+07   1.9408714E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.9408660E+07   1.9408660E+07   2.5747316E+07   1.2771391E+04   2.9736230E+07   1.9408657E+07   1.9408660E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.9408591E+07   1.9408591E+07   2.5713432E+07   1.2760583E+04   2.9723955E+07   1.9408585E+07   1.9408591E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
