#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.4569378E+07   1.4569378E+07   1.9418856E+07   1.1332617E+04   8.6384005E+06   1.4569413E+07   1.4569378E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.4569373E+07   1.4569373E+07   1.9417042E+07   1.1331937E+04   8.6382035E+06   1.4569407E+07   1.4569373E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.4569367E+07   1.4569367E+07   1.9414758E+07   1.1331082E+04   8.6379555E+06   1.4569401E+07   1.4569367E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.4569359E+07   1.4569359E+07   1.9411884E+07   1.1330004E+04   8.6376433E+06   1.4569393E+07   1.4569359E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.4569350E+07   1.4569350E+07   1.9408267E+07   1.1328648E+04   8.6372504E+06   1.4569383E+07   1.4569350E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.4569338E+07   1.4569338E+07   1.9403713E+07   1.1326941E+04   8.6367560E+06   1.4569370E+07   1.4569338E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.4569322E+07   1.4569322E+07   1.9397982E+07   1.1324793E+04   8.6361337E+06   1.4569354E+07   1.4569322E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.4569303E+07   1.4569303E+07   1.9390769E+07   1.1322089E+04   8.6353507E+06   1.4569334E+07   1.4569303E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.4569279E+07   1.4569279E+07   1.9381692E+07   1.1318686E+04   8.6343656E+06   1.4569308E+07   1.4569279E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.4569248E+07   1.4569248E+07   1.9370271E+07   1.1314403E+04   8.6331264E+06   1.4569276E+07   1.4569248E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.4569210E+07   1.4569210E+07   1.9355902E+07   1.1309014E+04   8.6315679E+06   1.4569236E+07   1.4569210E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.4569161E+07   1.4569161E+07   1.9337826E+07   1.1302234E+04   8.6296082E+06   1.4569185E+07   1.4569161E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.4569100E+07   1.4569100E+07   1.9315092E+07   1.1293705E+04   8.6271450E+06   1.4569121E+07   1.4569100E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.4569024E+07   1.4569024E+07   1.9286509E+07   1.1282977E+04   8.6240500E+06   1.4569041E+07   1.4569024E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.4568927E+07   1.4568927E+07   1.9250581E+07   1.1269489E+04   8.6201633E+06   1.4568940E+07   1.4568927E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.4568806E+07   1.4568806E+07   1.9205440E+07   1.1252534E+04   8.6152854E+06   1.4568812E+07   1.4568806E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.4568653E+07   1.4568653E+07   1.9148753E+07   1.1231230E+04   8.6091684E+06   1.4568652E+07   1.4568653E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.4568460E+07   1.4568460E+07   1.9077614E+07   1.1204474E+04   8.6015055E+06   1.4568450E+07   1.4568460E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.4568218E+07   1.4568218E+07   1.8988410E+07   1.1170894E+04   8.5919182E+06   1.4568197E+07   1.4568218E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.4567914E+07   1.4567914E+07   1.8876669E+07   1.1128781E+04   8.5799427E+06   1.4567877E+07   1.4567914E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.4567531E+07   1.4567531E+07   1.8736881E+07   1.1076019E+04   8.5650146E+06   1.4567476E+07   1.4567531E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.4567050E+07   1.4567050E+07   1.8562290E+07   1.1010000E+04   8.5464538E+06   1.4566972E+07   1.4567050E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
