#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.3515287E+07   1.3515287E+07   1.8014425E+07   1.1158459E+04   6.5434756E+06   1.3515329E+07   1.3515287E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.3515283E+07   1.3515283E+07   1.8012877E+07   1.1157844E+04   6.5433407E+06   1.3515324E+07   1.3515283E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.3515277E+07   1.3515277E+07   1.8010928E+07   1.1157071E+04   6.5431708E+06   1.3515318E+07   1.3515277E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.3515270E+07   1.3515270E+07   1.8008474E+07   1.1156097E+04   6.5429570E+06   1.3515311E+07   1.3515270E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.3515261E+07   1.3515261E+07   1.8005386E+07   1.1154871E+04   6.5426880E+06   1.3515302E+07   1.3515261E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.3515250E+07   1.3515250E+07   1.8001499E+07   1.1153329E+04   6.5423493E+06   1.3515290E+07   1.3515250E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.3515236E+07   1.3515236E+07   1.7996607E+07   1.1151387E+04   6.5419231E+06   1.3515275E+07   1.3515236E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.3515219E+07   1.3515219E+07   1.7990450E+07   1.1148943E+04   6.5413868E+06   1.3515257E+07   1.3515219E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.3515196E+07   1.3515196E+07   1.7982701E+07   1.1145867E+04   6.5407120E+06   1.3515233E+07   1.3515196E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.3515168E+07   1.3515168E+07   1.7972951E+07   1.1141995E+04   6.5398632E+06   1.3515204E+07   1.3515168E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.3515133E+07   1.3515133E+07   1.7960683E+07   1.1137124E+04   6.5387955E+06   1.3515167E+07   1.3515133E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.3515089E+07   1.3515089E+07   1.7945250E+07   1.1130995E+04   6.5374529E+06   1.3515121E+07   1.3515089E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.3515033E+07   1.3515033E+07   1.7925838E+07   1.1123284E+04   6.5357652E+06   1.3515062E+07   1.3515033E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.3514963E+07   1.3514963E+07   1.7901429E+07   1.1113585E+04   6.5336443E+06   1.3514988E+07   1.3514963E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.3514875E+07   1.3514875E+07   1.7870745E+07   1.1101389E+04   6.5309805E+06   1.3514896E+07   1.3514875E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.3514764E+07   1.3514764E+07   1.7832186E+07   1.1086056E+04   6.5276366E+06   1.3514779E+07   1.3514764E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
