#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-03   2.0242882E+06   2.0242882E+06   1.6764411E+06   9.5093024E+03   6.0226234E+03   2.0229076E+06   2.0242882E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   2.0203818E+06   2.0203818E+06   1.4759896E+06   8.8231961E+03   5.4466932E+03   2.0186229E+06   2.0203818E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   2.0156160E+06   2.0156160E+06   1.2565850E+06   8.0383797E+03   4.9583493E+03   2.0134200E+06   2.0156160E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   2.0098410E+06   2.0098410E+06   1.0259465E+06   7.1633246E+03   4.6345662E+03   2.0071516E+06   2.0098410E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   2.0028982E+06   2.0028982E+06   7.9620785E+05   6.2189380E+03   4.5508233E+03   1.9996678E+06   2.0028982E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.9946245E+06   1.9946245E+06   5.8350755E+05   5.2411915E+03   4.7489230E+03   1.9908227E+06   1.9946245E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.9848578E+06   1.9848578E+06   4.0570271E+05   4.2809821E+03   5.1886285E+03   1.9804805E+06   1.9848578E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.9734399E+06   1.9734399E+06   2.7754435E+05   3.3986787E+03   5.6995408E+03   1.9685166E+06   1.9734399E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.9602130E+06   1.9602130E+06   2.0380987E+05   2.6513148E+03   5.9779064E+03   1.9548092E+06   1.9602130E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.9450104E+06   1.9450104E+06   1.7342177E+05   2.0735076E+03   5.6965569E+03   1.9392189E+06   1.9450104E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.9276419E+06   1.9276419E+06   1.6056102E+05   1.6597485E+03   4.7597107E+03   1.9215629E+06   1.9276419E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.9078862E+06   1.9078862E+06   1.3824436E+05   1.3628038E+03   3.5618518E+03   1.9015996E+06   1.9078862E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.8855006E+06   1.8855006E+06   9.9713628E+04   1.1205474E+03   2.8557064E+03   1.8790476E+06   1.8855006E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.8602491E+06   1.8602491E+06   6.5330529E+04   8.9975195E+02   2.9520365E+03   1.8536396E+06   1.8602491E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   1.8319183E+06   1.8319183E+06   5.4123220E+04   7.1197540E+02   3.0476836E+03   1.8251644E+06   1.8319183E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   1.8002949E+06   1.8002949E+06   5.0602776E+04   5.7172884E+02   2.3510894E+03   1.7934374E+06   1.8002949E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   1.7651430E+06   1.7651430E+06   3.4524093E+04   4.5886394E+02   1.8139821E+03   1.7582374E+06   1.7651430E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   1.7262307E+06   1.7262307E+06   2.5016889E+04   3.5974311E+02   1.9847606E+03   1.7193171E+06   1.7262307E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   1.6833455E+06   1.6833455E+06   2.3570716E+04   2.8599930E+02   1.4647591E+03   1.6764533E+06   1.6833455E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   1.6362560E+06   1.6362560E+06   1.4453023E+04   2.2436050E+02   1.3201951E+03   1.6294266E+06   1.6362560E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   1.5847445E+06   1.5847445E+06   1.3939842E+04   1.7500022E+02   1.1275138E+03   1.5780259E+06   1.5847445E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   1.5286012E+06   1.5286012E+06   8.5683257E+03   1.3629499E+02   9.9115950E+02   1.5220259E+06   1.5286012E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   1.4676309E+06   1.4676309E+06   7.7416867E+03   1.0550237E+02   7.2072143E+02   1.4612409E+06   1.4676309E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   1.4016794E+06   1.4016794E+06   5.9465919E+03   8.0843481E+01   7.2250530E+02   1.3955114E+06   1.4016794E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   1.3306663E+06   1.3306663E+06   3.9545215E+03   6.1670177E+01   6.2422589E+02   1.3247594E+06   1.3306663E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   1.2546415E+06   1.2546415E+06   2.8455724E+03   4.6745902E+01   4.9655201E+02   1.2490288E+06   1.2546415E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   1.1738697E+06   1.1738697E+06   2.1266947E+03   3.5163795E+01   4.0907648E+02   1.1685838E+06   1.1738697E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   1.0889452E+06   1.0889452E+06   1.6449843E+03   2.6197450E+01   3.5462264E+02   1.0840152E+06   1.0889452E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   1.0009357E+06   1.0009357E+06   1.3429031E+03   1.9357584E+01   2.7533412E+02   9.9638349E+05   1.0009357E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   9.1156669E+05   9.1156669E+05   8.6514003E+02   1.4172738E+01   2.0510463E+02   9.0740497E+05   9.1156669E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3297505E-02   8.2351590E+05   8.2351590E+05   6.9543352E+02   1.0265734E+01   1.8500184E+02   8.1974434E+05   8.2351590E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7251094E-02   7.4083762E+05   7.4083762E+05   4.6427864E+02   7.4319503E+00   1.6026334E+02   7.3743603E+05   7.4083762E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1413906E-02   6.6873931E+05   6.6873931E+05   3.2249625E+02   5.4441340E+00   1.3167915E+02   6.6566244E+05   6.6873931E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5525600E-02   6.1101374E+05   6.1101374E+05   2.4363076E+02   4.1131426E+00   1.0578012E+02   6.0819819E+05   6.1101374E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9387658E-02   5.6710999E+05   5.6710999E+05   2.1281255E+02   3.2314252E+00   9.0906968E+01   5.6449377E+05   5.6710999E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2967249E-02   5.3355843E+05   5.3355843E+05   1.6512108E+02   2.6248408E+00   9.3193392E+01   5.3109484E+05   5.3355843E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6318195E-02   5.0688613E+05   5.0688613E+05   1.4214851E+02   2.1934624E+00   7.6992553E+01   5.0454416E+05   5.0688613E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9505773E-02   4.8458160E+05   4.8458160E+05   1.1543238E+02   1.8665299E+00   7.8470339E+01   4.8234147E+05   4.8458160E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2583763E-02   4.6496617E+05   4.6496617E+05   1.1039483E+02   1.6118166E+00   7.1095685E+01   4.6281575E+05   4.6496617E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5592900E-02   4.4692564E+05   4.4692564E+05   8.8024145E+01   1.4059725E+00   6.4590052E+01   4.4485785E+05   4.4692564E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8563812E-02   4.2972137E+05   4.2972137E+05   7.6767036E+01   1.2343027E+00   6.6784760E+01   4.2773252E+05   4.2972137E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.1519949E-02   4.1287732E+05   4.1287732E+05   7.5834130E+01   1.0899070E+00   6.1372578E+01   4.1096586E+05   4.1287732E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4479741E-02   3.9611355E+05   3.9611355E+05   6.3149378E+01   9.6599435E-01   5.3521083E+01   3.9427921E+05   3.9611355E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.7458096E-02   3.7930508E+05   3.7930508E+05   5.1057610E+01   8.5720930E-01   5.4916555E+01   3.7754816E+05   3.7930508E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.0467419E-02   3.6245306E+05   3.6245306E+05   5.1317912E+01   7.6192491E-01   5.3714416E+01   3.6077383E+05   3.6245306E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3518315E-02   3.4566078E+05   3.4566078E+05   4.4953957E+01   6.7835172E-01   4.5850401E+01   3.4405903E+05   3.4566078E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.6620078E-02   3.2911001E+05   3.2911001E+05   3.5742986E+01   6.0362135E-01   4.5890160E+01   3.2758468E+05   3.2911001E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9781043E-02   3.1303523E+05   3.1303523E+05   3.6150380E+01   5.3739555E-01   4.3722866E+01   3.1158415E+05   3.1303523E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3008836E-02   2.9769471E+05   2.9769471E+05   2.9028288E+01   4.7879786E-01   3.9230690E+01   2.9631453E+05   2.9769471E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.6310557E-02   2.8333897E+05   2.8333897E+05   2.7439250E+01   4.2659438E-01   3.9525993E+01   2.8202516E+05   2.8333897E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.9692920E-02   2.7017808E+05   2.7017808E+05   2.3306518E+01   3.8071003E-01   3.5004419E+01   2.6892513E+05   2.7017808E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0316235E-01   2.5835048E+05   2.5835048E+05   2.2030052E+01   3.4001676E-01   3.5704401E+01   2.5715224E+05   2.5835048E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0672508E-01   2.4789715E+05   2.4789715E+05   1.8027054E+01   3.0451300E-01   3.2060359E+01   2.4674726E+05   2.4789715E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1038719E-01   2.3874513E+05   2.3874513E+05   1.8333454E+01   2.7312947E-01   3.1361198E+01   2.3763757E+05   2.3874513E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1415464E-01   2.3070475E+05   2.3070475E+05   1.5084882E+01   2.4549023E-01   3.1207537E+01   2.2963438E+05   2.3070475E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1803337E-01   2.2348364E+05   2.2348364E+05   1.3419553E+01   2.2117659E-01   2.8659547E+01   2.2244668E+05   2.2348364E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2202924E-01   2.1671895E+05   2.1671895E+05   1.3073121E+01   1.9951896E-01   2.7398280E+01   2.1571329E+05   2.1671895E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2614813E-01   2.1002603E+05   2.1002603E+05   1.2107898E+01   1.8003465E-01   2.7029477E+01   2.0905135E+05   2.1002603E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3039588E-01   2.0305827E+05   2.0305827E+05   1.0883152E+01   1.6242102E-01   2.6436855E+01   2.0211585E+05   2.0305827E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3477839E-01   1.9556886E+05   1.9556886E+05   9.7632285E+00   1.4631704E-01   2.5574057E+01   1.9466113E+05   1.9556886E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3930154E-01   1.8746216E+05   1.8746216E+05   8.7938243E+00   1.3157672E-01   2.4277025E+01   1.8659201E+05   1.8746216E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4397127E-01   1.7882132E+05   1.7882132E+05   7.9353642E+00   1.1800377E-01   2.2912356E+01   1.7799122E+05   1.7882132E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4879354E-01   1.6990074E+05   1.6990074E+05   7.0471621E+00   1.0558077E-01   2.1335527E+01   1.6911200E+05   1.6990074E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5377436E-01   1.6107814E+05   1.6107814E+05   5.9616635E+00   9.4299107E-02   1.9874748E+01   1.6033032E+05   1.6107814E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5891980E-01   1.5277031E+05   1.5277031E+05   5.0578629E+00   8.4132115E-02   1.9275960E+01   1.5206102E+05   1.5277031E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6423597E-01   1.4532826E+05   1.4532826E+05   4.8726300E+00   7.5106423E-02   1.8545293E+01   1.4465349E+05   1.4532826E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6972907E-01   1.3893795E+05   1.3893795E+05   4.1822005E+00   6.7186817E-02   1.7218720E+01   1.3829282E+05   1.3893795E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7540537E-01   1.3355752E+05   1.3355752E+05   3.8491135E+00   6.0237647E-02   1.7012313E+01   1.3293735E+05   1.3355752E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8127124E-01   1.2891767E+05   1.2891767E+05   3.3421790E+00   5.4152864E-02   1.5924768E+01   1.2831902E+05   1.2891767E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8733317E-01   1.2459583E+05   1.2459583E+05   3.2316286E+00   4.8732162E-02   1.5532402E+01   1.2401722E+05   1.2459583E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9359780E-01   1.2015008E+05   1.2015008E+05   2.8491934E+00   4.3845218E-02   1.5092718E+01   1.1959210E+05   1.2015008E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0007191E-01   1.1527223E+05   1.1527223E+05   2.4894839E+00   3.9366315E-02   1.4458086E+01   1.1473688E+05   1.1527223E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0676253E-01   1.0990258E+05   1.0990258E+05   2.2184938E+00   3.5232905E-02   1.3776820E+01   1.0939215E+05   1.0990258E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1367691E-01   1.0425349E+05   1.0425349E+05   2.0018280E+00   3.1442341E-02   1.3015412E+01   1.0376929E+05   1.0425349E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2082260E-01   9.8719249E+04   9.8719249E+04   1.8163988E+00   2.8011249E-02   1.2208554E+01   9.8260735E+04   9.8719249E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2820753E-01   9.3699340E+04   9.3699340E+04   1.5876627E+00   2.4958880E-02   1.1458396E+01   9.3264132E+04   9.3699340E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3584002E-01   8.9410572E+04   8.9410572E+04   1.3773018E+00   2.2282683E-02   1.1057723E+01   8.8995273E+04   8.9410572E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
