#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   5.2814879E-05   1.2776622E+07   1.2776622E+07   1.6902922E+07   1.1010354E+04   5.3399433E+06   1.2776649E+07   1.2776622E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.2776518E+07   1.2776518E+07   1.6868618E+07   1.0996079E+04   5.3373762E+06   1.2776540E+07   1.2776518E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.2776388E+07   1.2776388E+07   1.6825526E+07   1.0978138E+04   5.3341557E+06   1.2776402E+07   1.2776388E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.2776223E+07   1.2776223E+07   1.6771425E+07   1.0955599E+04   5.3301190E+06   1.2776229E+07   1.2776223E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.2776016E+07   1.2776016E+07   1.6703550E+07   1.0927299E+04   5.3250651E+06   1.2776011E+07   1.2776016E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.2775756E+07   1.2775756E+07   1.6618473E+07   1.0891789E+04   5.3187468E+06   1.2775737E+07   1.2775756E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.2775429E+07   1.2775429E+07   1.6511952E+07   1.0847273E+04   5.3108620E+06   1.2775393E+07   1.2775429E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.2775018E+07   1.2775018E+07   1.6378774E+07   1.0791526E+04   5.3010450E+06   1.2774960E+07   1.2775018E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.2774500E+07   1.2774500E+07   1.6212567E+07   1.0721810E+04   5.2888576E+06   1.2774415E+07   1.2774500E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.2773851E+07   1.2773851E+07   1.6005607E+07   1.0634775E+04   5.2737828E+06   1.2773731E+07   1.2773851E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.2773035E+07   1.2773035E+07   1.5748641E+07   1.0526356E+04   5.2552228E+06   1.2772872E+07   1.2773035E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.2772011E+07   1.2772011E+07   1.5430736E+07   1.0391667E+04   5.2325061E+06   1.2771794E+07   1.2772011E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.2770727E+07   1.2770727E+07   1.5039236E+07   1.0224923E+04   5.2049090E+06   1.2770442E+07   1.2770727E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.2769118E+07   1.2769118E+07   1.4559883E+07   1.0019393E+04   5.1717013E+06   1.2768748E+07   1.2769118E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.2767105E+07   1.2767105E+07   1.3977254E+07   9.7674473E+03   5.1322269E+06   1.2766629E+07   1.2767105E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.2764590E+07   1.2764590E+07   1.3275665E+07   9.4607462E+03   5.0860320E+06   1.2763981E+07   1.2764590E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.2761453E+07   1.2761453E+07   1.2440786E+07   9.0906595E+03   5.0330535E+06   1.2760679E+07   1.2761453E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.2757549E+07   1.2757549E+07   1.1462225E+07   8.6490306E+03   4.9738677E+06   1.2756569E+07   1.2757549E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.2752704E+07   1.2752704E+07   1.0337302E+07   8.1294070E+03   4.9099761E+06   1.2751468E+07   1.2752704E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.2746710E+07   1.2746710E+07   9.0760689E+06   7.5288473E+03   4.8440521E+06   1.2745158E+07   1.2746710E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.2739320E+07   1.2739320E+07   7.7071393E+06   6.8503217E+03   4.7799843E+06   1.2737381E+07   1.2739320E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.2730250E+07   1.2730250E+07   6.2830473E+06   6.1055035E+03   4.7224374E+06   1.2727837E+07   1.2730250E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.2719168E+07   1.2719168E+07   4.8824427E+06   5.3173373E+03   4.6755570E+06   1.2716180E+07   1.2719168E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.2705697E+07   1.2705697E+07   3.6048808E+06   4.5211538E+03   4.6405236E+06   1.2702018E+07   1.2705697E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.2689405E+07   1.2689405E+07   2.5533054E+06   3.7624515E+03   4.6122027E+06   1.2684905E+07   1.2689405E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.2669799E+07   1.2669799E+07   1.8020154E+06   3.0893260E+03   4.5764449E+06   1.2664339E+07   1.2669799E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.2646314E+07   1.2646314E+07   1.3571361E+06   2.5389471E+03   4.5115145E+06   1.2639748E+07   1.2646314E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.2618293E+07   1.2618293E+07   1.1328183E+06   2.1216019E+03   4.3978539E+06   1.2610480E+07   1.2618293E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.2584982E+07   1.2584982E+07   9.7889089E+05   1.8120929E+03   4.2356646E+06   1.2575795E+07   1.2584982E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.2545532E+07   1.2545532E+07   7.7604961E+05   1.5612910E+03   4.0562348E+06   1.2534873E+07   1.2545532E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.2499030E+07   1.2499030E+07   5.3793148E+05   1.3297214E+03   3.9012573E+06   1.2486837E+07   1.2499030E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.2444526E+07   1.2444526E+07   3.8216343E+05   1.1169271E+03   3.7702019E+06   1.2430775E+07   1.2444526E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.2381039E+07   1.2381039E+07   3.3932719E+05   9.4594611E+02   3.6105656E+06   1.2365737E+07   1.2381039E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.2307517E+07   1.2307517E+07   2.8496659E+05   8.1466226E+02   3.4135560E+06   1.2290682E+07   1.2307517E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.2222838E+07   1.2222838E+07   1.9203351E+05   6.9766016E+02   3.2439599E+06   1.2204479E+07   1.2222838E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.2125835E+07   1.2125835E+07   1.5926206E+05   5.9556312E+02   3.0769124E+06   1.2105942E+07   1.2125835E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.2015275E+07   1.2015275E+07   1.2161680E+05   5.1159256E+02   2.8781783E+06   1.1993834E+07   1.2015275E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.1889847E+07   1.1889847E+07   9.3980463E+04   4.3533616E+02   2.6988685E+06   1.1866854E+07   1.1889847E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.1748188E+07   1.1748188E+07   7.4326948E+04   3.7165781E+02   2.4876142E+06   1.1723661E+07   1.1748188E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.1588896E+07   1.1588896E+07   5.8324303E+04   3.1421725E+02   2.2977315E+06   1.1562896E+07   1.1588896E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   1.1410589E+07   1.1410589E+07   4.1927059E+04   2.6481704E+02   2.0990568E+06   1.1383233E+07   1.1410589E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   1.1211896E+07   1.1211896E+07   3.3669954E+04   2.2238097E+02   1.9016557E+06   1.1183318E+07   1.1211896E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   1.0991415E+07   1.0991415E+07   2.7567847E+04   1.8549535E+02   1.7120835E+06   1.0961729E+07   1.0991415E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   1.0747718E+07   1.0747718E+07   2.1240231E+04   1.5353612E+02   1.5293502E+06   1.0717114E+07   1.0747718E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   1.0479430E+07   1.0479430E+07   1.6307173E+04   1.2642475E+02   1.3546728E+06   1.0448112E+07   1.0479430E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   1.0185161E+07   1.0185161E+07   1.1685986E+04   1.0325637E+02   1.1895562E+06   1.0153341E+07   1.0185161E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   9.8635415E+06   9.8635415E+06   8.8931399E+03   8.3685888E+01   1.0377690E+06   9.8314619E+06   9.8635415E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   9.5132449E+06   9.5132449E+06   7.1673647E+03   6.7314079E+01   8.9253773E+05   9.4811551E+06   9.5132449E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   9.1330652E+06   9.1330652E+06   5.4568276E+03   5.3665464E+01   7.6389343E+05   9.1012321E+06   9.1330652E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   8.7220296E+06   8.7220296E+06   3.9833718E+03   4.2393046E+01   6.4597532E+05   8.6907238E+06   8.7220296E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   8.2796270E+06   8.2796270E+06   3.1018693E+03   3.3167423E+01   5.4012229E+05   8.2491206E+06   8.2796270E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   7.8061580E+06   7.8061580E+06   2.2687054E+03   2.5686120E+01   4.4568347E+05   7.7767198E+06   7.8061580E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   7.3032598E+06   7.3032598E+06   1.7262194E+03   1.9670179E+01   3.6496096E+05   7.2751476E+06   7.3032598E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   6.7746185E+06   6.7746185E+06   1.2646620E+03   1.4890636E+01   2.9465847E+05   6.7480672E+06   6.7746185E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   6.2268647E+06   6.2268647E+06   8.9058022E+02   1.1138448E+01   2.3456199E+05   6.2020727E+06   6.2268647E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   5.6707222E+06   5.6707222E+06   6.6752126E+02   8.2321489E+00   1.8498399E+05   5.6478331E+06   5.6707222E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3297505E-02   5.1228380E+06   5.1228380E+06   4.6161986E+02   6.0270231E+00   1.4428063E+05   5.1019148E+06   5.1228380E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7251094E-02   4.6084224E+06   4.6084224E+06   3.4139990E+02   4.4011143E+00   1.1251531E+05   4.5894112E+06   4.6084224E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1413906E-02   4.1598590E+06   4.1598590E+06   2.4239592E+02   3.2557721E+00   8.8584692E+04   4.1425577E+06   4.1598590E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5525600E-02   3.8007302E+06   3.8007302E+06   1.7618814E+02   2.4856423E+00   7.1549854E+04   3.7848219E+06   3.8007302E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9387658E-02   3.5275986E+06   3.5275986E+06   1.4881149E+02   1.9743303E+00   5.9730969E+04   3.5127620E+06   3.5275986E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2967249E-02   3.3188733E+06   3.3188733E+06   1.1754990E+02   1.6234852E+00   5.1351840E+04   3.3048626E+06   3.3188733E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6318195E-02   3.1529467E+06   3.1529467E+06   1.0000562E+02   1.3697520E+00   4.5136066E+04   3.1395969E+06   3.1529467E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9505773E-02   3.0141934E+06   3.0141934E+06   8.6892765E+01   1.1768407E+00   4.0316477E+04   3.0013999E+06   3.0141934E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2583763E-02   2.8921702E+06   2.8921702E+06   7.1315510E+01   1.0237484E+00   3.6330196E+04   2.8798693E+06   2.8921702E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5592900E-02   2.7799455E+06   2.7799455E+06   6.5958389E+01   8.9811113E-01   3.2932890E+04   2.7681007E+06   2.7799455E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8563812E-02   2.6729243E+06   2.6729243E+06   5.4641185E+01   7.9220916E-01   3.0035313E+04   2.6615176E+06   2.6729243E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.1519949E-02   2.5681450E+06   2.5681450E+06   5.1688894E+01   7.0113124E-01   2.7417094E+04   2.5571700E+06   2.5681450E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4479741E-02   2.4638662E+06   2.4638662E+06   4.2396630E+01   6.2165595E-01   2.5069008E+04   2.4533236E+06   2.4638662E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.7458096E-02   2.3593104E+06   2.3593104E+06   4.0453472E+01   5.5159056E-01   2.2949073E+04   2.3492035E+06   2.3593104E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.0467419E-02   2.2544844E+06   2.2544844E+06   3.3247841E+01   4.8945621E-01   2.0970850E+04   2.2448165E+06   2.2544844E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3518315E-02   2.1500308E+06   2.1500308E+06   3.1718122E+01   4.3423379E-01   1.9181739E+04   2.1408019E+06   2.1500308E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.6620078E-02   2.0470802E+06   2.0470802E+06   2.6402664E+01   3.8516204E-01   1.7554964E+04   2.0382853E+06   2.0470802E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9781043E-02   1.9470908E+06   1.9470908E+06   2.3548281E+01   3.4169124E-01   1.6024807E+04   1.9387186E+06   1.9470908E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3008836E-02   1.8516692E+06   1.8516692E+06   2.1715601E+01   3.0334713E-01   1.4676250E+04   1.8437012E+06   1.8516692E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.6310557E-02   1.7623735E+06   1.7623735E+06   1.9405805E+01   2.6970304E-01   1.3476535E+04   1.7547844E+06   1.7623735E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.9692920E-02   1.6805104E+06   1.6805104E+06   1.7253430E+01   2.4036174E-01   1.2403477E+04   1.6732689E+06   1.6805104E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0316235E-01   1.6069408E+06   1.6069408E+06   1.5434210E+01   2.1488177E-01   1.1452890E+04   1.6000119E+06   1.6069408E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0672508E-01   1.5419195E+06   1.5419195E+06   1.3581389E+01   1.9281398E-01   1.0616234E+04   1.5352671E+06   1.5419195E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1038719E-01   1.4849927E+06   1.4849927E+06   1.1677150E+01   1.7367934E-01   9.9047068E+03   1.4785824E+06   1.4849927E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1415464E-01   1.4349806E+06   1.4349806E+06   1.1136724E+01   1.5698866E-01   9.2828533E+03   1.4287829E+06   1.4349806E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1803337E-01   1.3900645E+06   1.3900645E+06   9.6299863E+00   1.4227552E-01   8.7070400E+03   1.3840579E+06   1.3900645E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2202924E-01   1.3479874E+06   1.3479874E+06   9.1804273E+00   1.2910603E-01   8.1957780E+03   1.3421599E+06   1.3479874E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2614813E-01   1.3063568E+06   1.3063568E+06   8.3037912E+00   1.1711123E-01   7.7232543E+03   1.3007068E+06   1.3063568E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3039588E-01   1.2630166E+06   1.2630166E+06   7.4933097E+00   1.0601252E-01   7.2602058E+03   1.2575518E+06   1.2630166E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3477839E-01   1.2164318E+06   1.2164318E+06   6.7964695E+00   9.5629304E-02   6.7989573E+03   1.2111666E+06   1.2164318E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3930154E-01   1.1660075E+06   1.1660075E+06   5.8826862E+00   8.5882532E-02   6.3419412E+03   1.1609587E+06   1.1660075E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4397127E-01   1.1122609E+06   1.1122609E+06   5.3272230E+00   7.6775403E-02   5.9064860E+03   1.1074431E+06   1.1122609E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4879354E-01   1.0567744E+06   1.0567744E+06   4.6169408E+00   6.8373879E-02   5.4665705E+03   1.0521955E+06   1.0567744E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5377436E-01   1.0018975E+06   1.0018975E+06   4.1961442E+00   6.0763340E-02   5.0577395E+03   9.9755501E+05   1.0018975E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5891980E-01   9.5022256E+05   9.5022256E+05   3.7123828E+00   5.4013711E-02   4.6867220E+03   9.4610288E+05   9.5022256E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6423597E-01   9.0393296E+05   9.0393296E+05   3.2384308E+00   4.8144809E-02   4.3626019E+03   9.0001290E+05   9.0393296E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6972907E-01   8.6418527E+05   8.6418527E+05   3.0229625E+00   4.3112969E-02   4.0829278E+03   8.6043662E+05   8.6418527E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7540537E-01   8.3071915E+05   8.3071915E+05   2.6172419E+00   3.8805976E-02   3.8434796E+03   8.2711479E+05   8.3071915E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8127124E-01   8.0185945E+05   8.0185945E+05   2.3662094E+00   3.5066993E-02   3.6340922E+03   7.9837951E+05   8.0185945E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8733317E-01   7.7497775E+05   7.7497775E+05   2.1411518E+00   3.1727526E-02   3.4461991E+03   7.7161375E+05   7.7497775E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9359780E-01   7.4732533E+05   7.4732533E+05   1.9932487E+00   2.8647035E-02   3.2629018E+03   7.4408069E+05   7.4732533E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0007191E-01   7.1698516E+05   7.1698516E+05   1.7412333E+00   2.5741626E-02   3.0731485E+03   7.1387165E+05   7.1698516E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0676253E-01   6.8358596E+05   6.8358596E+05   1.5741484E+00   2.2993749E-02   2.8792323E+03   6.8061695E+05   6.8358596E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1367691E-01   6.4844873E+05   6.4844873E+05   1.3869034E+00   2.0439376E-02   2.6870901E+03   6.4563185E+05   6.4844873E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2082260E-01   6.1402588E+05   6.1402588E+05   1.2430436E+00   1.8136187E-02   2.5065220E+03   6.1135811E+05   6.1402588E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2820753E-01   5.8280225E+05   5.8280225E+05   1.0933443E+00   1.6126708E-02   2.3418191E+03   5.8026975E+05   5.8280225E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3584002E-01   5.5612636E+05   5.5612636E+05   9.8125581E-01   1.4411317E-02   2.2025335E+03   5.5370943E+05   5.5612636E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
