#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   5.9259269E-05   1.1111371E+07   1.1111371E+07   1.4690268E+07   1.0870810E+04   3.2882884E+06   1.1111408E+07   1.1111371E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.1111260E+07   1.1111260E+07   1.4657948E+07   1.0855620E+04   3.2865270E+06   1.1111291E+07   1.1111260E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.1111121E+07   1.1111121E+07   1.4617356E+07   1.0836532E+04   3.2843182E+06   1.1111144E+07   1.1111121E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.1110946E+07   1.1110946E+07   1.4566405E+07   1.0812556E+04   3.2815508E+06   1.1110959E+07   1.1110946E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.1110725E+07   1.1110725E+07   1.4502504E+07   1.0782459E+04   3.2780883E+06   1.1110726E+07   1.1110725E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.1110448E+07   1.1110448E+07   1.4422436E+07   1.0744705E+04   3.2737626E+06   1.1110433E+07   1.1110448E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.1110100E+07   1.1110100E+07   1.4322237E+07   1.0697392E+04   3.2683697E+06   1.1110064E+07   1.1110100E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.1109662E+07   1.1109662E+07   1.4197039E+07   1.0638168E+04   3.2616632E+06   1.1109601E+07   1.1109662E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.1109111E+07   1.1109111E+07   1.4040911E+07   1.0564145E+04   3.2533499E+06   1.1109018E+07   1.1109111E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.1108420E+07   1.1108420E+07   1.3846692E+07   1.0471799E+04   3.2430868E+06   1.1108287E+07   1.1108420E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.1107551E+07   1.1107551E+07   1.3605840E+07   1.0356865E+04   3.2304816E+06   1.1107369E+07   1.1107551E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.1106462E+07   1.1106462E+07   1.3308333E+07   1.0214242E+04   3.2151008E+06   1.1106217E+07   1.1106462E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.1105097E+07   1.1105097E+07   1.2942671E+07   1.0037925E+04   3.1964889E+06   1.1104773E+07   1.1105097E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.1103387E+07   1.1103387E+07   1.2496069E+07   9.8209807E+03   3.1742050E+06   1.1102965E+07   1.1103387E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.1101249E+07   1.1101249E+07   1.1954959E+07   9.5556392E+03   3.1478850E+06   1.1100704E+07   1.1101249E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.1098580E+07   1.1098580E+07   1.1305980E+07   9.2335441E+03   3.1173368E+06   1.1097882E+07   1.1098580E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.1095254E+07   1.1095254E+07   1.0537655E+07   8.8462703E+03   3.0826732E+06   1.1094366E+07   1.1095254E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.1091121E+07   1.1091121E+07   9.6429948E+06   8.3862179E+03   3.0444787E+06   1.1089996E+07   1.1091121E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.1085998E+07   1.1085998E+07   8.6231714E+06   7.8480066E+03   3.0039817E+06   1.1084581E+07   1.1085998E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.1079671E+07   1.1079671E+07   7.4922017E+06   7.2304554E+03   2.9631619E+06   1.1077895E+07   1.1079671E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.1071889E+07   1.1071889E+07   6.2820369E+06   6.5391049E+03   2.9246596E+06   1.1069674E+07   1.1071889E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.1062358E+07   1.1062358E+07   5.0465421E+06   5.7889652E+03   2.8912753E+06   1.1059610E+07   1.1062358E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.1050747E+07   1.1050747E+07   3.8615277E+06   5.0066937E+03   2.8648235E+06   1.1047358E+07   1.1050747E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.1036674E+07   1.1036674E+07   2.8167596E+06   4.2307595E+03   2.8442527E+06   1.1032524E+07   1.1036674E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.1019710E+07   1.1019710E+07   1.9960571E+06   3.5076101E+03   2.8234882E+06   1.1014668E+07   1.1019710E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.0999368E+07   1.0999368E+07   1.4457014E+06   2.8821269E+03   2.7905278E+06   1.0993297E+07   1.0999368E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.0975087E+07   1.0975087E+07   1.1418952E+06   2.3828951E+03   2.7305001E+06   1.0967856E+07   1.0975087E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.0946223E+07   1.0946223E+07   9.8283635E+05   2.0078323E+03   2.6348267E+06   1.0937715E+07   1.0946223E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.0912047E+07   1.0912047E+07   8.3527655E+05   1.7216422E+03   2.5131357E+06   1.0902169E+07   1.0912047E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.0871754E+07   1.0871754E+07   6.3097274E+05   1.4758688E+03   2.3941517E+06   1.0860452E+07   1.0871754E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.0824497E+07   1.0824497E+07   4.2895951E+05   1.2447531E+03   2.3002575E+06   1.0811756E+07   1.0824497E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.0769410E+07   1.0769410E+07   3.2859653E+05   1.0415640E+03   2.2135728E+06   1.0755249E+07   1.0769410E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.0705593E+07   1.0705593E+07   2.9933028E+05   8.8513501E+02   2.0977918E+06   1.0690043E+07   1.0705593E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.0632075E+07   1.0632075E+07   2.3124597E+05   7.6002143E+02   1.9713555E+06   1.0615161E+07   1.0632075E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.0547828E+07   1.0547828E+07   1.6400346E+05   6.4597102E+02   1.8687513E+06   1.0529557E+07   1.0547828E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.0451786E+07   1.0451786E+07   1.4292678E+05   5.5078732E+02   1.7486046E+06   1.0432154E+07   1.0451786E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.0342813E+07   1.0342813E+07   9.8296454E+04   4.6863293E+02   1.6267040E+06   1.0321822E+07   1.0342813E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.0219717E+07   1.0219717E+07   8.6289347E+04   3.9621651E+02   1.5075312E+06   1.0197392E+07   1.0219717E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.0081281E+07   1.0081281E+07   6.0791958E+04   3.3475309E+02   1.3793607E+06   1.0057681E+07   1.0081281E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   9.9262943E+06   9.9262943E+06   5.1582711E+04   2.8070531E+02   1.2569454E+06   9.9015333E+06   9.9262943E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   9.7535655E+06   9.7535655E+06   3.9046959E+04   2.3413403E+02   1.1429383E+06   9.7277731E+06   9.7535655E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   9.5618763E+06   9.5618763E+06   2.8275272E+04   1.9472291E+02   1.0238701E+06   9.5351583E+06   9.5618763E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   9.3499815E+06   9.3499815E+06   2.1902911E+04   1.6051794E+02   9.1106123E+05   9.3225064E+06   9.3499815E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   9.1166819E+06   9.1166819E+06   1.6885657E+04   1.3165247E+02   8.0497296E+05   9.0886413E+06   9.1166819E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   8.8607701E+06   8.8607701E+06   1.3057146E+04   1.0707539E+02   7.0612877E+05   8.8323489E+06   8.8607701E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   8.5810521E+06   8.5810521E+06   1.0541677E+04   8.6473177E+01   6.1416365E+05   8.5524675E+06   8.5810521E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   8.2763750E+06   8.2763750E+06   8.1444959E+03   6.9320681E+01   5.2667612E+05   8.2478448E+06   8.2763750E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   7.9456884E+06   7.9456884E+06   6.0659091E+03   5.5070313E+01   4.5068608E+05   7.9174473E+06   7.9456884E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   7.5881468E+06   7.5881468E+06   4.4031621E+03   4.3368203E+01   3.8005378E+05   7.5604281E+06   7.5881468E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   7.2033052E+06   7.2033052E+06   3.3226692E+03   3.3829073E+01   3.1766582E+05   7.1763439E+06   7.2033052E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   6.7914260E+06   6.7914260E+06   2.5759152E+03   2.6119843E+01   2.6311784E+05   6.7654530E+06   6.7914260E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   6.3539338E+06   6.3539338E+06   1.9165384E+03   1.9955294E+01   2.1466739E+05   6.3291698E+06   6.3539338E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   5.8940365E+06   5.8940365E+06   1.4537582E+03   1.5070878E+01   1.7376620E+05   5.8706812E+06   5.8940365E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   5.4175034E+06   5.4175034E+06   1.0355943E+03   1.1248384E+01   1.3886350E+05   5.3957242E+06   5.4175034E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   4.9336654E+06   4.9336654E+06   7.4066579E+02   8.2969353E+00   1.1014915E+05   4.9135814E+06   4.9336654E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3297505E-02   4.4570067E+06   4.4570067E+06   5.2318758E+02   6.0638519E+00   8.6430818E+04   4.4386672E+06   4.4570067E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7251094E-02   4.0094618E+06   4.0094618E+06   3.9597036E+02   4.4213012E+00   6.7689114E+04   3.9928136E+06   4.0094618E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1413906E-02   3.6192063E+06   3.6192063E+06   2.6976470E+02   3.2660636E+00   5.3647377E+04   3.6040672E+06   3.6192063E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5525600E-02   3.3067587E+06   3.3067587E+06   2.1805290E+02   2.4904906E+00   4.3767734E+04   3.2928470E+06   3.3067587E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9387658E-02   3.0691291E+06   3.0691291E+06   1.7082901E+02   1.9761431E+00   3.6815593E+04   3.0561610E+06   3.0691291E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2967249E-02   2.8875340E+06   2.8875340E+06   1.4017164E+02   1.6234277E+00   3.1950781E+04   2.8752924E+06   2.8875340E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6318195E-02   2.7431742E+06   2.7431742E+06   1.1362742E+02   1.3687073E+00   2.8328112E+04   2.7315136E+06   2.7431742E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9505773E-02   2.6224557E+06   2.6224557E+06   9.7908680E+01   1.1752052E+00   2.5403116E+04   2.6112839E+06   2.6224557E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2583763E-02   2.5162925E+06   2.5162925E+06   8.3785216E+01   1.0217947E+00   2.3102072E+04   2.5055532E+06   2.5162925E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5592900E-02   2.4186541E+06   2.4186541E+06   7.6301708E+01   8.9596485E-01   2.1096235E+04   2.4083150E+06   2.4186541E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8563812E-02   2.3255426E+06   2.3255426E+06   6.6276845E+01   7.9002263E-01   1.9322994E+04   2.3155876E+06   2.3255426E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.1519949E-02   2.2343816E+06   2.2343816E+06   5.6218871E+01   6.9898052E-01   1.7775531E+04   2.2248049E+06   2.2343816E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4479741E-02   2.1436559E+06   2.1436559E+06   4.9455350E+01   6.1956216E-01   1.6398228E+04   2.1344577E+06   2.1436559E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.7458096E-02   2.0526890E+06   2.0526890E+06   4.5797282E+01   5.4962369E-01   1.5114565E+04   2.0438722E+06   2.0526890E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.0467419E-02   1.9614870E+06   1.9614870E+06   4.1330002E+01   4.8766064E-01   1.3887701E+04   1.9530540E+06   1.9614870E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3518315E-02   1.8706088E+06   1.8706088E+06   3.4539547E+01   4.3257960E-01   1.2780469E+04   1.8625597E+06   1.8706088E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.6620078E-02   1.7810383E+06   1.7810383E+06   3.1239173E+01   3.8365779E-01   1.1797712E+04   1.7733685E+06   1.7810383E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9781043E-02   1.6940440E+06   1.6940440E+06   2.8116884E+01   3.4033902E-01   1.0834402E+04   1.6867436E+06   1.6940440E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3008836E-02   1.6110239E+06   1.6110239E+06   2.4415989E+01   3.0211288E-01   1.0015270E+04   1.6040765E+06   1.6110239E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.6310557E-02   1.5333335E+06   1.5333335E+06   2.1484656E+01   2.6859753E-01   9.2328524E+03   1.5267169E+06   1.5333335E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.9692920E-02   1.4621096E+06   1.4621096E+06   1.9755678E+01   2.3934441E-01   8.5570456E+03   1.4557967E+06   1.4621096E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0316235E-01   1.3981014E+06   1.3981014E+06   1.7738049E+01   2.1394290E-01   7.9702357E+03   1.3920615E+06   1.3981014E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0672508E-01   1.3415305E+06   1.3415305E+06   1.5638479E+01   1.9193299E-01   7.4524278E+03   1.3357320E+06   1.3415305E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1038719E-01   1.2920022E+06   1.2920022E+06   1.4003742E+01   1.7284507E-01   6.9958797E+03   1.2864150E+06   1.2920022E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1415464E-01   1.2484898E+06   1.2484898E+06   1.2843582E+01   1.5620103E-01   6.5934938E+03   1.2430883E+06   1.2484898E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1803337E-01   1.2094112E+06   1.2094112E+06   1.1750673E+01   1.4152577E-01   6.2278143E+03   1.2041765E+06   1.2094112E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2202924E-01   1.1728026E+06   1.1728026E+06   1.0166557E+01   1.2839051E-01   5.9008537E+03   1.1677243E+06   1.1728026E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2614813E-01   1.1365824E+06   1.1365824E+06   9.5860242E+00   1.1643576E-01   5.6013896E+03   1.1316591E+06   1.1365824E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3039588E-01   1.0988749E+06   1.0988749E+06   8.3170406E+00   1.0538258E-01   5.2984009E+03   1.0941132E+06   1.0988749E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3477839E-01   1.0583443E+06   1.0583443E+06   7.5930953E+00   9.5051421E-02   4.9949998E+03   1.0537567E+06   1.0583443E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3930154E-01   1.0144733E+06   1.0144733E+06   6.8163120E+00   8.5357973E-02   4.6944458E+03   1.0100744E+06   1.0144733E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4397127E-01   9.6771164E+05   9.6771164E+05   6.0187498E+00   7.6306697E-02   4.3954143E+03   9.6351429E+05   9.6771164E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4879354E-01   9.1943622E+05   9.1943622E+05   5.4073248E+00   6.7958711E-02   4.1055374E+03   9.1544713E+05   9.1943622E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5377436E-01   8.7169118E+05   8.7169118E+05   4.9557305E+00   6.0398208E-02   3.8200524E+03   8.6790822E+05   8.7169118E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5891980E-01   8.2673198E+05   8.2673198E+05   4.2665430E+00   5.3690155E-02   3.5665217E+03   8.2314323E+05   8.2673198E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6423597E-01   7.8645821E+05   7.8645821E+05   3.7638274E+00   4.7855770E-02   3.3353264E+03   7.8304347E+05   7.8645821E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6972907E-01   7.5187617E+05   7.5187617E+05   3.3727131E+00   4.2851014E-02   3.1398242E+03   7.4861084E+05   7.5187617E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7540537E-01   7.2275933E+05   7.2275933E+05   3.0825009E+00   3.8563450E-02   2.9762446E+03   7.1961979E+05   7.2275933E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8127124E-01   6.9765027E+05   6.9765027E+05   2.8236648E+00   3.4841645E-02   2.8293789E+03   6.9461919E+05   6.9765027E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8733317E-01   6.7426213E+05   6.7426213E+05   2.5268230E+00   3.1517452E-02   2.7008473E+03   6.7133212E+05   6.7426213E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9359780E-01   6.5020343E+05   6.5020343E+05   2.2483328E+00   2.8453555E-02   2.5698058E+03   6.4737746E+05   6.5020343E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0007191E-01   6.2380628E+05   6.2380628E+05   2.0240822E+00   2.5565997E-02   2.4354590E+03   6.2109458E+05   6.2380628E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0676253E-01   5.9474765E+05   5.9474765E+05   1.8524356E+00   2.2836945E-02   2.2950306E+03   5.9216186E+05   5.9474765E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1367691E-01   5.6417685E+05   5.6417685E+05   1.6091044E+00   2.0301129E-02   2.1519041E+03   5.6172361E+05   5.6417685E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2082260E-01   5.3422759E+05   5.3422759E+05   1.4336086E+00   1.8014657E-02   2.0153677E+03   5.3190426E+05   5.3422759E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2820753E-01   5.0706177E+05   5.0706177E+05   1.2721718E+00   1.6018868E-02   1.8935427E+03   5.0485630E+05   5.0706177E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3584002E-01   4.8385267E+05   4.8385267E+05   1.1371078E+00   1.4313990E-02   1.7905520E+03   4.8174788E+05   4.8385267E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
