#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.8739426E-04   1.2388959E+07   1.2388959E+07   1.5016107E+07   1.0375061E+04   4.7025346E+06   1.2388750E+07   1.2388959E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.2387720E+07   1.2387720E+07   1.4647399E+07   1.0214080E+04   4.6783819E+06   1.2387444E+07   1.2387720E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.2386168E+07   1.2386168E+07   1.4195553E+07   1.0015516E+04   4.6492818E+06   1.2385809E+07   1.2386168E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.2384225E+07   1.2384225E+07   1.3645738E+07   9.7719002E+03   4.6146336E+06   1.2383762E+07   1.2384225E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.2381798E+07   1.2381798E+07   1.2982715E+07   9.4750139E+03   4.5740012E+06   1.2381203E+07   1.2381798E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.2378769E+07   1.2378769E+07   1.2192289E+07   9.1162743E+03   4.5272747E+06   1.2378012E+07   1.2378769E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.2375000E+07   1.2375000E+07   1.1263667E+07   8.6874349E+03   4.4748871E+06   1.2374040E+07   1.2375000E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.2370319E+07   1.2370319E+07   1.0192952E+07   8.1817363E+03   4.4180677E+06   1.2369108E+07   1.2370319E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.2364526E+07   1.2364526E+07   8.9878432E+06   7.5956179E+03   4.3590714E+06   1.2363005E+07   1.2364526E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.2357382E+07   1.2357382E+07   7.6732323E+06   6.9310254E+03   4.3012480E+06   1.2355479E+07   1.2357382E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.2348609E+07   1.2348609E+07   6.2965786E+06   6.1981567E+03   4.2487115E+06   1.2346239E+07   1.2348609E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.2337884E+07   1.2337884E+07   4.9306739E+06   5.4181031E+03   4.2052797E+06   1.2334949E+07   1.2337884E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.2324841E+07   1.2324841E+07   3.6698749E+06   4.6242608E+03   4.1723946E+06   1.2321226E+07   1.2324841E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.2309059E+07   1.2309059E+07   2.6150149E+06   3.8607210E+03   4.1461518E+06   1.2304637E+07   1.2309059E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.2290061E+07   1.2290061E+07   1.8441736E+06   3.1755871E+03   4.1146614E+06   1.2284693E+07   1.2290061E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.2267299E+07   1.2267299E+07   1.3744101E+06   2.6082845E+03   4.0586795E+06   1.2260843E+07   1.2267299E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.2240140E+07   1.2240140E+07   1.1346043E+06   2.1736113E+03   3.9594288E+06   1.2232455E+07   1.2240140E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.2207854E+07   1.2207854E+07   9.8346290E+05   1.8513874E+03   3.8141281E+06   1.2198817E+07   1.2207854E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.2169620E+07   1.2169620E+07   7.9411113E+05   1.5945751E+03   3.6483345E+06   1.2159134E+07   1.2169620E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.2124548E+07   1.2124548E+07   5.5952684E+05   1.3604392E+03   3.5018564E+06   1.2112552E+07   1.2124548E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.2071712E+07   1.2071712E+07   3.8943470E+05   1.1429189E+03   3.3818938E+06   1.2058185E+07   1.2071712E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.2010159E+07   1.2010159E+07   3.3693003E+05   9.6470343E+02   3.2429352E+06   1.1995110E+07   1.2010159E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.1938872E+07   1.1938872E+07   2.9231335E+05   8.2910785E+02   3.0649937E+06   1.1922323E+07   1.1938872E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.1856763E+07   1.1856763E+07   2.0064965E+05   7.1076571E+02   2.9053468E+06   1.1838726E+07   1.1856763E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.1762696E+07   1.1762696E+07   1.6016572E+05   6.0562855E+02   2.7578942E+06   1.1743166E+07   1.1762696E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.1655480E+07   1.1655480E+07   1.2779634E+05   5.1980293E+02   2.5771360E+06   1.1634443E+07   1.1655480E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.1533840E+07   1.1533840E+07   9.3531853E+04   4.4194675E+02   2.4157245E+06   1.1511295E+07   1.1533840E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.1396455E+07   1.1396455E+07   7.9086768E+04   3.7679710E+02   2.2256250E+06   1.1372421E+07   1.1396455E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.1241964E+07   1.1241964E+07   5.8284561E+04   3.1827642E+02   2.0550352E+06   1.1216502E+07   1.1241964E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   1.1069025E+07   1.1069025E+07   4.3343278E+04   2.6810783E+02   1.8736952E+06   1.1042253E+07   1.1069025E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   1.0876309E+07   1.0876309E+07   3.6340682E+04   2.2481918E+02   1.6980466E+06   1.0848358E+07   1.0876309E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   1.0662455E+07   1.0662455E+07   2.8707985E+04   1.8730495E+02   1.5297324E+06   1.0633438E+07   1.0662455E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   1.0426078E+07   1.0426078E+07   2.2059076E+04   1.5488814E+02   1.3657223E+06   1.0396180E+07   1.0426078E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   1.0165843E+07   1.0165843E+07   1.7093238E+04   1.2742523E+02   1.2093799E+06   1.0135266E+07   1.0165843E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   9.8804018E+06   9.8804018E+06   1.2744839E+04   1.0401526E+02   1.0598046E+06   9.8493512E+06   9.8804018E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   9.5684254E+06   9.5684254E+06   9.0340877E+03   8.4250674E+01   9.2290598E+05   9.5371383E+06   9.5684254E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   9.2286277E+06   9.2286277E+06   7.5886064E+03   6.7683601E+01   7.9584740E+05   9.1973460E+06   9.2286277E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   8.8598381E+06   8.8598381E+06   5.3074183E+03   5.3933442E+01   6.7966997E+05   8.8288215E+06   8.8598381E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   8.4611130E+06   8.4611130E+06   4.0228134E+03   4.2578894E+01   5.7385925E+05   8.4306235E+06   8.4611130E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   8.0319566E+06   8.0319566E+06   3.0274598E+03   3.3288153E+01   4.8004331E+05   8.0022578E+06   8.0319566E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   7.5726607E+06   7.5726607E+06   2.3278622E+03   2.5757192E+01   3.9728161E+05   7.5440128E+06   7.5726607E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   7.0848136E+06   7.0848136E+06   1.7259755E+03   1.9717608E+01   3.2430922E+05   7.0574657E+06   7.0848136E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   6.5719913E+06   6.5719913E+06   1.2930721E+03   1.4918497E+01   2.6193230E+05   6.5461702E+06   6.5719913E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   6.0406263E+06   6.0406263E+06   8.9434251E+02   1.1152565E+01   2.0913956E+05   6.0165232E+06   6.0406263E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   5.5011218E+06   5.5011218E+06   6.7924969E+02   8.2394514E+00   1.6480978E+05   5.4788746E+06   5.5011218E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3297505E-02   4.9696272E+06   4.9696272E+06   4.7170594E+02   6.0298175E+00   1.2880618E+05   4.9492957E+06   4.9696272E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7251094E-02   4.4705991E+06   4.4705991E+06   3.5485530E+02   4.4015152E+00   1.0058853E+05   4.4521294E+06   4.4705991E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1413906E-02   4.0354528E+06   4.0354528E+06   2.4764388E+02   3.2550157E+00   7.9330974E+04   4.0186472E+06   4.0354528E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5525600E-02   3.6870656E+06   3.6870656E+06   1.8414499E+02   2.4844263E+00   6.4125572E+04   3.6716152E+06   3.6870656E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9387658E-02   3.4221032E+06   3.4221032E+06   1.5242145E+02   1.9728049E+00   5.3773054E+04   3.4076954E+06   3.4221032E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2967249E-02   3.2196208E+06   3.2196208E+06   1.2515563E+02   1.6219103E+00   4.6311528E+04   3.2060161E+06   3.2196208E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6318195E-02   3.0586568E+06   3.0586568E+06   1.0216733E+02   1.3681952E+00   4.0780177E+04   3.0456948E+06   3.0586568E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9505773E-02   2.9240534E+06   2.9240534E+06   8.7662944E+01   1.1753741E+00   3.6396021E+04   2.9116323E+06   2.9240534E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2583763E-02   2.8056797E+06   2.8056797E+06   7.6979401E+01   1.0223252E+00   3.2908123E+04   2.7937373E+06   2.8056797E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5592900E-02   2.6968114E+06   2.6968114E+06   6.6560777E+01   8.9677673E-01   2.9846160E+04   2.6853124E+06   2.6968114E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8563812E-02   2.5929908E+06   2.5929908E+06   5.7909126E+01   7.9095906E-01   2.7299511E+04   2.5819175E+06   2.5929908E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.1519949E-02   2.4913452E+06   2.4913452E+06   5.3492809E+01   6.9998504E-01   2.4930231E+04   2.4806914E+06   2.4913452E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4479741E-02   2.3901850E+06   2.3901850E+06   4.4117377E+01   6.2058850E-01   2.2847184E+04   2.3799513E+06   2.3901850E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.7458096E-02   2.2887560E+06   2.2887560E+06   4.1815817E+01   5.5061677E-01   2.0956669E+04   2.2789456E+06   2.2887560E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.0467419E-02   2.1870650E+06   2.1870650E+06   3.5140054E+01   4.8858173E-01   1.9159709E+04   2.1776808E+06   2.1870650E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3518315E-02   2.0857351E+06   2.0857351E+06   3.2466466E+01   4.3343557E-01   1.7589192E+04   2.0767774E+06   2.0857351E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.6620078E-02   1.9858633E+06   1.9858633E+06   2.7358257E+01   3.8445896E-01   1.6080238E+04   1.9773270E+06   1.9858633E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9781043E-02   1.8888641E+06   1.8888641E+06   2.5534295E+01   3.4105047E-01   1.4738456E+04   1.8807383E+06   1.8888641E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3008836E-02   1.7962961E+06   1.7962961E+06   2.1875282E+01   3.0277195E-01   1.3528825E+04   1.7885627E+06   1.7962961E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.6310557E-02   1.7096709E+06   1.7096709E+06   1.9291920E+01   2.6918925E-01   1.2419501E+04   1.7023053E+06   1.7096709E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.9692920E-02   1.6302559E+06   1.6302559E+06   1.7530924E+01   2.3989979E-01   1.1443436E+04   1.6232278E+06   1.6302559E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0316235E-01   1.5588864E+06   1.5588864E+06   1.5715070E+01   2.1445959E-01   1.0588729E+04   1.5521619E+06   1.5588864E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0672508E-01   1.4958095E+06   1.4958095E+06   1.3821788E+01   1.9242733E-01   9.8416093E+03   1.4893535E+06   1.4958095E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1038719E-01   1.4405852E+06   1.4405852E+06   1.2148034E+01   1.7331940E-01   9.2021266E+03   1.4343641E+06   1.4405852E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1415464E-01   1.3920686E+06   1.3920686E+06   1.1525177E+01   1.5665436E-01   8.6386103E+03   1.3860540E+06   1.3920686E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1803337E-01   1.3484958E+06   1.3484958E+06   1.0182595E+01   1.4196752E-01   8.1123909E+03   1.3426667E+06   1.3484958E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2202924E-01   1.3076770E+06   1.3076770E+06   9.5243072E+00   1.2881726E-01   7.6615356E+03   1.3020218E+06   1.3076770E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2614813E-01   1.2672913E+06   1.2672913E+06   8.3323789E+00   1.1684445E-01   7.2261253E+03   1.2618085E+06   1.2672913E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3039588E-01   1.2252473E+06   1.2252473E+06   7.5352819E+00   1.0576650E-01   6.7994808E+03   1.2199442E+06   1.2252473E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3477839E-01   1.1800556E+06   1.1800556E+06   6.7979289E+00   9.5405481E-02   6.3807033E+03   1.1749462E+06   1.1800556E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3930154E-01   1.1311392E+06   1.1311392E+06   6.0258295E+00   8.5679211E-02   5.9711495E+03   1.1262399E+06   1.1311392E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4397127E-01   1.0789998E+06   1.0789998E+06   5.6303643E+00   7.6593867E-02   5.5639638E+03   1.0743247E+06   1.0789998E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4879354E-01   1.0251726E+06   1.0251726E+06   4.7982078E+00   6.8212623E-02   5.1607706E+03   1.0207293E+06   1.0251726E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5377436E-01   9.7193674E+05   9.7193674E+05   4.4102632E+00   6.0620073E-02   4.7831683E+03   9.6772297E+05   9.7193674E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5891980E-01   9.2180713E+05   9.2180713E+05   3.9414255E+00   5.3886303E-02   4.4411970E+03   9.1780957E+05   9.2180713E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6423597E-01   8.7690178E+05   8.7690178E+05   3.4609113E+00   4.8031805E-02   4.1375005E+03   8.7309796E+05   8.7690178E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6972907E-01   8.3834272E+05   8.3834272E+05   3.0534911E+00   4.3010612E-02   3.8785883E+03   8.3470525E+05   8.3834272E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7540537E-01   8.0587738E+05   8.0587738E+05   2.8015699E+00   3.8712468E-02   3.6605321E+03   8.0237995E+05   8.0587738E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8127124E-01   7.7788071E+05   7.7788071E+05   2.4621142E+00   3.4981073E-02   3.4674360E+03   7.7450403E+05   7.7788071E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8733317E-01   7.5180289E+05   7.5180289E+05   2.2291802E+00   3.1648247E-02   3.2919728E+03   7.4853872E+05   7.5180289E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9359780E-01   7.2497739E+05   7.2497739E+05   2.0500981E+00   2.8574691E-02   3.1221626E+03   7.2182907E+05   7.2497739E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0007191E-01   6.9554451E+05   6.9554451E+05   1.8479524E+00   2.5676394E-02   2.9439129E+03   6.9252345E+05   6.9554451E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0676253E-01   6.6314409E+05   6.6314409E+05   1.6463861E+00   2.2935328E-02   2.7651089E+03   6.6026325E+05   6.6314409E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1367691E-01   6.2905761E+05   6.2905761E+05   1.4427353E+00   2.0387527E-02   2.5841112E+03   6.2632439E+05   6.2905761E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2082260E-01   5.9566414E+05   5.9566414E+05   1.3025320E+00   1.8090460E-02   2.4123504E+03   5.9307561E+05   5.9566414E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2820753E-01   5.6537422E+05   5.6537422E+05   1.1425596E+00   1.6086204E-02   2.2568588E+03   5.6291696E+05   5.6537422E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3584002E-01   5.3949605E+05   5.3949605E+05   1.0359954E+00   1.4374813E-02   2.1258235E+03   5.3715094E+05   5.3949605E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
