#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   3.3082712E+06   3.3082712E+06   4.4106865E+06   1.2083033E+04   5.7710906E+04   3.3085216E+06   3.3082712E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   3.3082704E+06   3.3082704E+06   4.4105969E+06   1.2082882E+04   5.7710041E+04   3.3085207E+06   3.3082704E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   3.3082694E+06   3.3082694E+06   4.4104841E+06   1.2082692E+04   5.7708952E+04   3.3085196E+06   3.3082694E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   3.3082681E+06   3.3082681E+06   4.4103421E+06   1.2082453E+04   5.7707581E+04   3.3085182E+06   3.3082681E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   3.3082665E+06   3.3082665E+06   4.4101634E+06   1.2082152E+04   5.7705856E+04   3.3085164E+06   3.3082665E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   3.3082644E+06   3.3082644E+06   4.4099384E+06   1.2081773E+04   5.7703684E+04   3.3085142E+06   3.3082644E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   3.3082619E+06   3.3082619E+06   4.4096552E+06   1.2081296E+04   5.7700949E+04   3.3085113E+06   3.3082619E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   3.3082586E+06   3.3082586E+06   4.4092986E+06   1.2080696E+04   5.7697507E+04   3.3085078E+06   3.3082586E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   3.3082546E+06   3.3082546E+06   4.4088498E+06   1.2079940E+04   5.7693175E+04   3.3085033E+06   3.3082546E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   3.3082495E+06   3.3082495E+06   4.4082848E+06   1.2078989E+04   5.7687722E+04   3.3084976E+06   3.3082495E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   3.3082430E+06   3.3082430E+06   4.4075737E+06   1.2077791E+04   5.7680858E+04   3.3084905E+06   3.3082430E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   3.3082349E+06   3.3082349E+06   4.4066785E+06   1.2076284E+04   5.7672220E+04   3.3084816E+06   3.3082349E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   3.3082247E+06   3.3082247E+06   4.4055518E+06   1.2074386E+04   5.7661350E+04   3.3084703E+06   3.3082247E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   3.3082118E+06   3.3082118E+06   4.4041337E+06   1.2071998E+04   5.7647671E+04   3.3084561E+06   3.3082118E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   3.3081956E+06   3.3081956E+06   4.4023491E+06   1.2068992E+04   5.7630462E+04   3.3084383E+06   3.3081956E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   3.3081752E+06   3.3081752E+06   4.4001034E+06   1.2065208E+04   5.7608813E+04   3.3084158E+06   3.3081752E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   3.3081496E+06   3.3081496E+06   4.3972777E+06   1.2060447E+04   5.7581585E+04   3.3083875E+06   3.3081496E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   3.3081173E+06   3.3081173E+06   4.3937228E+06   1.2054457E+04   5.7547348E+04   3.3083519E+06   3.3081173E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   3.3080767E+06   3.3080767E+06   4.3892513E+06   1.2046919E+04   5.7504314E+04   3.3083071E+06   3.3080767E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   3.3080255E+06   3.3080255E+06   4.3836280E+06   1.2037438E+04   5.7450241E+04   3.3082507E+06   3.3080255E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   3.3079611E+06   3.3079611E+06   4.3765583E+06   1.2025514E+04   5.7382334E+04   3.3081798E+06   3.3079611E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   3.3078801E+06   3.3078801E+06   4.3676733E+06   1.2010520E+04   5.7297105E+04   3.3080905E+06   3.3078801E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   3.3077782E+06   3.3077782E+06   4.3565117E+06   1.1991674E+04   5.7190224E+04   3.3079781E+06   3.3077782E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   3.3076500E+06   3.3076500E+06   4.3424981E+06   1.1967994E+04   5.7056323E+04   3.3078368E+06   3.3076500E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   3.3074886E+06   3.3074886E+06   4.3249160E+06   1.1938257E+04   5.6888785E+04   3.3076590E+06   3.3074886E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   3.3072858E+06   3.3072858E+06   4.3028763E+06   1.1900937E+04   5.6679496E+04   3.3074354E+06   3.3072858E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   3.3070307E+06   3.3070307E+06   4.2752797E+06   1.1854138E+04   5.6418583E+04   3.3071544E+06   3.3070307E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   3.3067101E+06   3.3067101E+06   4.2407736E+06   1.1795513E+04   5.6094143E+04   3.3068012E+06   3.3067101E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   3.3063074E+06   3.3063074E+06   4.1977044E+06   1.1722165E+04   5.5692021E+04   3.3063576E+06   3.3063074E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   3.3058017E+06   3.3058017E+06   4.1440674E+06   1.1630547E+04   5.5195667E+04   3.3058007E+06   3.3058017E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   3.3051671E+06   3.3051671E+06   4.0774579E+06   1.1516340E+04   5.4586203E+04   3.3051021E+06   3.3051671E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   3.3043715E+06   3.3043715E+06   3.9950332E+06   1.1374341E+04   5.3842839E+04   3.3042266E+06   3.3043715E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   3.3033750E+06   3.3033750E+06   3.8934977E+06   1.1198354E+04   5.2943880E+04   3.3031305E+06   3.3033750E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   3.3021284E+06   3.3021284E+06   3.7691337E+06   1.0981133E+04   5.1868641E+04   3.3017604E+06   3.3021284E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   3.3005717E+06   3.3005717E+06   3.6179092E+06   1.0714393E+04   5.0600711E+04   3.3000507E+06   3.3005717E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   3.2986314E+06   3.2986314E+06   3.4357098E+06   1.0388968E+04   4.9133014E+04   3.2979218E+06   3.2986314E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   3.2962189E+06   3.2962189E+06   3.2187541E+06   9.9951900E+03   4.7475082E+04   3.2952783E+06   3.2962189E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   3.2932283E+06   3.2932283E+06   2.9642624E+06   9.5236206E+03   4.5662534E+04   3.2920065E+06   3.2932283E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   3.2895346E+06   3.2895346E+06   2.6714421E+06   8.9662577E+03   4.3767733E+04   3.2879736E+06   3.2895346E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   3.2849923E+06   3.2849923E+06   2.3428085E+06   8.3183559E+03   4.1908591E+04   3.2830266E+06   3.2849923E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   3.2794356E+06   3.2794356E+06   1.9857458E+06   7.5809182E+03   4.0249089E+04   3.2769938E+06   3.2794356E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
